start,goal,release_hour,count,v5_minus_historical_min,v5_minus_historical_mean,v5_minus_historical_median,v5_minus_historical_p95,v5_minus_historical_p99,v5_minus_historical_max,v5_minus_control_min,v5_minus_control_mean,v5_minus_control_median,v5_minus_control_p95,v5_minus_control_p99,v5_minus_control_max,v5_source_wait_min,v5_source_wait_mean,v5_source_wait_median,v5_source_wait_p95,v5_source_wait_p99,v5_source_wait_max,v5_above_historical_od_p95_count,v5_minus_historical_total_seconds,v5_minus_control_total_seconds,positive_v5_minus_historical_seconds
3,47,4,111,-77.000000000,-2.295495495,-0.800000000,40.950000000,52.880000000,55.100000000,-5.200000000,16.136936937,10.400000000,45.800000000,51.300000000,53.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2,-254.800000000,1791.200000000,924.900000000
3,47,5,206,-66.400000000,43.119902913,44.200000000,134.525000000,151.200000000,154.600000000,0.000000000,66.016504854,59.700000000,154.500000000,179.710000000,198.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,118,8882.700000000,13599.400000000,10216.400000000
3,47,6,183,164.600000000,368.701092896,383.400000000,502.760000000,524.180000000,529.900000000,194.600000000,386.699453552,407.800000000,512.520000000,523.980000000,527.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,183,67472.300000000,70766.000000000,67472.300000000
3,47,7,88,-122.400000000,44.167045455,-3.000000000,301.975000000,355.111000000,359.200000000,0.000000000,69.275000000,8.600000000,339.230000000,363.904000000,364.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,20,3886.700000000,6096.200000000,5178.800000000
3,47,8,110,-141.200000000,-4.666363636,-0.800000000,44.005000000,53.274000000,53.500000000,-1.600000000,15.207272727,11.300000000,40.110000000,46.182000000,47.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,1,-513.300000000,1672.800000000,887.400000000
3,47,9,131,-110.100000000,-5.784732824,-0.800000000,28.850000000,34.110000000,41.400000000,0.000000000,12.871755725,10.000000000,34.500000000,41.980000000,43.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-757.800000000,1686.200000000,722.800000000
3,47,10,172,-180.100000000,-8.601744186,-0.800000000,28.955000000,36.787000000,43.700000000,-0.400000000,13.344186047,9.400000000,35.690000000,43.464000000,45.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1479.500000000,2295.200000000,984.400000000
3,47,11,132,-78.700000000,-1.464393939,-0.600000000,29.690000000,36.152000000,43.400000000,-0.800000000,13.054545455,10.700000000,33.430000000,37.938000000,39.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-193.300000000,1723.200000000,882.400000000
3,47,12,116,-78.200000000,3.325000000,2.600000000,42.750000000,57.430000000,58.000000000,-4.200000000,23.382758621,18.600000000,54.750000000,59.540000000,61.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,385.700000000,2712.400000000,1474.200000000
3,47,13,125,-83.800000000,-5.839200000,-2.600000000,35.040000000,44.156000000,51.700000000,-2.800000000,14.219200000,8.800000000,41.360000000,44.952000000,46.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-729.900000000,1777.400000000,783.600000000
3,47,14,118,-55.700000000,2.223728814,-0.600000000,40.990000000,51.864000000,55.000000000,-1.600000000,20.066101695,18.300000000,48.630000000,52.498000000,53.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,262.400000000,2367.800000000,1247.400000000
3,47,15,123,-177.000000000,-5.516260163,-0.900000000,36.650000000,53.734000000,59.700000000,-1.600000000,15.404878049,12.600000000,42.600000000,50.160000000,51.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-678.500000000,1894.800000000,1095.200000000
3,47,16,147,-105.000000000,-2.239455782,-0.600000000,33.010000000,41.084000000,55.400000000,-6.800000000,15.793197279,14.200000000,42.100000000,46.940000000,48.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-329.200000000,2321.600000000,1168.400000000
3,47,17,147,-136.500000000,-5.313605442,-0.800000000,25.950000000,54.642000000,63.300000000,-2.800000000,12.638095238,10.000000000,31.680000000,45.848000000,48.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-781.100000000,1857.800000000,936.900000000
3,47,18,181,-118.100000000,-3.761878453,-3.000000000,51.600000000,57.200000000,59.300000000,-4.000000000,18.543646409,10.200000000,54.600000000,61.000000000,65.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,1,-680.900000000,3356.400000000,1885.400000000
3,47,19,105,-106.900000000,-12.106666667,-3.400000000,4.280000000,7.736000000,9.000000000,0.000000000,1.878095238,0.400000000,8.400000000,12.880000000,13.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1271.200000000,197.200000000,59.800000000
3,47,20,81,-105.600000000,-12.924691358,-6.900000000,4.900000000,11.920000000,13.200000000,-0.600000000,3.380246914,0.600000000,15.800000000,17.840000000,18.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1046.900000000,273.800000000,66.200000000
3,47,21,21,-55.300000000,-9.409523810,-4.200000000,2.900000000,5.700000000,6.400000000,0.000000000,1.885714286,0.400000000,5.800000000,9.160000000,10.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-197.600000000,39.600000000,9.300000000
3,48,4,1,58.100000000,58.100000000,58.100000000,58.100000000,58.100000000,58.100000000,53.800000000,53.800000000,53.800000000,53.800000000,53.800000000,53.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,58.100000000,53.800000000,58.100000000
3,48,5,82,-46.600000000,63.730487805,56.100000000,152.120000000,161.476000000,161.800000000,2.800000000,84.231707317,68.800000000,168.980000000,181.292000000,186.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,42,5225.900000000,6907.000000000,5438.800000000
3,48,6,154,135.900000000,371.190909091,384.000000000,497.925000000,515.569000000,526.500000000,189.600000000,400.853246753,415.800000000,517.880000000,527.870000000,533.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,154,57163.400000000,61731.400000000,57163.400000000
3,48,7,44,-141.600000000,146.727272727,219.850000000,358.750000000,376.200000000,384.800000000,0.200000000,185.363636364,262.900000000,367.190000000,380.956000000,385.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,25,6456.000000000,8156.000000000,7081.100000000
3,48,8,67,-149.600000000,1.038805970,6.900000000,45.060000000,62.176000000,66.400000000,-0.600000000,21.110447761,18.000000000,46.940000000,48.808000000,49.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,69.600000000,1414.400000000,866.400000000
3,48,9,14,-30.400000000,-3.514285714,-3.500000000,16.890000000,17.618000000,17.800000000,2.200000000,15.142857143,11.800000000,33.940000000,34.148000000,34.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-49.200000000,212.000000000,60.900000000
3,48,10,41,-139.900000000,-6.880487805,-0.200000000,22.700000000,30.640000000,30.800000000,-0.000000000,14.117073171,11.400000000,33.400000000,42.040000000,47.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-282.100000000,578.800000000,246.800000000
3,48,11,58,-171.000000000,-10.294827586,-3.900000000,20.690000000,37.440000000,42.000000000,-0.000000000,11.203448276,9.200000000,32.770000000,37.058000000,37.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-597.100000000,649.800000000,236.600000000
3,48,12,80,-103.400000000,2.098750000,2.300000000,47.790000000,55.096000000,69.000000000,-1.000000000,23.735000000,22.700000000,50.410000000,55.220000000,56.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,167.900000000,1898.800000000,1029.600000000
3,48,13,30,-52.600000000,-6.166666667,-8.450000000,41.280000000,47.968000000,48.200000000,-3.000000000,18.693333333,24.800000000,38.570000000,45.118000000,46.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-185.000000000,560.800000000,243.200000000
3,48,14,65,-126.700000000,-7.620000000,-1.400000000,37.160000000,45.328000000,50.000000000,-0.000000000,20.864615385,18.400000000,46.600000000,51.376000000,52.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-495.300000000,1356.200000000,499.200000000
3,48,15,30,-44.300000000,2.066666667,-0.000000000,38.985000000,53.243000000,57.100000000,-0.000000000,17.993333333,15.500000000,40.640000000,48.100000000,51.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,62.000000000,539.800000000,302.500000000
3,48,16,31,-63.200000000,-5.164516129,-2.900000000,37.500000000,47.310000000,49.200000000,-0.000000000,19.632258065,16.000000000,41.100000000,43.820000000,44.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-160.100000000,608.600000000,247.800000000
3,48,17,61,-136.400000000,-8.286885246,-0.800000000,33.000000000,44.420000000,56.300000000,-0.000000000,16.249180328,16.800000000,35.200000000,40.880000000,48.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-505.500000000,991.200000000,349.100000000
3,48,18,44,-92.800000000,-9.950000000,-3.600000000,36.620000000,43.319000000,46.200000000,0.000000000,25.340909091,22.400000000,55.520000000,65.228000000,65.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-437.800000000,1115.000000000,277.600000000
3,48,19,52,-56.800000000,-10.784615385,-7.150000000,3.400000000,4.098000000,4.200000000,-2.200000000,2.553846154,1.800000000,8.780000000,10.800000000,10.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-560.800000000,132.800000000,28.100000000
3,48,20,20,-71.600000000,-21.520000000,-18.950000000,0.230000000,3.726000000,4.600000000,0.000000000,4.180000000,2.100000000,13.150000000,15.430000000,16.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-430.400000000,83.600000000,4.600000000
3,48,21,20,-83.400000000,-18.955000000,-8.200000000,-0.470000000,4.546000000,5.800000000,0.000000000,3.020000000,2.300000000,7.260000000,8.172000000,8.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-379.100000000,60.400000000,5.800000000
3,49,4,7,-76.100000000,-23.128571429,-32.200000000,24.570000000,32.754000000,34.800000000,-0.000000000,8.314285714,2.600000000,31.920000000,40.464000000,42.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-161.900000000,58.200000000,35.500000000
3,49,5,76,-114.500000000,22.726315789,21.750000000,125.000000000,139.050000000,141.300000000,-23.400000000,48.815789474,43.200000000,130.350000000,148.750000000,164.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,11,1727.200000000,3710.000000000,2797.100000000
3,49,6,139,-209.500000000,233.035971223,320.600000000,491.430000000,507.476000000,513.700000000,-30.000000000,276.402877698,379.200000000,509.600000000,526.664000000,529.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,90,32392.000000000,38420.000000000,34760.500000000
3,49,7,139,-164.500000000,34.700000000,-10.400000000,277.300000000,324.706000000,358.500000000,-3.600000000,77.025899281,8.000000000,311.560000000,338.944000000,368.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,35,4823.300000000,10706.600000000,8527.200000000
3,49,8,35,-57.300000000,-4.162857143,-1.100000000,28.080000000,32.342000000,33.600000000,-0.000000000,10.777142857,8.200000000,31.220000000,35.316000000,36.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-145.700000000,377.200000000,193.700000000
3,49,9,80,-248.800000000,-28.181250000,-12.650000000,12.420000000,22.114000000,32.700000000,-0.800000000,8.775000000,1.200000000,39.110000000,45.694000000,46.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2254.500000000,702.000000000,155.400000000
3,49,10,124,-138.900000000,-22.683870968,-12.150000000,17.270000000,23.924000000,29.900000000,-6.600000000,8.090322581,3.200000000,29.000000000,38.110000000,41.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2812.800000000,1003.200000000,271.800000000
3,49,11,80,-112.300000000,-17.843750000,-8.650000000,19.345000000,34.004000000,35.900000000,-0.800000000,6.940000000,1.400000000,33.210000000,36.252000000,37.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1427.500000000,555.200000000,226.200000000
3,49,12,61,-144.300000000,-9.204918033,-3.500000000,30.100000000,40.940000000,43.400000000,-14.800000000,13.459016393,8.400000000,42.200000000,50.160000000,55.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-561.500000000,821.000000000,401.900000000
3,49,13,78,-121.500000000,-20.297435897,-13.150000000,18.390000000,27.832000000,34.300000000,-6.600000000,11.576923077,6.300000000,35.390000000,42.352000000,44.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1583.200000000,903.000000000,255.100000000
3,49,14,62,-108.500000000,-14.788709677,-8.150000000,19.385000000,36.627000000,54.500000000,-6.600000000,14.232258065,7.300000000,44.910000000,60.902000000,62.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-916.900000000,882.400000000,218.800000000
3,49,15,81,-98.900000000,-9.416049383,-1.300000000,24.700000000,49.660000000,53.500000000,-18.400000000,11.032098765,3.000000000,45.800000000,54.880000000,55.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-762.700000000,893.600000000,479.300000000
3,49,16,85,-178.700000000,-10.594117647,-6.800000000,39.980000000,44.348000000,46.700000000,-0.400000000,13.070588235,6.800000000,42.600000000,47.896000000,48.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-900.500000000,1111.000000000,632.900000000
3,49,17,57,-118.600000000,-19.178947368,-9.400000000,20.700000000,25.868000000,27.100000000,-2.400000000,8.775438596,6.200000000,33.720000000,41.400000000,44.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1093.200000000,500.200000000,187.600000000
3,49,18,127,-207.600000000,-28.651181102,-14.500000000,23.320000000,42.464000000,45.700000000,-12.200000000,10.844094488,5.000000000,43.600000000,56.528000000,61.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-3638.700000000,1377.200000000,341.600000000
3,49,19,160,-198.700000000,-26.005625000,-12.850000000,5.310000000,9.823000000,18.500000000,-5.400000000,3.228750000,1.300000000,12.840000000,17.082000000,21.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-4160.900000000,516.600000000,100.600000000
3,49,20,192,-116.000000000,-18.330729167,-8.450000000,6.170000000,8.136000000,11.900000000,-6.800000000,2.371875000,0.400000000,12.000000000,16.108000000,19.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-3519.500000000,455.400000000,143.300000000
3,49,21,77,-145.500000000,-20.119480519,-4.400000000,5.580000000,12.716000000,15.300000000,-3.200000000,1.950649351,0.400000000,9.000000000,13.920000000,16.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1549.200000000,150.200000000,61.700000000
3,49,22,1,-57.300000000,-57.300000000,-57.300000000,-57.300000000,-57.300000000,-57.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-57.300000000,0.000000000,0.000000000
4,47,2,4,-26.900000000,-7.250000000,-0.700000000,-0.700000000,-0.700000000,-0.700000000,-0.000000000,0.100000000,-0.000000000,0.340000000,0.388000000,0.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-29.000000000,0.400000000,0.000000000
4,47,3,30,-54.700000000,-11.740000000,-5.800000000,-0.700000000,1.998000000,3.100000000,-1.000000000,1.000000000,-0.000000000,4.730000000,7.272000000,8.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-352.200000000,30.000000000,3.100000000
4,47,4,110,-106.100000000,-1.548181818,-0.950000000,40.810000000,56.016000000,59.100000000,-0.000000000,15.732727273,10.900000000,45.770000000,52.130000000,54.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,3,-170.300000000,1730.600000000,908.700000000
4,47,5,202,-98.000000000,41.708415842,41.100000000,138.690000000,154.097000000,164.300000000,0.000000000,65.816831683,58.600000000,161.870000000,177.196000000,185.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,126,8425.100000000,13295.000000000,9867.800000000
4,47,6,173,174.200000000,361.374566474,372.400000000,500.300000000,515.908000000,520.500000000,190.400000000,383.383815029,396.200000000,518.280000000,525.832000000,532.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,173,62517.800000000,66325.400000000,62517.800000000
4,47,7,89,-60.200000000,63.595505618,-3.100000000,317.180000000,335.252000000,345.900000000,-2.200000000,89.238202247,12.000000000,353.520000000,377.912000000,380.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,30,5660.000000000,7942.200000000,6624.200000000
4,47,8,111,-121.800000000,-2.654054054,-3.400000000,47.150000000,61.600000000,65.500000000,0.000000000,15.863063063,12.400000000,40.600000000,45.440000000,48.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,4,-294.600000000,1760.800000000,1107.000000000
4,47,9,130,-127.700000000,-6.750769231,-4.100000000,26.880000000,33.691000000,36.600000000,0.000000000,12.892307692,10.800000000,33.810000000,42.942000000,45.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-877.600000000,1676.000000000,647.100000000
4,47,10,157,-164.700000000,-7.622929936,-4.100000000,29.940000000,38.980000000,47.500000000,-0.400000000,13.919745223,9.600000000,36.440000000,45.488000000,49.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1196.800000000,2185.400000000,927.600000000
4,47,11,117,-140.700000000,-5.241880342,-2.100000000,25.660000000,29.356000000,39.900000000,-0.400000000,12.584615385,13.200000000,31.480000000,36.456000000,37.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-613.300000000,1472.400000000,676.800000000
4,47,12,108,-84.500000000,0.550925926,-0.100000000,38.350000000,51.290000000,57.800000000,-1.200000000,20.462962963,17.100000000,49.580000000,56.646000000,61.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2,59.500000000,2210.000000000,1102.500000000
4,47,13,124,-66.500000000,-6.077419355,-4.100000000,26.440000000,33.540000000,41.300000000,0.000000000,13.987096774,12.300000000,39.270000000,43.724000000,44.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-753.600000000,1734.400000000,640.500000000
4,47,14,102,-112.700000000,2.182352941,-0.450000000,39.370000000,44.688000000,49.300000000,0.000000000,21.356862745,19.400000000,49.270000000,51.792000000,52.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,1,222.600000000,2178.400000000,1061.900000000
4,47,15,120,-140.500000000,-4.237500000,-0.700000000,28.985000000,47.413000000,51.500000000,0.000000000,15.285000000,13.600000000,42.200000000,47.162000000,49.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-508.500000000,1834.200000000,904.900000000
4,47,16,154,-110.500000000,-4.533766234,-2.300000000,33.710000000,45.546000000,51.300000000,0.000000000,15.955844156,14.600000000,42.020000000,46.364000000,47.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-698.200000000,2457.200000000,1105.100000000
4,47,17,135,-126.900000000,-6.575555556,-3.500000000,27.100000000,42.328000000,66.900000000,0.000000000,12.109629630,10.200000000,32.680000000,45.320000000,51.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,1,-887.700000000,1634.800000000,669.900000000
4,47,18,161,-122.600000000,-1.614906832,-3.800000000,50.500000000,62.580000000,69.300000000,-0.800000000,18.554037267,8.400000000,55.600000000,61.360000000,64.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,9,-260.000000000,2987.200000000,1655.900000000
4,47,19,118,-65.700000000,-12.897457627,-4.100000000,2.345000000,5.564000000,6.300000000,-1.200000000,1.454237288,-0.000000000,7.560000000,10.966000000,13.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1521.900000000,171.600000000,33.100000000
4,47,20,72,-56.700000000,-10.876388889,-4.100000000,2.915000000,11.758000000,11.900000000,-0.200000000,2.691666667,0.400000000,11.340000000,16.632000000,17.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-783.100000000,193.800000000,40.400000000
4,47,21,17,-109.300000000,-19.070588235,-12.700000000,0.620000000,4.844000000,5.900000000,-0.000000000,0.917647059,-0.000000000,4.360000000,4.872000000,5.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-324.200000000,15.600000000,5.900000000
4,48,4,2,-0.800000000,10.050000000,10.050000000,19.815000000,20.683000000,20.900000000,4.800000000,24.500000000,24.500000000,42.230000000,43.806000000,44.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,20.100000000,49.000000000,20.900000000
4,48,5,84,-39.300000000,61.121428571,52.000000000,140.955000000,150.555000000,160.100000000,0.200000000,80.959523810,65.300000000,161.820000000,172.424000000,178.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,46,5134.200000000,6800.600000000,5227.300000000
4,48,6,146,102.300000000,366.871232877,385.750000000,500.100000000,511.420000000,520.700000000,188.800000000,396.319178082,419.200000000,512.350000000,526.390000000,527.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,146,53563.200000000,57862.600000000,53563.200000000
4,48,7,50,-138.100000000,152.138000000,239.000000000,339.660000000,356.546000000,363.700000000,0.000000000,177.164000000,260.300000000,349.100000000,366.624000000,367.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,27,7606.900000000,8858.200000000,8122.000000000
4,48,8,69,-92.700000000,2.421739130,2.100000000,40.020000000,49.228000000,63.100000000,0.000000000,21.344927536,19.800000000,45.600000000,48.096000000,50.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,167.100000000,1472.800000000,762.700000000
4,48,9,16,-51.000000000,-11.818750000,-9.850000000,19.275000000,22.095000000,22.800000000,0.200000000,15.512500000,15.500000000,33.800000000,33.800000000,33.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-189.100000000,248.200000000,69.700000000
4,48,10,41,-51.500000000,-6.714634146,-3.100000000,20.700000000,28.260000000,32.900000000,-0.400000000,12.107317073,9.400000000,31.400000000,34.160000000,36.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-275.300000000,496.400000000,207.800000000
4,48,11,56,-64.500000000,-4.825000000,-2.450000000,27.225000000,36.620000000,37.500000000,0.000000000,10.421428571,5.600000000,35.900000000,39.030000000,39.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-270.200000000,583.600000000,299.800000000
4,48,12,81,-79.800000000,0.703703704,0.500000000,44.200000000,55.440000000,64.800000000,0.000000000,26.143209877,25.400000000,53.200000000,58.600000000,59.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,57.000000000,2117.600000000,899.900000000
4,48,13,27,-74.900000000,-2.955555556,-0.800000000,35.940000000,41.216000000,42.100000000,-0.600000000,18.518518519,22.400000000,41.800000000,45.360000000,46.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-79.800000000,500.000000000,190.300000000
4,48,14,70,-105.800000000,-3.205714286,-1.900000000,37.120000000,42.299000000,51.200000000,0.000000000,20.957142857,20.400000000,43.060000000,48.910000000,49.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-224.400000000,1467.000000000,682.800000000
4,48,15,34,-102.800000000,0.929411765,-0.300000000,33.510000000,47.059000000,52.900000000,0.000000000,18.576470588,17.200000000,38.760000000,50.118000000,55.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,31.600000000,631.600000000,289.900000000
4,48,16,25,-69.200000000,-0.296000000,0.300000000,30.360000000,34.984000000,36.400000000,0.000000000,16.968000000,15.200000000,38.800000000,39.152000000,39.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-7.400000000,424.200000000,177.100000000
4,48,17,67,-95.300000000,-3.653731343,-4.100000000,28.630000000,43.244000000,57.500000000,-0.600000000,14.856716418,16.400000000,34.840000000,47.744000000,48.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-244.800000000,995.400000000,438.200000000
4,48,18,54,-60.800000000,-6.251851852,-6.600000000,38.985000000,51.536000000,61.500000000,0.000000000,24.266666667,21.600000000,51.220000000,54.422000000,55.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-337.600000000,1310.400000000,400.600000000
4,48,19,53,-62.700000000,-15.966037736,-12.600000000,2.600000000,6.120000000,6.900000000,-0.000000000,2.456603774,1.200000000,8.680000000,11.576000000,12.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-846.200000000,130.200000000,19.100000000
4,48,20,24,-57.500000000,-16.287500000,-5.700000000,1.340000000,7.560000000,9.400000000,-1.000000000,3.808333333,1.200000000,15.250000000,15.554000000,15.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-390.900000000,91.400000000,11.800000000
4,48,21,18,-42.100000000,-13.261111111,-9.350000000,5.190000000,5.598000000,5.700000000,0.000000000,3.655555556,2.400000000,9.980000000,10.796000000,11.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-238.700000000,65.800000000,10.800000000
4,49,4,6,-35.900000000,-4.300000000,-10.850000000,35.825000000,43.165000000,45.000000000,0.000000000,19.433333333,6.300000000,55.950000000,59.190000000,60.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-25.800000000,116.600000000,53.300000000
4,49,5,79,-105.100000000,19.335443038,27.600000000,105.840000000,128.160000000,134.400000000,-39.400000000,46.420253165,39.600000000,124.740000000,139.912000000,155.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,16,1527.500000000,3667.200000000,2747.300000000
4,49,6,151,-163.600000000,256.318543046,371.700000000,494.300000000,507.650000000,519.400000000,-32.000000000,292.744370861,398.400000000,511.000000000,527.000000000,527.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,101,38704.100000000,44204.400000000,41012.800000000
4,49,7,137,-172.900000000,49.054014599,-3.600000000,286.880000000,312.004000000,334.900000000,-4.600000000,86.715328467,8.000000000,326.040000000,343.936000000,349.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,38,6720.400000000,11880.000000000,9841.800000000
