cell_id,family,map,load_factor,speed_mps,scenario_index,seed,method,output_dir,spec_sha256,runner_sha256,cell_state,runner_status,normalized_status,error,full_population_complete,terminal_result_accepted,postprocessing_pending,TH,completion_rate,success_std_rate,success_paper_literal_rate,tht_D_min_seconds,tht_D_mean_seconds,tht_D_max_seconds,tht_native_min_seconds,tht_native_mean_seconds,tht_native_max_seconds,normalized_path,runner_status_path,workload_identity_sha256,raw_sha256,canonical_sha256,map_sha256,input_signature_sha256,raw_bag_count,segment_count,horizon_seconds,initial_failed_edge_count,affected_edge_count,affected_edges_json,fault_mapping_sha256,runner_status_sha256,normalized_sha256,binary_sha256,unfinished_raw_bag_count,completed_segment_count,active_inflight_grants_at_horizon,all_returned_native_fields_preserved,decision_trace_truncated,event_trace_truncated,full_lifecycle_trace_proof_claimed,merge_grant_lifecycle_complete,merge_grant_lifecycle_dropped_count,merge_grant_lifecycle_stored_count,merge_grant_structural_integrity_pass,native_active_state_integrity_pass,native_full_protocol_integrity_pass,pending_requests_at_horizon,short_history_is_full_path,terminal_state_quiescent,native_wall_seconds,orchestration_status,orchestration_record_path,orchestration_record_sha256,orchestration_wall_seconds,source_sha256,class_sha256
b_nanning_1x_v2p5_s104729_q00_tarau,base,nanning,1.0,2.5,0,104729,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s104729_q00_tarau,79a112af42b69e1836ff553b969d0aaece6e6fe36e1e5813929a15228a023f25,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,28506,1.0,0.8587665754577983,0.3921279730583035,48.40099999999802,1169.3638455974524,11116.114579999998,48.40099999999802,1157.7841763523813,11116.114579999998,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s104729_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s104729_q00_tarau\runner_status.json,eee9145e09e6ef1c4e5ca9530881a89000b5eeebf49fe5e326aaa48d7b2d2dc2,d2916b99efdf8329c08971af2120009e880fe43404bcd59b13370cd81ca8d3c3,89dad28fac3a972f2c1fff2f8edd1a9a828d80adfcd41872b3b8e19727546a6c,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,c4472d6c749decb15d137a2e00b0c3d31496f935c6c8a5c38a9ff736209e0baa,28506,43602,98259,0,0,[],NA,82fdf499ed6f980cb10a3ee4dbf54212143f86f6af3ede1825adf71c526c0a7d,d5b03f8a2eb951112919954f641d59e5b7e14cdc5ca99bd950bbf39d8d24d3de,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,43602,0,True,True,True,False,False,1262755,340182,True,True,False,0,False,True,64.54256669990718,REUSED_VERIFIED,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T100602Z_7f4c3837c1\cells\b_nanning_1x_v2p5_s104729_q00_tarau\status.json,8e17d42b0f69f622aac6146bf4299fbb6a78bde74b943c985b72191ed7aab3dc,96.50508069992065,,
b_nanning_1x_v2p5_s130363_q00_g31,base,nanning,1.0,2.5,0,130363,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_g31,6580d6b971cae53148060c26a2d6e25c099c1bbee1c97471fee9ccf9f62e1452,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_g31\runner_status.json,2b7a4f9656f31e58b0f36aaed0630d5d1a4fc6eb0858c9207772283785e771a5,474c4a0d477252a9fe74caa4bed9373025debd4dd34f296c64cfa2af3f538785,c5ca3e850ad6c2603d89621e613036014319591bdb06dcef980a5bf506c86cee,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,5f7f4bf444190cabb451ddabdcb9c924f891ec33f66f0332177b0b307e33d506,28506,43602,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s130363_q00_hca,base,nanning,1.0,2.5,0,130363,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_hca,1cbc7e6a6ca4ec0e54bb8297a3d5ebc1df5228991f0f03e86f79b1e2ec7906ee,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_hca\runner_status.json,2b7a4f9656f31e58b0f36aaed0630d5d1a4fc6eb0858c9207772283785e771a5,474c4a0d477252a9fe74caa4bed9373025debd4dd34f296c64cfa2af3f538785,c5ca3e850ad6c2603d89621e613036014319591bdb06dcef980a5bf506c86cee,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,5f7f4bf444190cabb451ddabdcb9c924f891ec33f66f0332177b0b307e33d506,28506,43602,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s130363_q00_dh,base,nanning,1.0,2.5,0,130363,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_dh,d4e79479c9c80d1c743789aa14bb38808b8e792d69e4fa1db9af9b529b3e31dc,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_dh\runner_status.json,2b7a4f9656f31e58b0f36aaed0630d5d1a4fc6eb0858c9207772283785e771a5,474c4a0d477252a9fe74caa4bed9373025debd4dd34f296c64cfa2af3f538785,c5ca3e850ad6c2603d89621e613036014319591bdb06dcef980a5bf506c86cee,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,5f7f4bf444190cabb451ddabdcb9c924f891ec33f66f0332177b0b307e33d506,28506,43602,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s130363_q00_tarau,base,nanning,1.0,2.5,0,130363,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_tarau,55171abd5b2c86981420f57543dc076d2dbd987ea52725e1c0e103df7eb49d92,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s130363_q00_tarau\runner_status.json,2b7a4f9656f31e58b0f36aaed0630d5d1a4fc6eb0858c9207772283785e771a5,474c4a0d477252a9fe74caa4bed9373025debd4dd34f296c64cfa2af3f538785,c5ca3e850ad6c2603d89621e613036014319591bdb06dcef980a5bf506c86cee,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,5f7f4bf444190cabb451ddabdcb9c924f891ec33f66f0332177b0b307e33d506,28506,43602,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s155921_q00_g31,base,nanning,1.0,2.5,0,155921,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_g31,6bead0136193c3989b05fe7cf0f9cb1098a35990153e487c734a7caf18f91a26,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_g31\runner_status.json,2cd93fd7a8f79b0fd5996ec52e65121a03ea6a4a05a8646617989410245da918,648f92c457e227f64ffa1bc6ded1a4ad5cf0a64bc7a06c6f42348e1c0eb312c1,368cc8f18103501d851480c1a4d97e960e54cc9cb6bfa05098d46d27c652a549,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,b5a75499b2c82ef8d438fef240a74df1723b35d7587d7a22255787483c9e1eb7,28506,43599,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s155921_q00_hca,base,nanning,1.0,2.5,0,155921,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_hca,409366ba929f28e3ceb275e0f5f8625b71d61ecfdf38d6632b903f87fcd28ceb,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_hca\runner_status.json,2cd93fd7a8f79b0fd5996ec52e65121a03ea6a4a05a8646617989410245da918,648f92c457e227f64ffa1bc6ded1a4ad5cf0a64bc7a06c6f42348e1c0eb312c1,368cc8f18103501d851480c1a4d97e960e54cc9cb6bfa05098d46d27c652a549,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,b5a75499b2c82ef8d438fef240a74df1723b35d7587d7a22255787483c9e1eb7,28506,43599,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s155921_q00_dh,base,nanning,1.0,2.5,0,155921,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_dh,3a383cd513e79582d7c103a6a01319af273a406846019f93e276258427d9279e,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_dh\runner_status.json,2cd93fd7a8f79b0fd5996ec52e65121a03ea6a4a05a8646617989410245da918,648f92c457e227f64ffa1bc6ded1a4ad5cf0a64bc7a06c6f42348e1c0eb312c1,368cc8f18103501d851480c1a4d97e960e54cc9cb6bfa05098d46d27c652a549,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,b5a75499b2c82ef8d438fef240a74df1723b35d7587d7a22255787483c9e1eb7,28506,43599,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s155921_q00_tarau,base,nanning,1.0,2.5,0,155921,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_tarau,a0dc8e3f561c033661ae1d9dc830c56136b069dfe9cece31c179995b2cebe939,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s155921_q00_tarau\runner_status.json,2cd93fd7a8f79b0fd5996ec52e65121a03ea6a4a05a8646617989410245da918,648f92c457e227f64ffa1bc6ded1a4ad5cf0a64bc7a06c6f42348e1c0eb312c1,368cc8f18103501d851480c1a4d97e960e54cc9cb6bfa05098d46d27c652a549,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,b5a75499b2c82ef8d438fef240a74df1723b35d7587d7a22255787483c9e1eb7,28506,43599,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s181081_q00_g31,base,nanning,1.0,2.5,0,181081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_g31,ab8526a452c559ea132777ca9fb352562e3d502213af7b693eb3583a24df3ec9,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_g31\runner_status.json,a6afa1837753ff3dc1edd046fe67e145c1374360c7d719dda69fdb470d45f40f,a8dd421815dfaeafc5848b60a5715e4be8b0ccb6c6b69769b9c6f49894426787,d2aa3a9007add6d36a9e384afb2d0c401600df20d271b551d989a1f5a18fef5b,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,ddc2553018c2bb9db5703fac0426516be211ce9229ecbdc0f7bad8b830314833,28506,43602,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s181081_q00_hca,base,nanning,1.0,2.5,0,181081,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_hca,ea9a1e09de7d16f1cb6d04651bae757269caa5747490b72917350a9368d8006a,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_hca\runner_status.json,a6afa1837753ff3dc1edd046fe67e145c1374360c7d719dda69fdb470d45f40f,a8dd421815dfaeafc5848b60a5715e4be8b0ccb6c6b69769b9c6f49894426787,d2aa3a9007add6d36a9e384afb2d0c401600df20d271b551d989a1f5a18fef5b,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,ddc2553018c2bb9db5703fac0426516be211ce9229ecbdc0f7bad8b830314833,28506,43602,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s181081_q00_dh,base,nanning,1.0,2.5,0,181081,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_dh,05f583dccc76cbf77c37bd4e9580d14d67409ea8c9dd91b68cc6ceb942645260,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_dh\runner_status.json,a6afa1837753ff3dc1edd046fe67e145c1374360c7d719dda69fdb470d45f40f,a8dd421815dfaeafc5848b60a5715e4be8b0ccb6c6b69769b9c6f49894426787,d2aa3a9007add6d36a9e384afb2d0c401600df20d271b551d989a1f5a18fef5b,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,ddc2553018c2bb9db5703fac0426516be211ce9229ecbdc0f7bad8b830314833,28506,43602,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s181081_q00_tarau,base,nanning,1.0,2.5,0,181081,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_tarau,7eb1c384f5d67f661e8c5360d3454a42491f21f6080f8140a2dc4d0f3d8192fd,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s181081_q00_tarau\runner_status.json,a6afa1837753ff3dc1edd046fe67e145c1374360c7d719dda69fdb470d45f40f,a8dd421815dfaeafc5848b60a5715e4be8b0ccb6c6b69769b9c6f49894426787,d2aa3a9007add6d36a9e384afb2d0c401600df20d271b551d989a1f5a18fef5b,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,ddc2553018c2bb9db5703fac0426516be211ce9229ecbdc0f7bad8b830314833,28506,43602,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s205759_q00_g31,base,nanning,1.0,2.5,0,205759,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_g31,11394e3d8ad5dd014443eef96175a9d7b756f91a90d3a25465149d49854a063a,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_g31\runner_status.json,b57b496ad5731f5cb4243f6e4225a12eb1d03e903911c29a8b6acf1bb8ea5bad,a7edac983a3a33a3930a20e6c5a22c263663c1003d9eaf3059b84d39d82da8e2,df41579906b27b6c058cb11b8236b0e3e1bd810758abbfbd86083e5d7063dd67,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,5c85e96222ccb7b129f56bed65c59a6a7d8b0570ef954e5e6aff11a0153d52e2,28506,43603,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s205759_q00_hca,base,nanning,1.0,2.5,0,205759,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_hca,f3c5f485286b8ca6442efe6d92a71d8bfa9ff6be07ae415c7099294c87f08e60,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_hca\runner_status.json,b57b496ad5731f5cb4243f6e4225a12eb1d03e903911c29a8b6acf1bb8ea5bad,a7edac983a3a33a3930a20e6c5a22c263663c1003d9eaf3059b84d39d82da8e2,df41579906b27b6c058cb11b8236b0e3e1bd810758abbfbd86083e5d7063dd67,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,5c85e96222ccb7b129f56bed65c59a6a7d8b0570ef954e5e6aff11a0153d52e2,28506,43603,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s205759_q00_dh,base,nanning,1.0,2.5,0,205759,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_dh,c385db1973c78a9967bdc3791bcc32202bf018bd44ae8455a2ddcda029fe6188,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_dh\runner_status.json,b57b496ad5731f5cb4243f6e4225a12eb1d03e903911c29a8b6acf1bb8ea5bad,a7edac983a3a33a3930a20e6c5a22c263663c1003d9eaf3059b84d39d82da8e2,df41579906b27b6c058cb11b8236b0e3e1bd810758abbfbd86083e5d7063dd67,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,5c85e96222ccb7b129f56bed65c59a6a7d8b0570ef954e5e6aff11a0153d52e2,28506,43603,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s205759_q00_tarau,base,nanning,1.0,2.5,0,205759,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_tarau,07a6b95cfd3badf5cbfb9a028a5bf641800f25240f324eddcc59509a8a5670d6,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s205759_q00_tarau\runner_status.json,b57b496ad5731f5cb4243f6e4225a12eb1d03e903911c29a8b6acf1bb8ea5bad,a7edac983a3a33a3930a20e6c5a22c263663c1003d9eaf3059b84d39d82da8e2,df41579906b27b6c058cb11b8236b0e3e1bd810758abbfbd86083e5d7063dd67,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,5c85e96222ccb7b129f56bed65c59a6a7d8b0570ef954e5e6aff11a0153d52e2,28506,43603,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
b_nanning_1x_v2p5_s232003_q00_g31,base,nanning,1.0,2.5,0,232003,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s232003_q00_g31,e1c2a86d7e175419526e663afa3df821890a1c79331a72c9d19004c5a44ea60e,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,MISSING,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s232003_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_nanning_1x_v2p5_s232003_q00_g31\runner_status.json,a675970a4a7df8aca6102bc977e4997791767b304d7763bf3904cf5c66fdb9f0,556216faee085c0df7a49e9d31c17f4b2717e6ce47e0071cd6d59867e76b6e28,3b3ffc830f9b9b0ff3153cc9ee8c05087232a49c2699551b55ba975565f26389,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,9e0d9829d74afb24ccac24f5174475873a365fad088b8255c6f3208f75044f9f,28506,43599,98259,0,0,[],NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
