case_id,decision_id,runtime_bag_id,task_id,segment_id,event_time,scenario,scenario_observed,scale,flight_bank,load_level,fault_scenario,fixed_real_map_only,canonical_map_sha256,source_node,goal_node,junction_node,fault_bucket,reason_bucket,tail_bucket,why_hard,candidate_next_nodes,candidate_records,candidate_order_digest,model_prediction,model_score_semantics,model_margin,risk_gate_triggered,fallback_selected_next,selected_next,model_fallback_disagreement,decision_source,rule_reason,local_snapshot,short_history,full_astar_used,original_arrival_time,java_arrival_epoch,release_time,source_queue_delay_seconds,outcome_ref,stratum_id,stratum_total_count_before_dedupe,stratum_unique_total_count,stratum_quota,total_count,unique_total_count,quota,sample_weight,deterministic_repeat_count,semantic_fingerprint
g4irsf11-846db62e457c5b0674c3,trace_fault_delayed:10566:4039,426,10566,10566:storage_out:g4irsf11_c0:trace_fault_delayed,38437.05798136667,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_42,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":38437.05798136667,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":38445.85798136667,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":38437.05798136667,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":38446.65798136667,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",cdebad9981780ca3be7c1ffab47d5435d3e0d8e0fb253678d08fab40dacb9116,44,lower_is_better_cost,61.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":38425.85898136667}","[52,29,30,31,32,33]",false,34142.80749178559,34142,38400.77993178559,4258.77993178559,trace_fault_delayed:10566:4039,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,846db62e457c5b0674c3ab6af1c8501c9d86ce22bfd2abf86623bdd47f631dd9
g4irsf11-8a1189967258bad31c87,trace_fault_delayed:8607:3277,343,8607,8607:storage_out:g4irsf11_c0:trace_fault_delayed,32751.02505253514,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_36,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":32751.02505253514,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":32759.82505253514,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":32751.02505253514,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":32760.62505253514,""target_queue_length"":12,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":37.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",3742f6bb6bfa3a0176f969e350c6fe1f009bd69a0e7d23e5a72b12b461e4a6d3,44,lower_is_better_cost,39.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":12.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":32737.021708172844}","[52,40,41,42,30,31,32,33]",false,28595.74250253514,28595,32700.42405253514,4105.4240525351415,trace_fault_delayed:8607:3277,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,8a1189967258bad31c873d575580c45a96dc8ceba31a5b5b17014830d01c381a
g4irsf11-95a742724b194bba1b43,trace_fault_delayed:19884:7149,755,19884,19884:storage_out:g4irsf11_c1:trace_fault_delayed,60652.11790954464,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_67,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":60652.11790954464,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":60660.917909544645,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":60652.11790954464,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":60661.71790954464,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",4d37ef10eb68223d84ab432c6392382879fea861524a3f9caca8796ba5896ecc,44,lower_is_better_cost,61.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":60625.815936233994}","[52,40,41,42,30,31,32,33]",false,56948.93113954466,56948,60601.516909544654,3653.5169095446545,trace_fault_delayed:19884:7149,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,95a742724b194bba1b437cdc0a7ae49a1db44cd672f5e7c6294d644b7b9dcd4b
g4irsf11-9dee1d394b442e28800c,trace_fault_delayed:1527:997,113,1527,1527:storage_out:g4irsf11_c1:trace_fault_delayed,22259.451376986326,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_24,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":22259.451376986326,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":22268.251376986325,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":1},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":22259.451376986326,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":22269.051376986325,""target_queue_length"":4,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":21.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",9da3fa91868ac95494e0ae32f5964e77b238c3884096149789ec0c76dc306255,44,lower_is_better_cost,55.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":4.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":22248.252376986326}","[52,40,41,42,30,31,32,33]",false,19089.596042771645,19089,22200.168292771647,3111.1682927716465,trace_fault_delayed:1527:997,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,9dee1d394b442e28800c355eab04d17387415162f5b1fafddf15eecaaa36f6e5
g4irsf11-a3004e5dd4d024182f25,trace_fault_delayed:20234:7387,781,20234,20234:storage_out:g4irsf11_c0:trace_fault_delayed,62126.381029642085,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_69,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":62126.381029642085,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":62135.18102964209,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":62126.381029642085,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":62135.981029642084,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",7524fa089dd73e9b0832f80d6fec402cb42b37be23a86ed3da3318ff2d4b4ef1,44,lower_is_better_cost,61.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":61550.848240594205}","[52,29,30,31,32,33]",false,57696.21518964209,57696,62100.58002964209,4404.580029642093,trace_fault_delayed:20234:7387,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,a3004e5dd4d024182f255ed9e7307feb5e80cfde883d06b0b1c6e532c2cfebcd
g4irsf11-a313b0eb17451a038f99,trace_fault_delayed:16879:6142,643,16879,16879:storage_out:g4irsf11_c1:trace_fault_delayed,53151.689724221265,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_59,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":53151.689724221265,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":53160.48972422127,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":53151.689724221265,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":53161.289724221264,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",d7b455c601600c07bb307b917f8e0f5af70af3dc337a07db09e584c19945337c,44,lower_is_better_cost,61.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":53125.90865245056}","[52,40,41,42,30,31,32,33]",false,49207.92267422128,49207,53101.08872422128,3894.0887242212775,trace_fault_delayed:16879:6142,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,a313b0eb17451a038f9929231e1b8c860f5f11136d75f88f282a5638cd4561c7
g4irsf11-a8c970ab9a6ceb6746ee,trace_fault_delayed:2714:1414,159,2714,2714:storage_out:g4irsf11_c1:trace_fault_delayed,23771.52955215862,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_26,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":23771.52955215862,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":23780.32955215862,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":23771.52955215862,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":23781.129552158618,""target_queue_length"":7,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":27.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",7502ac270977811f8d97edbec0077da71fd10f772321a3ee0983e22ed9304110,44,lower_is_better_cost,49.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":7.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":23750.730552158617}","[52,40,41,42,30,31,32,33]",false,20723.906734285913,20723,23701.545534285913,2978.545534285913,trace_fault_delayed:2714:1414,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,a8c970ab9a6ceb6746eeca9de3945b105339d91004dc499402d371ecf82df612
g4irsf11-aeb7d5fac6393a0ae2d6,trace_fault_delayed:15295:5922,618,15295,15295:storage_out:g4irsf11_c0:trace_fault_delayed,51351.432112626695,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_57,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":51351.432112626695,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":51360.2321126267,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":51351.432112626695,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":51361.03211262669,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",d927e5a495d462dcc83d012500b948bf642c3856a539651edfd0f8b5df2c257c,44,lower_is_better_cost,61.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":51337.209809469634}","[52,40,41,42,30,31,32,33]",false,45335.72690262671,45335,51300.83111262671,5965.831112626707,trace_fault_delayed:15295:5922,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,aeb7d5fac6393a0ae2d6845095c0efaa718b6537e8214e26ef5d15a2ab28931e
g4irsf11-b45ce1905904d29833ca,trace_fault_delayed:21456:7771,824,21456,21456:storage_out:g4irsf11_c2:trace_fault_delayed,64851.259134361586,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_72,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":64851.259134361586,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":64860.05913436159,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":64851.259134361586,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":64860.859134361584,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",ea1b0d7a9c1c80a968d7c4f23573999bd4ad68f1c66b89032d7131f8384c67b3,44,lower_is_better_cost,61.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":64837.17988919518}","[52,40,41,42,30,31,32,33]",false,60546.1990743616,60546,64800.6581343616,4254.658134361598,trace_fault_delayed:21456:7771,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,b45ce1905904d29833ca1e35ae3493c774719c214b33e469babec5e2f01d9d72
g4irsf11-b5eb582802546cb26a5c,trace_fault_delayed:23061:8546,905,23061,23061:storage_out:g4irsf11_c2:trace_fault_delayed,69351.18935065069,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_77,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":69351.18935065069,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":69359.98935065069,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":69351.18935065069,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":69360.7893506507,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",1c0686a46a98f039e8528e4733e446e57caff5e1dfa6437e51a563915fb8cc6c,44,lower_is_better_cost,61.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":69330.10538165625}","[52,40,41,42,30,31,32,33]",false,64237.89849065069,64237,69300.58835065068,5063.58835065068,trace_fault_delayed:23061:8546,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,b5eb582802546cb26a5c21d8a7140bc3dcf650296960820b5e7f84514c189d10
g4irsf11-bd3acdb81ecc3ebb0693,trace_fault_delayed:20362:7293,770,20362,20362:storage_out:g4irsf11_c2:trace_fault_delayed,61537.04024766233,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_68,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":61537.04024766233,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":61545.84024766233,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":61537.04024766233,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":61546.640247662326,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",f8a77402cec74516f7fc82b34c433d654272c3ee5199e61539f5eed8378976a1,44,lower_is_better_cost,61.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":61525.84124766233}","[52,29,30,31,32,33]",false,58091.740965881174,58091,61500.66580588117,3409.6658058811736,trace_fault_delayed:20362:7293,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,bd3acdb81ecc3ebb069316ec450d5ebd731af4d4aac7c69f25249089bc223b05
g4irsf11-c76f76c1458350219889,trace_fault_delayed:103:973,112,103,103:storage_out:g4irsf11_c0:trace_fault_delayed,22225.851376986324,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_24,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":22225.851376986324,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":22234.651376986323,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":22225.851376986324,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":22235.451376986322,""target_queue_length"":2,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":17.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",28e2b2dfa877a268531e98de05590556ec1a2c8442d78f4cc5725e9b0cf586f8,44,lower_is_better_cost,59.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":2.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":21950.703310683028}","[52,29,30,31,32,33]",false,13092.194856986327,13092,22200.050376986324,9108.050376986324,trace_fault_delayed:103:973,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,c76f76c1458350219889505ebdea0b2c8f6edec4f6ffb0f51f0e0ce5de6586a1
g4irsf11-ca6c012fabecc302cdef,trace_fault_delayed:14691:6341,665,14691,14691:storage_out:g4irsf11_c1:trace_fault_delayed,54626.164059401846,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_60,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":54626.164059401846,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":54634.96405940185,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":54626.164059401846,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":54635.764059401845,""target_queue_length"":0,""target_scheduled_incoming"":1,""travel_time"":9.6,""two_hop_queue_pressure"":0},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",2011237f95b1bea770294bd64f7b2e026a3ff228de11ec1d212cb5a9c7604875,44,lower_is_better_cost,61.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":53729.97986082125}","[52,29,30,31,32,33]",false,43796.64979940186,43796,54600.363059401854,10804.363059401854,trace_fault_delayed:14691:6341,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,ca6c012fabecc302cdef7f342a8445530c5187476e506c17a9c9a620217ca460
g4irsf11-da0a7c7f7d0f9298fbcc,trace_fault_delayed:3430:1402,155,3430,3430:storage_out:g4irsf11_c2:trace_fault_delayed,23750.729552158617,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_26,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,"[""downstream_pressure"",""source_queue_delay"",""source_queue_long_backlog""]","[34,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":23750.729552158617,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":68.4,""target_next_available"":23759.529552158616,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":8.8,""two_hop_queue_pressure"":0},""model_score"":77.2,""next_node"":34,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":23750.729552158617,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":23760.329552158615,""target_queue_length"":6,""target_scheduled_incoming"":0,""travel_time"":9.6,""two_hop_queue_pressure"":1},""model_score"":25.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",807077ad57afc75bb11d0292ea373b17268a82cb52df500d723418559a0979fd,44,lower_is_better_cost,51.6,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":6.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":23729.84032916036}","[52,40,41,42,30,31,32,33]",false,21553.370542158616,21553,23700.128552158618,2147.128552158618,trace_fault_delayed:3430:1402,e51ec5b43f6e82a17ace,44,44,44,44,44,44,1.0,1,da0a7c7f7d0f9298fbccfbca76a1f9b21a2e050e683ef430f62789418a02e047
