scenario,task_id,segment_id,start,goal,path,decision_index,current_node,selected_next_node,candidate_next_nodes,selected_direct_faulted,selected_dead_end_depth2,selected_dead_end_depth3,safe_alternatives_depth3,fault_edge,uses_teacher_path_or_future_schedule
static_fault_18_22,85729,85729:storage_in:g4irsf2_c3,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,114235,114235:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,114235,114235:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,142741,142741:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,142741,142741:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,171247,171247:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,171247,171247:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,199753,199753:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,199753,199753:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,215,215:storage_in:g4irsf2_c0,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,215,215:storage_in:g4irsf2_c0,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,28721,28721:storage_in:g4irsf2_c1,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,28721,28721:storage_in:g4irsf2_c1,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,57227,57227:storage_in:g4irsf2_c2,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,57227,57227:storage_in:g4irsf2_c2,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,85733,85733:storage_in:g4irsf2_c3,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,85733,85733:storage_in:g4irsf2_c3,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,114239,114239:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,114239,114239:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,142745,142745:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,142745,142745:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,171251,171251:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,171251,171251:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,199757,199757:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,199757,199757:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,220,220:storage_in:g4irsf2_c0,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,220,220:storage_in:g4irsf2_c0,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,220,220:storage_in:g4irsf2_c0,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,28726,28726:storage_in:g4irsf2_c1,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,28726,28726:storage_in:g4irsf2_c1,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,28726,28726:storage_in:g4irsf2_c1,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,57232,57232:storage_in:g4irsf2_c2,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,57232,57232:storage_in:g4irsf2_c2,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,57232,57232:storage_in:g4irsf2_c2,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,85738,85738:storage_in:g4irsf2_c3,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,85738,85738:storage_in:g4irsf2_c3,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,85738,85738:storage_in:g4irsf2_c3,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,114244,114244:storage_in:g4irsf2_c4,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,114244,114244:storage_in:g4irsf2_c4,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,114244,114244:storage_in:g4irsf2_c4,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,142750,142750:storage_in:g4irsf2_c5,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,142750,142750:storage_in:g4irsf2_c5,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,142750,142750:storage_in:g4irsf2_c5,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,171256,171256:storage_in:g4irsf2_c6,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,171256,171256:storage_in:g4irsf2_c6,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,171256,171256:storage_in:g4irsf2_c6,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,199762,199762:storage_in:g4irsf2_c7,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,199762,199762:storage_in:g4irsf2_c7,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,199762,199762:storage_in:g4irsf2_c7,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,222,222:storage_in:g4irsf2_c0,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,222,222:storage_in:g4irsf2_c0,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,28728,28728:storage_in:g4irsf2_c1,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,28728,28728:storage_in:g4irsf2_c1,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,57234,57234:storage_in:g4irsf2_c2,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,57234,57234:storage_in:g4irsf2_c2,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,85740,85740:storage_in:g4irsf2_c3,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,85740,85740:storage_in:g4irsf2_c3,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,114246,114246:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,114246,114246:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,142752,142752:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,142752,142752:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,171258,171258:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,171258,171258:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,199764,199764:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,199764,199764:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,227,227:storage_in:g4irsf2_c0,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,227,227:storage_in:g4irsf2_c0,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,28733,28733:storage_in:g4irsf2_c1,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,28733,28733:storage_in:g4irsf2_c1,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,57239,57239:storage_in:g4irsf2_c2,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,57239,57239:storage_in:g4irsf2_c2,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,85745,85745:storage_in:g4irsf2_c3,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,85745,85745:storage_in:g4irsf2_c3,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,114251,114251:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,114251,114251:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,142757,142757:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,142757,142757:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,171263,171263:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,171263,171263:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,199769,199769:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,199769,199769:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,232,232:storage_in:g4irsf2_c0,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,232,232:storage_in:g4irsf2_c0,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,28738,28738:storage_in:g4irsf2_c1,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,28738,28738:storage_in:g4irsf2_c1,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,57244,57244:storage_in:g4irsf2_c2,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,57244,57244:storage_in:g4irsf2_c2,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,85750,85750:storage_in:g4irsf2_c3,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,85750,85750:storage_in:g4irsf2_c3,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,114256,114256:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,114256,114256:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,142762,142762:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,142762,142762:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,171268,171268:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,171268,171268:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,199774,199774:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,199774,199774:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,236,236:storage_in:g4irsf2_c0,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,236,236:storage_in:g4irsf2_c0,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,28742,28742:storage_in:g4irsf2_c1,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,28742,28742:storage_in:g4irsf2_c1,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,57248,57248:storage_in:g4irsf2_c2,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,57248,57248:storage_in:g4irsf2_c2,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,85754,85754:storage_in:g4irsf2_c3,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,85754,85754:storage_in:g4irsf2_c3,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,114260,114260:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,114260,114260:storage_in:g4irsf2_c4,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,142766,142766:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,142766,142766:storage_in:g4irsf2_c5,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,171272,171272:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,171272,171272:storage_in:g4irsf2_c6,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,199778,199778:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",0,4,17,[17],False,True,True,[],"[18, 22]",False
static_fault_18_22,199778,199778:storage_in:g4irsf2_c7,4,47,"[4, 17, 18]",1,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,237,237:storage_in:g4irsf2_c0,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,237,237:storage_in:g4irsf2_c0,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,28743,28743:storage_in:g4irsf2_c1,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,28743,28743:storage_in:g4irsf2_c1,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,57249,57249:storage_in:g4irsf2_c2,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,57249,57249:storage_in:g4irsf2_c2,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,85755,85755:storage_in:g4irsf2_c3,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,85755,85755:storage_in:g4irsf2_c3,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,114261,114261:storage_in:g4irsf2_c4,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,114261,114261:storage_in:g4irsf2_c4,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,142767,142767:storage_in:g4irsf2_c5,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,142767,142767:storage_in:g4irsf2_c5,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,171273,171273:storage_in:g4irsf2_c6,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,171273,171273:storage_in:g4irsf2_c6,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,199779,199779:storage_in:g4irsf2_c7,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,199779,199779:storage_in:g4irsf2_c7,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,238,238:storage_in:g4irsf2_c0,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,238,238:storage_in:g4irsf2_c0,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,28744,28744:storage_in:g4irsf2_c1,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,28744,28744:storage_in:g4irsf2_c1,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,57250,57250:storage_in:g4irsf2_c2,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,57250,57250:storage_in:g4irsf2_c2,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,85756,85756:storage_in:g4irsf2_c3,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,85756,85756:storage_in:g4irsf2_c3,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,114262,114262:storage_in:g4irsf2_c4,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,114262,114262:storage_in:g4irsf2_c4,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,142768,142768:storage_in:g4irsf2_c5,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,142768,142768:storage_in:g4irsf2_c5,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,171274,171274:storage_in:g4irsf2_c6,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,171274,171274:storage_in:g4irsf2_c6,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,199780,199780:storage_in:g4irsf2_c7,5,47,"[5, 19, 18]",0,5,19,[19],False,True,True,[],"[18, 22]",False
static_fault_18_22,199780,199780:storage_in:g4irsf2_c7,5,47,"[5, 19, 18]",1,19,18,"[18, 25]",False,True,True,[25],"[18, 22]",False
static_fault_18_22,239,239:storage_in:g4irsf2_c0,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,239,239:storage_in:g4irsf2_c0,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,239,239:storage_in:g4irsf2_c0,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,28745,28745:storage_in:g4irsf2_c1,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,28745,28745:storage_in:g4irsf2_c1,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,28745,28745:storage_in:g4irsf2_c1,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,57251,57251:storage_in:g4irsf2_c2,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,57251,57251:storage_in:g4irsf2_c2,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,57251,57251:storage_in:g4irsf2_c2,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,85757,85757:storage_in:g4irsf2_c3,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,85757,85757:storage_in:g4irsf2_c3,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,85757,85757:storage_in:g4irsf2_c3,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,114263,114263:storage_in:g4irsf2_c4,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,114263,114263:storage_in:g4irsf2_c4,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,114263,114263:storage_in:g4irsf2_c4,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,142769,142769:storage_in:g4irsf2_c5,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,142769,142769:storage_in:g4irsf2_c5,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,142769,142769:storage_in:g4irsf2_c5,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,171275,171275:storage_in:g4irsf2_c6,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,171275,171275:storage_in:g4irsf2_c6,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,171275,171275:storage_in:g4irsf2_c6,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,199781,199781:storage_in:g4irsf2_c7,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,199781,199781:storage_in:g4irsf2_c7,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,199781,199781:storage_in:g4irsf2_c7,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,241,241:storage_in:g4irsf2_c0,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,241,241:storage_in:g4irsf2_c0,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,241,241:storage_in:g4irsf2_c0,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,28747,28747:storage_in:g4irsf2_c1,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,28747,28747:storage_in:g4irsf2_c1,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,28747,28747:storage_in:g4irsf2_c1,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,57253,57253:storage_in:g4irsf2_c2,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,57253,57253:storage_in:g4irsf2_c2,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,57253,57253:storage_in:g4irsf2_c2,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,85759,85759:storage_in:g4irsf2_c3,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,85759,85759:storage_in:g4irsf2_c3,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,85759,85759:storage_in:g4irsf2_c3,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,114265,114265:storage_in:g4irsf2_c4,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,114265,114265:storage_in:g4irsf2_c4,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,114265,114265:storage_in:g4irsf2_c4,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
static_fault_18_22,142771,142771:storage_in:g4irsf2_c5,3,47,"[3, 16, 17, 18]",0,3,16,[16],False,True,True,[],"[18, 22]",False
static_fault_18_22,142771,142771:storage_in:g4irsf2_c5,3,47,"[3, 16, 17, 18]",1,16,17,"[17, 21]",False,True,True,[21],"[18, 22]",False
static_fault_18_22,142771,142771:storage_in:g4irsf2_c5,3,47,"[3, 16, 17, 18]",2,17,18,[18],False,True,True,[],"[18, 22]",False
