schema,map,load_factor,metric,metric_label,preferred_direction,contrast,contrast_formula,status,paired_seed_count,expected_seed_count,missing_seeds,failed_seeds,p0d0_mean,p1d0_mean,p0d1_mean,p1d1_mean,mean_contrast,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates,confidence_level,seed_win_count,seed_tie_count,seed_loss_count,completion_gate_status,completion_gate_pass,all_four_full_population_seed_count,all_four_equal_completion_seed_count,factorial_relationship,cross_map_direction,timing_protocol
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,on_time_raw_bag_count,fixed-denominator on-time bags,higher,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,49635.2,49733.6,49665.6,49754.7,-9.3,-25.3,5.1,10000,0.95,3,1,6,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,on_time_rate,fixed-denominator on-time rate,higher,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.9973917411835627,0.9993690344619713,0.9980026122777053,0.9997930272279716,0.0019772932784085095,0.001167436953682312,0.002913694363508479,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,on_time_rate,fixed-denominator on-time rate,higher,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.9973917411835627,0.9993690344619713,0.9980026122777053,0.9997930272279716,0.0017904149502662391,0.001113232191299085,0.002483673264342401,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,on_time_rate,fixed-denominator on-time rate,higher,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.9973917411835627,0.9993690344619713,0.9980026122777053,0.9997930272279716,0.0006108710941424734,0.0003757661006731583,0.0008761177534411857,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,on_time_rate,fixed-denominator on-time rate,higher,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.9973917411835627,0.9993690344619713,0.9980026122777053,0.9997930272279716,0.000423992766000203,0.00016678388425600543,0.0006791922033557718,10000,0.95,9,0,1,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,on_time_rate,fixed-denominator on-time rate,higher,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.9973917411835627,0.9993690344619713,0.9980026122777053,0.9997930272279716,-0.00018687832814227035,-0.0005083894303225201,0.00010253189992967826,10000,0.95,3,1,6,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,missed_bag_count,fixed-denominator missed bags,lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,129.8,31.4,99.4,10.3,-98.4,-144.90249999999997,-58.6,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,missed_bag_count,fixed-denominator missed bags,lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,129.8,31.4,99.4,10.3,-89.1,-124.70249999999999,-55.397500000000036,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,missed_bag_count,fixed-denominator missed bags,lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,129.8,31.4,99.4,10.3,-30.4,-43.4,-18.5,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,missed_bag_count,fixed-denominator missed bags,lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,129.8,31.4,99.4,10.3,-21.1,-34.1,-8.1,10000,0.95,9,0,1,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,missed_bag_count,fixed-denominator missed bags,lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,129.8,31.4,99.4,10.3,9.3,-4.7,25.6,10000,0.95,3,1,6,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,missed_bag_rate,fixed-denominator missed rate,lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0026082588164372477,0.0006309655380287382,0.0019973877222947745,0.00020697277202853527,-0.0019772932784085095,-0.002925751029840207,-0.0011694966341806658,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,missed_bag_rate,fixed-denominator missed rate,lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0026082588164372477,0.0006309655380287382,0.0019973877222947745,0.00020697277202853527,-0.0017904149502662391,-0.0024957299306741397,-0.001101175524967346,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,missed_bag_rate,fixed-denominator missed rate,lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0026082588164372477,0.0006309655380287382,0.0019973877222947745,0.00020697277202853527,-0.0006108710941424734,-0.0008741083090525681,-0.0003697377675072722,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,missed_bag_rate,fixed-denominator missed rate,lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0026082588164372477,0.0006309655380287382,0.0019973877222947745,0.00020697277202853527,-0.000423992766000203,-0.0006852205365216579,-0.0001587461067015017,10000,0.95,9,0,1,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,missed_bag_rate,fixed-denominator missed rate,lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0026082588164372477,0.0006309655380287382,0.0019973877222947745,0.00020697277202853527,0.00018687832814227035,-0.00010047221943133566,0.0005144679995981636,10000,0.95,3,1,6,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_sum_seconds,all-population tardiness sum (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,69706.29171207098,18556.8541699439,56082.05043920904,4308.777820275077,-51149.43754212708,-87703.15699888738,-23332.584181265018,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_sum_seconds,all-population tardiness sum (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,69706.29171207098,18556.8541699439,56082.05043920904,4308.777820275077,-51773.27261893396,-86963.44396414785,-23314.02988127697,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_sum_seconds,all-population tardiness sum (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,69706.29171207098,18556.8541699439,56082.05043920904,4308.777820275077,-13624.241272861947,-19121.377759685747,-8200.507996852493,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_sum_seconds,all-population tardiness sum (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,69706.29171207098,18556.8541699439,56082.05043920904,4308.777820275077,-14248.076349668827,-21095.45827367228,-7611.653425605595,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_sum_seconds,all-population tardiness sum (s),lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,69706.29171207098,18556.8541699439,56082.05043920904,4308.777820275077,-623.8350768068798,-5154.392460598598,3539.023481721147,10000,0.95,3,0,7,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_mean_seconds,all-population tardiness mean (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.4007091673278607,0.3728896648235488,1.1269376155773945,0.08658249412790268,-1.0278195025043118,-1.7399597939415483,-0.46919771381715564,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_mean_seconds,all-population tardiness mean (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.4007091673278607,0.3728896648235488,1.1269376155773945,0.08658249412790268,-1.0403551214494917,-1.746962783292565,-0.4798340925002032,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_mean_seconds,all-population tardiness mean (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.4007091673278607,0.3728896648235488,1.1269376155773945,0.08658249412790268,-0.2737715517504662,-0.3861101163038755,-0.16446457798159542,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_mean_seconds,all-population tardiness mean (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.4007091673278607,0.3728896648235488,1.1269376155773945,0.08658249412790268,-0.28630717069564604,-0.4238512437196005,-0.15002313392382474,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_mean_seconds,all-population tardiness mean (s),lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.4007091673278607,0.3728896648235488,1.1269376155773945,0.08658249412790268,-0.012535618945179877,-0.10027403247748942,0.07215813235713188,10000,0.95,3,0,7,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,INCONCLUSIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_p95_seconds,all-population tardiness P95 (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_p95_seconds,all-population tardiness P95 (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_p95_seconds,all-population tardiness P95 (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_p95_seconds,all-population tardiness P95 (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_p95_seconds,all-population tardiness P95 (s),lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_p99_seconds,all-population tardiness P99 (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_p99_seconds,all-population tardiness P99 (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_p99_seconds,all-population tardiness P99 (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_p99_seconds,all-population tardiness P99 (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_p99_seconds,all-population tardiness P99 (s),lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_max_seconds,all-population tardiness max (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1204.5929912723666,1098.9286010999372,1302.1453419579825,291.2645554283023,-105.66439017242956,-127.43078318059027,-84.99011657657594,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,SYNERGISTIC,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_max_seconds,all-population tardiness max (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1204.5929912723666,1098.9286010999372,1302.1453419579825,291.2645554283023,-1010.8807865296803,-1276.8603463031077,-752.9720866022934,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,SYNERGISTIC,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_max_seconds,all-population tardiness max (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1204.5929912723666,1098.9286010999372,1302.1453419579825,291.2645554283023,97.55235068561596,-37.74160328349177,254.3720418762098,10000,0.95,5,0,5,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,SYNERGISTIC,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_max_seconds,all-population tardiness max (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1204.5929912723666,1098.9286010999372,1302.1453419579825,291.2645554283023,-807.6640456716348,-1093.0027190303847,-531.2793793075801,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,SYNERGISTIC,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,tardiness_max_seconds,all-population tardiness max (s),lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1204.5929912723666,1098.9286010999372,1302.1453419579825,291.2645554283023,-905.2163963572508,-1180.838359096904,-644.2055040948159,10000,0.95,10,0,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,SYNERGISTIC,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,time_to_90_percent_seconds,time to 90% completion (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,64335.38568395229,64335.38568395229,64335.38568395229,64335.884384098055,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ANTAGONISTIC,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,time_to_90_percent_seconds,time to 90% completion (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,64335.38568395229,64335.38568395229,64335.38568395229,64335.884384098055,0.4987001457659062,0.12294248060352402,0.92199364334665,10000,0.95,0,6,4,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ANTAGONISTIC,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,time_to_90_percent_seconds,time to 90% completion (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,64335.38568395229,64335.38568395229,64335.38568395229,64335.884384098055,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ANTAGONISTIC,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,time_to_90_percent_seconds,time to 90% completion (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,64335.38568395229,64335.38568395229,64335.38568395229,64335.884384098055,0.4987001457659062,0.10712038224301068,0.9288543293616385,10000,0.95,0,6,4,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ANTAGONISTIC,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,time_to_90_percent_seconds,time to 90% completion (s),lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,64335.38568395229,64335.38568395229,64335.38568395229,64335.884384098055,0.4987001457659062,0.10712038224301068,0.92199364334665,10000,0.95,0,6,4,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ANTAGONISTIC,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,time_to_95_percent_seconds,time to 95% completion (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,67876.7377645784,67876.7377645784,67876.7377645784,67876.7377645784,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,time_to_95_percent_seconds,time to 95% completion (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,67876.7377645784,67876.7377645784,67876.7377645784,67876.7377645784,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,time_to_95_percent_seconds,time to 95% completion (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,67876.7377645784,67876.7377645784,67876.7377645784,67876.7377645784,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.75,time_to_95_percent_seconds,time to 95% completion (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,67876.7377645784,67876.7377645784,67876.7377645784,67876.7377645784,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,N_M_NO_MATCHED_OTHER_MAP_LOAD,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
