schema,row_type,candidate_id,candidate_role,control_role,repeat_index,slice_type,slice_id,slice_definition,execution_status,gate_status,blocker,selected_raw_bag_count,complete_raw_bag_count,selected_segment_count,completed_segment_count,failed_segment_count,completion_rate,original_entry_mean_minutes,original_entry_median_seconds,original_entry_p95_seconds,original_entry_p99_seconds,original_entry_max_seconds,scheduled_dwell_mean_minutes,source_wait_mean_minutes,network_time_mean_minutes,decision_sensitive_mean_minutes,path_edge_count_mean,edge_travel_time_mean_seconds,loop_detour_time_mean_seconds,loop_count,deadline_miss_raw_bag_count,delta_vs_v2_safe_seconds_per_bag,delta_vs_f2_seconds_per_bag,delta_vs_h0_seconds_per_bag,strict_win_vs_v2_safe,strict_win_vs_f2,conflict_count,unsafe_entry_count,runtime_full_astar_calls,global_reservation_scan_count,future_routes_stored,unresolved_deadlock_count,event_limit_reached,time_limit_reached,reservation_depth,pibt_applicability_count,pibt_attempt_count,pibt_commit_count,pibt_rollback_count,pibt_backtrack_count,pibt_handoff_count,pibt_max_observed_depth,model_confidence_status,shield_rejection_count,physical_interlock_rejection_count,physical_fault_edge_entry_violation_count,fault_event_count,fault_policy_enabled,physical_interlock_bypass,two_step_reservation_count,max_edges_selected_per_arrive,max_edges_selected_per_bag_per_decision,priority_teacher_input_count,priority_future_route_input_count,priority_global_scan_count,scorer_teacher_input_count,scorer_future_route_input_count,scorer_future_schedule_input_count,scorer_runtime_global_scan_count,scorer_posthoc_input_count,priority_mode,deterministic_repeat_count,independent_statistical_sample_count,runtime_deterministic_sha256,legacy_runtime_projection_sha256,bags_sha256,junction_state_sha256,algorithm_summary_sha256,trace_context_sha256,segment_result_sha256,slice_projection_sha256,repeat_result_file_sha256,binary_sha256,source_bundle_sha256,repository_base_head,map_raw_sha256,task_raw_sha256,input_selection_sha256,archive_reused,wall_seconds,evidence_path,evidence_file_sha256,alias_of,fresh_h0_original_entry_mean_minutes,comparison_eligible
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,goal,49,protected original_goal,EXECUTED,PASS,,13301,13301,,,,1.0,40.90612743516157,2539.887500000026,7300.903089999978,10760.675420000014,11759.493909999996,37.10694274889732,0.3244001077613212,3.474784578502928,3.799184686264249,13.065333433576424,179.8627772347944,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,goal,50,protected original_goal,EXECUTED,PASS,,8899,8899,,,,1.0,41.17730357002654,2534.882729999994,7365.629904000001,10809.249734399993,11861.554939999995,36.78218168867288,0.41182763980971643,3.9832942415439416,4.395121881353658,12.031464209461737,207.64018429036972,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,source,0,protected original_start,EXECUTED,PASS,,3200,3200,,,,1.0,37.501315688749955,205.4390099999946,7700.590707999953,10841.864272199999,11756.712539999999,33.29325400010417,0.3743489583333333,3.833712730312456,4.208061688645789,11.7034375,198.81162500000002,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,source,1,protected original_start,EXECUTED,PASS,,3193,3193,,,,1.0,37.77863825952601,205.77191999999923,8411.768335999994,10862.429485600001,11748.88497,33.54105140228625,0.3611533041027247,3.876433553137032,4.237586857239757,12.264641403069215,200.94970247416225,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,source,2,protected original_start,EXECUTED,PASS,,3199,3199,,,,1.0,37.417432323642764,208.36650999998528,8464.220320000017,10900.223063999976,11861.554939999995,33.1607016222778,0.3510485047410649,3.9056821966239044,4.256730701364969,13.176305095342295,202.20056267583618,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,source,3,protected original_start,EXECUTED,PASS,,4887,4887,,,,1.0,37.223525480113935,223.78540000000066,8141.5822799999905,10784.1797364,11543.370809999986,33.210213718569676,0.326382068071755,3.686929693472507,4.013311761544262,12.202373644362595,197.1842848373235,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,source,4,protected original_start,EXECUTED,PASS,,4887,4887,,,,1.0,36.426600735464866,220.86858999999822,7878.8220409999885,10835.23126319999,11780.108759999996,32.49150398237842,0.2973867744355774,3.637709978650869,3.9350967530864462,11.164927358297524,195.51995089011663,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,source,5,protected original_start,EXECUTED,PASS,,4886,4886,,,,1.0,36.53884400808777,217.20200000000477,7983.446037500025,10818.462484849993,11473.73797999999,32.61874127623482,0.3121264838313549,3.6079762480215987,3.9201027318529538,11.187883749488334,194.6573065902579,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,source,53,protected original_start,EXECUTED,PASS,,4254,4254,,,,1.0,66.90587493312177,3613.4469499999996,6582.292300500015,6661.826108699987,6741.846099999995,62.323044438097476,0.538823264378624,4.04400723064567,4.582830495024295,12.502820874471086,203.72919605077573,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,storage_lifecycle,DIRECT,protected direct raw bag,EXECUTED,PASS,,13409,13409,,,,1.0,3.355379658711831,201.00199999999677,221.52202800000012,231.21992159999792,351.0305299999927,0.0,0.0,3.355379658711831,3.355379658711831,10.118651651875606,190.7750018644194,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,storage_lifecycle,EBS_SPLIT,raw bag has a protected storage_out release from EBS node 52,EXECUTED,PASS,,15097,15097,,,,1.0,75.40650678485018,3723.540739999993,9447.828438,10961.242126399991,11861.554939999995,70.56354042110243,0.6848808262127134,4.158085537535039,4.8429663637477525,13.587401470490827,205.56881499635688,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,REFERENCE_CONTROL,HISTORICAL_PARSED_HCA,,historical parsed HCA raw-entry control,,,,,RECONCILED_REFERENCE,REFERENCE,,,,,,,,43.13593828041816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artifacts/policies/g4irsf12_denominator_reconciliation.json,618c040a5b5bd13ce81c502832575a7ea52bd8b82998ce481ffe79da9b8de4e6,,,
czr005.g4irsf13.original_scale_joint.v1,REFERENCE_CONTROL,CORRECTED_MATCHED_HCA_TARGET,,corrected matched HCA raw-entry target,,,,,RECONCILED_REFERENCE,REFERENCE,,,,,,,,43.13593828041816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artifacts/policies/g4irsf12_denominator_reconciliation.json,618c040a5b5bd13ce81c502832575a7ea52bd8b82998ce481ffe79da9b8de4e6,,,
czr005.g4irsf13.original_scale_joint.v1,REFERENCE_CONTROL,FROZEN_V2_SAFE,,frozen v2-safe raw-entry control,,,,,RECONCILED_REFERENCE,REFERENCE,,,,,,,,41.49530698780892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artifacts/policies/g4irsf12_denominator_reconciliation.json,618c040a5b5bd13ce81c502832575a7ea52bd8b82998ce481ffe79da9b8de4e6,,,
czr005.g4irsf13.original_scale_joint.v1,REFERENCE_CONTROL,F1_RULE_BASELINE,,F1 bounded-PIBT rule reference,,,,,SEALED_REFERENCE,REFERENCE,,,,,,,,41.544748409137824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artifacts/policies/g4irsf12_denominator_reconciliation.json,618c040a5b5bd13ce81c502832575a7ea52bd8b82998ce481ffe79da9b8de4e6,,,
czr005.g4irsf13.original_scale_joint.v1,REFERENCE_CONTROL,F2_FROZEN_RECONCILED,,F2 frozen reconciled reference; fresh H0 is authoritative,,,,,SEALED_REFERENCE,REFERENCE,,,,,,,,41.514218717973414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artifacts/policies/g4irsf12_denominator_reconciliation.json,618c040a5b5bd13ce81c502832575a7ea52bd8b82998ce481ffe79da9b8de4e6,,41.514218717973414,
czr005.g4irsf13.original_scale_joint.v1,REFERENCE_CONTROL,PIBT_OFF_CENSORED,,no-PIBT ablation; completion/deadlock only,,,,,PARTIAL_CENSORED,FAIL,PRIMARY_TTH_CENSORED_NOT_COMPARABLE,,4189,,7719,,,,,,,,,,,,,,,,,,,,,,,,,,,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs/tables/g4irsf12_original_scale_full_ab.csv,0263e022a32936423023013d6eaaa2e3140e44757280ef84c67cf91b59986f0c,,,
czr005.g4irsf13.original_scale_joint.v1,REFERENCE_CONTROL,NO_PIBT_ABLATION,,explicit no-PIBT ablation alias of the sealed censored control,,,,,PARTIAL_CENSORED_ALIAS,FAIL,PRIMARY_TTH_CENSORED_NOT_COMPARABLE,,4189,,7719,,,,,,,,,,,,,,,,,,,,,,,,,,,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs/tables/g4irsf12_original_scale_full_ab.csv,0263e022a32936423023013d6eaaa2e3140e44757280ef84c67cf91b59986f0c,PIBT_OFF_CENSORED,,
czr005.g4irsf13.original_scale_joint.v1,REFERENCE_CONTROL,BEST_NEW_CANDIDATE,,best new finalist alias,,,,,EXECUTED_ALIAS,REFERENCE,,,,,,,,41.514218717973414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,,,,,,,,,,,,,H1_Q1_THESIS_NO_LEARNING,,
czr005.g4irsf13.original_scale_joint.v1,REFERENCE_CONTROL,NO_LEARNING_ABLATION,,no-new-learning ablation is the H1 finalist itself,,,,,EXECUTED_ALIAS,REFERENCE,,,,,,,,41.514218717973414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,,,,,,,,,,,,,H1_Q1_THESIS_NO_LEARNING,,
czr005.g4irsf13.original_scale_joint.v1,REFERENCE_CONTROL,FAULT_POLICY_ABLATION,,real-map informative physical-shield-only Stage-G control,,,,,SMALL_REAL_TASK_REFERENCE,PASS,NO_ADDITIONAL_FULL_RUN; H3 blocked by v3 offline gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs/tables/g4irsf13_fault_causal_ab.csv,acd60372deaf2b4a9f5f91ae12df7b252a46691521602d66ae3b3c96c7383250,,,
czr005.g4irsf13.original_scale_joint.v1,FINALIST_NOT_RUN,H2_V3_RESIDUAL,best v3 residual,,,,,,NOT_RUN,NOT_EVALUATED,V3_OFFLINE_GATE_FAIL:RUNTIME_ELIGIBLE_FALSE:CLOSED_LOOP_NOT_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
czr005.g4irsf13.original_scale_joint.v1,FINALIST_NOT_RUN,H3_V3_RESIDUAL_FAULT_CONTROL_NO_FAULT,best v3 residual plus fault control in no-fault mode,,,,,,NOT_RUN,NOT_EVALUATED,V3_OFFLINE_GATE_FAIL:RUNTIME_ELIGIBLE_FALSE:CLOSED_LOOP_NOT_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
