scenario,policy_family,task_local_index,task_global_index,segment_id,task_id,source_line,task_start,task_goal,pass_time,std,start_deadline_slack,teacher_family,teacher_path,teacher_finish_time,policy_partial_path,policy_decision_count,policy_terminal_reason,first_divergence_current,sipp_teacher_next,policy_next,policy_action_kind,divergence_reason,ready_time,deadline_slack_at_divergence,safe_candidate_count,candidate_count,blocked_candidate_count,active_fault_state,node_capacity_state,merge_group_state,scenario_context,failure_motif,observation_vs_model_guess,suggested_next_fix,slice_scope,prefix_match_len,decision_ordinal,task_decision_ordinal,fallback_used
legacy_offset64_merge32,pibt_active_bag_replay,8,72,72:storage_in,72,74,0,47,12486.60448,23400.0,10874.99552,rolling_horizon_sipp,0 6 12 13 23 24 27 28 47,12555.172989999997,0 6 8 11 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 43 15 ...(+626 more),1521,max_ticks,6,12,8,move,different_next_node,12504.63977,10860.16023,,,,no,none,none,merge_group,wrong_branch_vs_sipp,model_or_data_limited,Collect SIPP teacher counterfactual slices and run feature ablations before RL.,first_divergence,2,,2,
legacy_offset64_merge32,pibt_active_bag_replay,10,74,74:storage_in,74,76,1,47,12489.43982,24600.0,12068.56018,rolling_horizon_sipp,1 7 8 11 14 46 36 38 39 47,12573.506479999998,1 7 8 11 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 ...(+904 more),1382,max_ticks,1,7,1,hold,hold_when_sipp_moves,12499.63977,12058.36023,,,,no,none,none,merge_group,hold_when_sipp_moves,model_or_feature_limited,Train against SIPP next-hop rankings and add shortest-to-goal plus downstream reservation features.,first_divergence,9,,1,
legacy_offset64_merge32,pibt_active_bag_replay,11,75,75:storage_in,75,77,3,47,12490.77417,23400.0,10867.22583,rolling_horizon_sipp,3 16 17 18 22 24 27 28 47,12544.372989999998,3 16 21 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 ...(+654 more),1513,max_ticks,16,17,21,move,different_next_node,12529.63977,10829.96023,,,,no,none,none,merge_group,wrong_branch_vs_sipp,model_or_data_limited,Collect SIPP teacher counterfactual slices and run feature ablations before RL.,first_divergence,2,,2,
legacy_offset64_merge32,pibt_active_bag_replay,16,80,80:storage_in,80,82,0,47,13050.16178,26400.0,13311.43822,rolling_horizon_sipp,0 6 8 11 14 46 36 38 39 47,13183.937819999996,0 6 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 ...(+863 more),1314,max_ticks,6,8,12,move,different_next_node,13079.63977,13285.16023,,,,no,none,none,merge_group,wrong_branch_vs_sipp,model_or_data_limited,Collect SIPP teacher counterfactual slices and run feature ablations before RL.,first_divergence,2,,2,
legacy_offset64_merge32,pibt_active_bag_replay,20,84,84:storage_in,84,86,4,47,13059.8454,24000.0,10899.7546,rolling_horizon_sipp,4 17 18 22 24 27 28 47,13138.688279999998,4 17 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 ...(+572 more),1453,max_ticks,4,17,4,hold,hold_when_sipp_moves,13074.63977,10884.96023,,,,no,none,none,merge_group,hold_when_sipp_moves,model_or_feature_limited,Train against SIPP next-hop rankings and add shortest-to-goal plus downstream reservation features.,first_divergence,4,,1,
legacy_offset64_merge32,pibt_active_bag_replay,21,85,85:storage_in,85,87,1,47,13060.10649,24000.0,10897.89351,rolling_horizon_sipp,1 7 8 11 13 23 24 27 28 47,13127.88828,1 7 8 11 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 ...(+572 more),1451,max_ticks,11,13,11,hold,hold_when_sipp_moves,13094.63977,10872.96023,,,,no,none,none,merge_group,hold_when_sipp_moves,model_or_feature_limited,Train against SIPP next-hop rankings and add shortest-to-goal plus downstream reservation features.,first_divergence,4,,4,
legacy_offset64_merge32,pibt_active_bag_replay,24,88,88:storage_in,88,90,2,47,13065.43983,25200.0,12090.96017,rolling_horizon_sipp,2 9 10 15 14 46 36 38 39 47,13154.337819999997,2 9 7 8 11 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 ...(+828 more),1337,max_ticks,9,10,7,move,different_next_node,13084.63977,12075.36023,,,,no,none,none,merge_group,wrong_branch_vs_sipp,model_or_data_limited,Collect SIPP teacher counterfactual slices and run feature ablations before RL.,first_divergence,2,,2,
legacy_offset64_merge32,pibt_active_bag_replay,25,89,89:storage_in,89,91,4,47,13067.84538,23100.0,9991.75462,rolling_horizon_sipp,4 17 18 22 24 27 28 47,13117.08828,4 17 18 22 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 ...(+587 more),1446,max_ticks,4,17,4,hold,hold_when_sipp_moves,13084.63977,9974.96023,,,,no,none,none,merge_group,hold_when_sipp_moves,model_or_feature_limited,Train against SIPP next-hop rankings and add shortest-to-goal plus downstream reservation features.,first_divergence,7,,1,
legacy_offset64_merge32,pibt_active_bag_replay,27,91,91:storage_in,91,93,4,47,13069.4367,25200.0,12090.1633,rolling_horizon_sipp,4 17 18 22 24 27 28 47,13171.088279999996,4 17 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 ...(+566 more),1454,max_ticks,4,17,4,hold,hold_when_sipp_moves,13099.63977,12059.96023,,,,no,none,none,merge_group,hold_when_sipp_moves,model_or_feature_limited,Train against SIPP next-hop rankings and add shortest-to-goal plus downstream reservation features.,first_divergence,4,,1,
legacy_offset64_merge32,pibt_active_bag_replay,28,92,92:storage_in,92,94,1,47,13071.49516,27000.0,13886.50484,rolling_horizon_sipp,1 7 8 11 14 46 36 38 39 47,13198.737819999995,1 7 8 11 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 ...(+812 more),1342,max_ticks,1,7,1,hold,hold_when_sipp_moves,13099.63977,13858.36023,,,,no,none,none,merge_group,hold_when_sipp_moves,model_or_feature_limited,Train against SIPP next-hop rankings and add shortest-to-goal plus downstream reservation features.,first_divergence,4,,1,
legacy_offset64_merge32,pibt_active_bag_replay,29,93,93:storage_in,93,95,2,47,13075.92116,26700.0,13580.47884,rolling_horizon_sipp,2 9 7 8 11 13 23 24 27 28 47,13214.288279999993,2 9 10,1923,max_ticks,9,7,10,move,different_next_node,13109.63977,13550.36023,,,,no,none,none,merge_group,wrong_branch_vs_sipp,model_or_data_limited,Collect SIPP teacher counterfactual slices and run feature ablations before RL.,first_divergence,2,,2,
legacy_offset64_merge32,pibt_active_bag_replay,30,94,94:storage_in,94,96,5,47,13077.44086,25200.0,12082.959139999999,rolling_horizon_sipp,5 19 25 26 43 15 14 46 36 38 39 47,13213.537819999994,5 19 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 ...(+850 more),1310,max_ticks,25,26,25,hold,hold_when_sipp_moves,13119.63977,12029.16023,,,,no,none,none,merge_group,hold_when_sipp_moves,model_or_feature_limited,Train against SIPP next-hop rankings and add shortest-to-goal plus downstream reservation features.,first_divergence,11,,3,
legacy_offset64_merge32,pibt_active_bag_replay,31,95,95:storage_in,95,97,0,47,13078.60448,24600.0,11482.99552,rolling_horizon_sipp,0 6 12 13 23 24 27 28 47,13203.488279999994,0 6 8 11 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 ...(+563 more),1461,max_ticks,6,12,6,hold,hold_when_sipp_moves,13104.63977,11460.16023,,,,no,none,none,merge_group,hold_when_sipp_moves,model_or_feature_limited,Train against SIPP next-hop rankings and add shortest-to-goal plus downstream reservation features.,first_divergence,2,,2,
