TH_completed_raw_bags,TH_definition,binary_sha256,canonical_id_OD_and_scheduled_D_match,canonical_segment_count,canonical_sha256,class_sha256,completed_raw_bag_count,completed_raw_bags_per_fixed_horizon_hour,completed_segments,completion_rate,control_reuse_provenance_tier,cpu_seconds,decision_count_definition,decision_requests,fixed_horizon_seconds,formal_timing_status,full_population_complete,historical_build_identity_limitation,historical_shared_D,hourly_rate_definition,hourly_rate_denominator_seconds,input_sha256,load_factor,map,map_sha256,method,missed_bag_count,missed_bag_rate,native_terminal_status,network_backlog_area_seconds,observed_lifecycle_count,on_time_rate,on_time_raw_bag_count,population_evidence_level,population_latency_max_seconds,population_latency_mean_seconds,population_latency_p95_seconds,population_latency_p99_seconds,primary_clock,primary_timing_definition,raw_bag_count,raw_entry_and_deadline_match,release_epoch_minus_canonical_D_max_seconds,release_epoch_minus_canonical_D_min_seconds,reporting_method,seed,segment_count,source_backlog_area_seconds,source_sha256,tardiness_max_seconds,tardiness_mean_seconds,tardiness_p95_seconds,tardiness_p99_seconds,tardiness_sum_seconds,terminal_accounting_residual,tht_admission_max_seconds,tht_admission_mean_seconds,tht_admission_min_seconds,tht_admission_p95_seconds,tht_admission_p99_seconds,tht_scheduled_release_max_seconds,tht_scheduled_release_mean_seconds,tht_scheduled_release_min_seconds,tht_scheduled_release_p95_seconds,tht_scheduled_release_p99_seconds,time_to_90_percent_seconds,time_to_95_percent_seconds,time_to_99_percent_seconds,total_backlog_area_seconds,unfinished_raw_bag_count,unreleased_segments_absent_from_native_lifecycle,wall_seconds,workload_identity_sha256
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,e857297797624d420f39f97f799b054d8eb409491ca68f6d2ddcd185588ae579,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,705.328125,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,1034055,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,282e742f2def00056c50200a630f23308b6a48942eb5481a87e520ae20772a89,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30620.0,0.615291871797448,COMPLETE,323091833.4233256,,0.384708128202552,19145.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,32762.73305000001,8483.242331761287,26657.90193200008,31088.31546799999,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,104729,76108,113358143.82988545,,28828.19770000002,4623.884598478656,14991.733937999988,20741.894002400048,230107617.04329032,,32762.73305000001,8483.242331761287,48.40099999999802,26657.90193200008,31088.31546799999,32762.73305000001,8525.780742956302,48.40099999999802,26675.79595999999,31096.776468800013,71667.992367,75148.05163700006,78639.19163700007,436449977.253213,0,,798.6184497999493,c2fdec129d08a2478edc61456e45e118f957de56759eb129824df89e4104d3df
46652,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,c3aee2aa0d8de421d9b22a0b97e6149460f2d59fe2c9a2ed8dca761f7b1b0688,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,46652,1709.229688883461,,0.9374459961820557,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,2539800010,98259.0,NOT_MEASURED_FULL_POPULATION_INCOMPLETE,False,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,36cf36680729518c7141daa94104ffa0e061e66899b924c06ce4827cc6d7f7f9,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,27619,0.5549884456947654,HORIZON_REACHED,421269908.0000036,,0.4450115543052346,22146,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,130363,76103,182726763.79575714,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,24759.0,8138.308610469206,22059.0,24140.208,405002928.0000005,,,,,,,,,,,,84690.354547,,,603996671.7957511,3113,,757.4143453,492259fe6de18e1098f5f2ba4848cb1619a5ca47e9cf12ae7245fe583f554cac
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,c3aee2aa0d8de421d9b22a0b97e6149460f2d59fe2c9a2ed8dca761f7b1b0688,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,707.546875,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,1034624,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,36cf36680729518c7141daa94104ffa0e061e66899b924c06ce4827cc6d7f7f9,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30627.0,0.6154325329046519,COMPLETE,322032219.3233027,,0.3845674670953481,19138.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,32659.809980000042,8457.247953023822,26540.368360000037,30946.473629199998,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,130363,76103,113352490.17274742,,28772.669990000024,4601.515553184778,14942.023461999983,20507.788430800018,228994421.50424045,,32659.809980000042,8457.247953023822,48.40099999999802,26540.368360000037,30946.473629199998,32660.059980000042,8499.81799668041,48.40099999999802,26550.062032000074,30960.05075079999,71638.69190700004,75120.37590700011,78610.21590700009,435384709.49604744,0,,789.6233935002238,492259fe6de18e1098f5f2ba4848cb1619a5ca47e9cf12ae7245fe583f554cac
46645,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,23742f6028c499f36d5b4118c098316ffc9c43f74539cc4116494c565e562150,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,46645,1708.973223826825,,0.9373053350748518,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,2542570066,98259.0,NOT_MEASURED_FULL_POPULATION_INCOMPLETE,False,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,04cc244d6da5d4cb892130d5cc467d2e2a125e6005b0963fea84cd6c6a359e94,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,27642,0.5554506179041495,HORIZON_REACHED,421570073.6000027,,0.4445493820958505,22123,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,155921,76105,182839325.1957572,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,24759.0,8145.519887471114,22059.0,24154.631999999998,405361797.2000007,,,,,,,,,,,,84706.954547,,,604409398.7957551,3120,,707.6882511,fc599d1e5f1dec88a8c7b2efbb54631da67706356ff1305afa525ba718d205ed
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,23742f6028c499f36d5b4118c098316ffc9c43f74539cc4116494c565e562150,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,540.15625,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,1033639,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,04cc244d6da5d4cb892130d5cc467d2e2a125e6005b0963fea84cd6c6a359e94,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30617.0,0.6152315884657893,COMPLETE,320846546.04930985,,0.38476841153421076,19148.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,32351.937210000026,8428.3952486364,26374.812373999997,30770.89169960001,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,155921,76105,113347762.5156362,,28497.586010000057,4578.203862667142,14798.196158000004,20474.588000000018,227834315.2256303,,32351.937210000026,8428.3952486364,48.40099999999802,26374.812373999997,30770.89169960001,32352.187210000026,8470.8137317006,48.40099999999802,26382.334917999997,30783.551465999994,71632.728917,75142.97002700008,78616.95502700008,434194308.5649477,0,,554.4233225998469,fc599d1e5f1dec88a8c7b2efbb54631da67706356ff1305afa525ba718d205ed
46634,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,ac3733dc3837c3490cace9318f9b538c44ad08b4ecacde9047788ffb70e2495c,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,46634,1708.570207309254,,0.9370842961921029,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,2543657535,98259.0,NOT_MEASURED_FULL_POPULATION_INCOMPLETE,False,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,f4068806d6a361a4eea3cfaf9d5fb6cc345619e70dfba310c9b67bc86c9e07ca,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,27656,0.5557319401185572,HORIZON_REACHED,421832897.19999987,,0.4442680598814428,22109,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,181081,76109,182860931.1957569,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,24759.0,8150.573435145182,22059.0,24159.0,405613287.00000024,,,,,,,,,,,,84728.154547,,,604693828.3957545,3131,,784.7046629,98265df0cb19cb16bfbc85565eebbcadab9e462aa754704ae89af2932389b4dd
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,ac3733dc3837c3490cace9318f9b538c44ad08b4ecacde9047788ffb70e2495c,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,467.6875,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,1033823,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,f4068806d6a361a4eea3cfaf9d5fb6cc345619e70dfba310c9b67bc86c9e07ca,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30651.0,0.6159147995579222,COMPLETE,322362246.0888484,,0.3840852004420778,19114.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,32726.29975999998,8459.688909528188,26620.16868399999,31045.727778000022,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,181081,76109,113374725.78058667,,28800.874650000027,4609.037090809207,14907.265095999996,20532.937220000014,229368730.8241202,,32726.29975999998,8459.688909528188,48.40099999999802,26620.16868399999,31045.727778000022,32726.29975999998,8502.579600780675,48.40099999999802,26624.32169,31052.718203200006,71662.94536700002,75154.90254700002,78678.35954699999,435736971.86943036,0,,482.4943750000093,98265df0cb19cb16bfbc85565eebbcadab9e462aa754704ae89af2932389b4dd
46641,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,66aff743776858686a4cc8997860bc821fcf5c64300d0ceb1652d66743f62387,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,46641,1708.82667236589,,0.9372249572993068,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,2543570983,98259.0,NOT_MEASURED_FULL_POPULATION_INCOMPLETE,False,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,2d08410a2a744972d6b4cf5aae88329b36eac987d400346a3ea4be538f9a5c15,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,27642,0.5554506179041495,HORIZON_REACHED,421768527.8000008,,0.4445493820958505,22123,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,205759,76110,182841365.7957572,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,24759.0,8148.346026323721,22059.0,24159.0,405502439.99999976,,,,,,,,,,,,84712.954547,,,604609893.5957491,3124,,705.7524821,40fa9bc5daf4547a941df5822a3c20a049e9ab4da7af22991daad0d64c74fc4a
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,66aff743776858686a4cc8997860bc821fcf5c64300d0ceb1652d66743f62387,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,530.96875,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,1034081,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,2d08410a2a744972d6b4cf5aae88329b36eac987d400346a3ea4be538f9a5c15,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30633.0,0.6155530995679694,COMPLETE,328625108.7655119,,0.38444690043203056,19132.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,33011.345600000015,8621.006727986747,26935.378743999998,31368.57221960002,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,205759,76110,113369469.9833457,,29201.841040000058,4732.450507052152,14933.264030000008,20698.86823720006,235510399.48345035,,33011.345600000015,8621.006727986747,48.40099999999802,26935.378743999998,31368.57221960002,33011.345600000015,8663.677057422294,48.40099999999802,26941.128658000027,31386.409137200008,71870.40958700005,75426.92291700008,79013.78691700009,441994578.7488563,0,,543.1271434999071,40fa9bc5daf4547a941df5822a3c20a049e9ab4da7af22991daad0d64c74fc4a
46637,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,0f93930ffc9d5a96445f8b24c2e7b3ac535806d93d6d27b1d58e548db1ea1511,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,46637,1708.6801209049552,,0.9371445795237617,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,2544200419,98259.0,NOT_MEASURED_FULL_POPULATION_INCOMPLETE,False,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,22a680731980772d83ce2f1cafbfdbff0a93ad299690a371ea070eff07b6b64e,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,27640,0.555410429016377,HORIZON_REACHED,421885789.60000575,,0.444589570983623,22125,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,232003,76108,182888269.5957569,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,24759.0,8152.620142670551,22059.0,24159.0,405715141.39999926,,,,,,,,,,,,84724.754547,,,604774059.1957539,3128,,814.9460593,128342582705707fec0c414a04b1df1656bbcc1adc270e887d5a238ff1a96aea
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,0f93930ffc9d5a96445f8b24c2e7b3ac535806d93d6d27b1d58e548db1ea1511,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,503.765625,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,1033826,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,22a680731980772d83ce2f1cafbfdbff0a93ad299690a371ea070eff07b6b64e,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30641.0,0.6157138551190595,COMPLETE,325763714.6275682,,0.38428614488094043,19124.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,33037.11871000001,8555.426078140268,26829.23436399999,31396.113430000012,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,232003,76108,113361931.06998625,,29181.300000000032,4673.231855735363,15195.870425999996,20876.64901960005,232563383.30067033,,33037.11871000001,8555.426078140268,48.40099999999802,26829.23436399999,31396.113430000012,33037.11871000001,8597.983547748025,48.40099999999802,26834.311085999994,31407.19858440003,71713.801367,75176.13159700007,78747.57959700008,439125645.69755477,0,,515.5834741001017,128342582705707fec0c414a04b1df1656bbcc1adc270e887d5a238ff1a96aea
46635,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,ee8f99c873675ee745f5ba58057d638036975608196d927b23820970ce69bb90,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,46635,1708.606845174488,,0.9371043906359892,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,2544220793,98259.0,NOT_MEASURED_FULL_POPULATION_INCOMPLETE,False,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,2c29469d75eecadf175d367a9b297ac801489dac8c8da3f330efead878951330,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,27630,0.5552094845775144,HORIZON_REACHED,421884840.60000134,,0.44479051542248565,22135,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,257053,76112,182872158.9957563,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,24759.0,8152.331839646337,22059.0,24159.0,405700793.9999982,,,,,,,,,,,,84737.55454699999,,,604756999.5957528,3130,,816.6344557,cb5aa37a7a3871d99a551b5847d92e0d2e45ab39957302839f6d900d37e757a3
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,ee8f99c873675ee745f5ba58057d638036975608196d927b23820970ce69bb90,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,508.4375,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,1033819,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,2c29469d75eecadf175d367a9b297ac801489dac8c8da3f330efead878951330,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30621.0,0.6153119662413342,COMPLETE,323191447.0199397,,0.3846880337586657,19144.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,32511.22069000001,8486.756739672266,26340.22397200002,30860.260589999998,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,257053,76112,113373450.65972652,,28766.885310000056,4625.3610770696305,14755.117955999975,20403.298000000003,230181094.00037017,,32511.22069000001,8486.756739672266,48.40099999999802,26340.22397200002,30860.260589999998,32511.47069000001,8529.439705067825,48.40099999999802,26363.463179999984,30870.86274000003,71677.72467700005,75201.51196700001,78669.000967,436564897.67966825,0,,520.4727704999968,cb5aa37a7a3871d99a551b5847d92e0d2e45ab39957302839f6d900d37e757a3
46637,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,e0ca4c691b09846f8b0695334b127e3e6f4d3de44be47f77a1b02252314ae898,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,46637,1708.6801209049552,,0.9371445795237617,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,2543216828,98259.0,NOT_MEASURED_FULL_POPULATION_INCOMPLETE,False,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,06c90db5ee963d059001e66f00f250bf03adf15be2554121c357c86d974ca571,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_DH_BOUNDARY_CLEARANCE_V5,27651,0.5556314678991259,HORIZON_REACHED,421793287.99999696,,0.4443685321008741,22114,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5_NANNING_PORTED,283303,76109,182863455.39575702,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,24759.0,8149.701541243846,22059.0,24159.0,405569897.19999915,,,,,,,,,,,,84725.354547,,,604656743.3957541,3128,,944.6726671,51d7ea91a9fa99a9bb079dbee5daf00c7c3af8e39275d7563f46c589a98d5d2e
