row_type,executor,start_node,goal_node,feng_path,common_path,path_match,origin_equal_score_candidate_count,feng_ideal_edge_seconds,common_edge_travel_seconds,edge_travel_difference_seconds,feng_edge_quantized_seconds,feng_path_node_service_seconds,feng_post_admission_node_service_seconds,feng_edge_plus_post_admission_node_service_quantized_seconds,feng_single_bag_tht_seconds,feng_quantization_bias_seconds,common_node_service_seconds,common_single_bag_tht_seconds,single_bag_mechanical_gap_common_minus_feng_seconds,empty_network_gate,metric_definition,status,raw_bag_count,completed_raw_bags,segment_count,completed_segments,tht_min_seconds,tht_mean_seconds,tht_p95_seconds,tht_p99_seconds,tht_max_seconds,artifact
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,0,6,0>6,0>6,True,1,3.2,3.2,0.0,3.2,2.0,0.0,3.2,3.2,0.0,0.001,3.2010000000009313,0.001000000000931145,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,37,26>43>15>14>46>36>38>37,26>43>15>14>46>36>38>37,True,1,48.4,48.400000000000006,7.105427357601002e-15,48.4,20.0,18.0,66.4,66.4,0.0,7.0,55.40000000002328,-10.999999999976723,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,38,26>43>15>14>46>36>38,26>43>15>14>46>36>38,True,1,35.6,35.6,0.0,35.6,17.0,15.0,50.6,50.6,0.0,6.0,41.59999999997672,-9.000000000023284,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,39,26>43>15>14>46>36>38>39,26>43>15>14>46>36>38>39,True,1,44.0,44.0,0.0,44.0,20.0,18.0,62.0,62.0,0.0,7.0,51.0,-11.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,40,26>43>15>14>46>36>38>39>40,26>43>15>14>46>36>38>39>40,True,1,49.6,49.6,0.0,49.6,23.0,21.0,70.6,70.6,0.0,8.0,57.59999999997672,-13.000000000023277,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,41,26>43>15>14>46>36>38>39>40>41,26>43>15>14>46>36>38>39>40>41,True,1,51.2,51.2,0.0,51.2,26.0,24.0,75.2,75.2,0.0,9.0,60.199999999953434,-15.000000000046569,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,42,26>43>15>14>46>36>38>39>40>41>42,26>43>15>14>46>36>38>39>40>41>42,True,1,61.6,61.6,0.0,61.6,29.0,27.0,88.6,88.6,0.0,10.0,71.59999999997672,-17.000000000023277,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,43,26>43,26>43,True,1,1.6,1.6,0.0,1.6,2.0,0.0,1.6,1.6,0.0,1.0,2.599999999976717,0.9999999999767168,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,44,26>43>15>14>46>36>44,26>43>15>14>46>36>44,True,1,30.4,30.4,0.0,30.4,17.0,15.0,45.4,45.4,0.0,6.0,36.39999999990687,-9.00000000009313,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,45,26>43>15>14>46>36>38>39>40>41>45,26>43>15>14>46>36>38>39>40>41>45,True,1,60.8,60.800000000000004,7.105427357601002e-15,60.8,29.0,27.0,87.8,87.8,0.0,10.0,70.79999999993015,-17.000000000069846,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,46,26>43>15>14>46,26>43>15>14>46,True,1,8.0,8.0,0.0,8.0,11.0,9.0,17.0,17.0,0.0,4.0,11.999999999883585,-5.000000000116415,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,47,26>43>15>14>46>36>38>39>47,26>43>15>14>46>36>38>39>47,True,1,48.0,48.0,0.0,48.0,23.0,21.0,69.0,69.0,0.0,8.0,56.0,-13.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,48,26>43>15>14>46>36>38>39>40>41>45>48,26>43>15>14>46>36>38>39>40>41>45>48,True,1,240.8,240.8,0.0,240.8,32.0,30.0,270.8,270.8,0.0,11.0,251.79999999993015,-19.00000000006986,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,49,26>43>15>14>46>36>38>37>49,26>43>15>14>46>36>38>37>49,True,1,164.4,164.4,0.0,164.4,23.0,21.0,185.4,185.4,0.0,8.0,172.40000000002328,-12.999999999976723,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,50,26>43>15>14>46>36>44>50,26>43>15>14>46>36>44>50,True,1,178.4,178.4,0.0,178.4,20.0,18.0,196.4,196.4,0.0,7.0,185.39999999990687,-11.000000000093138,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,26,51,26>43>15>14>46>35>51,26>43>15>14>46>35>51,True,1,22.8,22.8,0.0,22.8,17.0,15.0,37.8,37.8,0.0,6.0,28.79999999993015,-9.000000000069846,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,12,27>28>29>30>31>32>33>34>12,27>28>29>30>31>32>33>34>12,True,1,53.2,53.199999999999996,-7.105427357601002e-15,53.2,23.0,21.0,74.2,74.2,-0.0,8.0,61.199999999953434,-13.000000000046569,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,13,27>28>29>30>31>32>33>34>12>13,27>28>29>30>31>32>33>34>12>13,True,1,57.2,57.199999999999996,-7.105427357601002e-15,57.2,26.0,24.0,81.2,81.2,-0.0,9.0,66.19999999995343,-15.000000000046569,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,14,27>28>29>30>31>43>15>14,27>28>29>30>31>43>15>14,True,1,40.8,40.800000000000004,7.105427357601002e-15,40.8,20.0,18.0,58.8,58.8,0.0,7.0,47.79999999993015,-11.000000000069846,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,15,27>28>29>30>31>43>15,27>28>29>30>31>43>15,True,1,39.2,39.2,0.0,39.2,17.0,15.0,54.2,54.2,0.0,6.0,45.199999999953434,-9.000000000046569,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,23,27>28>29>30>31>32>33>34>12>13>23,27>28>29>30>31>32>33>34>12>13>23,True,1,60.4,60.4,0.0,60.4,29.0,27.0,87.4,87.4,0.0,10.0,70.39999999990687,-17.000000000093138,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,24,27>28>29>30>31>32>33>34>12>13>23>24,27>28>29>30>31>32>33>34>12>13>23>24,True,1,62.0,62.0,0.0,62.0,32.0,30.0,92.0,92.0,-0.0,11.0,72.99999999988358,-19.000000000116415,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,25,27>28>29>30>31>43>15>14>46>36>38>39>40>41>42>25,27>28>29>30>31>43>15>14>46>36>38>39>40>41>42>25,True,1,100.0,100.0,0.0,100.0,44.0,42.0,142.0,142.0,0.0,15.0,115.0,-27.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,26,27>28>29>30>31>43>15>14>46>36>38>39>40>41>42>25>26,27>28>29>30>31>43>15>14>46>36>38>39>40>41>42>25>26,True,1,103.2,103.2,0.0,103.2,47.0,45.0,148.2,148.2,0.0,16.0,119.19999999995343,-29.000000000046555,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,28,27>28,27>28,True,1,10.8,10.8,0.0,10.8,2.0,0.0,10.8,10.8,0.0,1.0,11.800000000046566,1.0000000000465654,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,29,27>28>29,27>28>29,True,1,16.0,16.0,0.0,16.0,5.0,3.0,19.0,19.0,0.0,2.0,18.0,-1.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,30,27>28>29>30,27>28>29>30,True,1,18.4,18.4,0.0,18.4,8.0,6.0,24.4,24.4,0.0,3.0,21.400000000023283,-2.9999999999767155,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,31,27>28>29>30>31,27>28>29>30>31,True,1,20.0,20.0,0.0,20.0,11.0,9.0,29.0,29.0,0.0,4.0,24.0,-5.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,32,27>28>29>30>31>32,27>28>29>30>31>32,True,1,21.6,21.6,0.0,21.6,14.0,12.0,33.6,33.6,0.0,5.0,26.599999999976717,-7.0000000000232845,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,33,27>28>29>30>31>32>33,27>28>29>30>31>32>33,True,1,32.8,32.8,0.0,32.8,17.0,15.0,47.8,47.8,0.0,6.0,38.79999999993015,-9.000000000069846,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,34,27>28>29>30>31>32>33>34,27>28>29>30>31>32>33>34,True,1,41.6,41.599999999999994,-7.105427357601002e-15,41.6,20.0,18.0,59.6,59.6,-0.0,7.0,48.59999999997672,-11.000000000023284,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,35,27>28>29>30>31>32>33>34>35,27>28>29>30>31>32>33>34>35,True,1,49.2,49.199999999999996,-7.105427357601002e-15,49.2,23.0,21.0,70.2,70.2,-0.0,8.0,57.199999999953434,-13.000000000046569,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,36,27>28>29>30>31>43>15>14>46>36,27>28>29>30>31>43>15>14>46>36,True,1,57.2,57.2,0.0,57.2,26.0,24.0,81.2,81.2,0.0,9.0,66.19999999995343,-15.000000000046569,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,37,27>28>29>30>31>32>37,27>28>29>30>31>32>37,True,1,36.4,36.400000000000006,7.105427357601002e-15,36.4,17.0,15.0,51.4,51.4,0.0,6.0,42.40000000002328,-8.999999999976716,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,38,27>28>29>30>31>43>15>14>46>36>38,27>28>29>30>31>43>15>14>46>36>38,True,1,70.0,70.0,0.0,70.0,29.0,27.0,97.0,97.0,0.0,10.0,80.0,-17.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,39,27>28>29>30>31>43>15>14>46>36>38>39,27>28>29>30>31>43>15>14>46>36>38>39,True,1,78.4,78.4,0.0,78.4,32.0,30.0,108.4,108.4,0.0,11.0,89.40000000002328,-18.999999999976723,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,40,27>28>29>30>31>43>15>14>46>36>38>39>40,27>28>29>30>31>43>15>14>46>36>38>39>40,True,1,84.0,84.0,0.0,84.0,35.0,33.0,117.0,117.0,0.0,12.0,96.0,-21.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,41,27>28>29>30>31>43>15>14>46>36>38>39>40>41,27>28>29>30>31>43>15>14>46>36>38>39>40>41,True,1,85.6,85.6,0.0,85.6,38.0,36.0,121.6,121.6,0.0,13.0,98.59999999997672,-23.000000000023277,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,42,27>28>29>30>31>43>15>14>46>36>38>39>40>41>42,27>28>29>30>31>43>15>14>46>36>38>39>40>41>42,True,1,96.0,96.0,0.0,96.0,41.0,39.0,135.0,135.0,0.0,14.0,110.0,-25.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,43,27>28>29>30>31>43,27>28>29>30>31>43,True,1,36.0,36.0,0.0,36.0,14.0,12.0,48.0,48.0,0.0,5.0,41.0,-7.0,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,44,27>28>29>30>31>32>33>44,27>28>29>30>31>32>33>44,True,1,42.4,42.4,0.0,42.4,20.0,18.0,60.4,60.4,0.0,7.0,49.39999999990687,-11.00000000009313,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,45,27>45,27>45,True,1,6.4,6.4,0.0,6.4,2.0,0.0,6.4,6.4,0.0,1.0,7.400000000023283,1.0000000000232827,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,46,27>28>29>30>31>43>15>14>46,27>28>29>30>31>43>15>14>46,True,1,42.4,42.400000000000006,7.105427357601002e-15,42.4,23.0,21.0,63.4,63.4,0.0,8.0,50.39999999990687,-13.00000000009313,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,47,27>28>47,27>28>47,True,1,14.8,14.8,0.0,14.8,5.0,3.0,17.8,17.8,0.0,2.0,16.800000000046566,-0.9999999999534346,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,48,27>45>48,27>45>48,True,1,186.4,186.4,0.0,186.4,5.0,3.0,189.4,189.4,0.0,2.0,188.40000000002328,-0.9999999999767226,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,49,27>28>29>30>31>32>37>49,27>28>29>30>31>32>37>49,True,1,152.4,152.4,0.0,152.4,20.0,18.0,170.4,170.4,0.0,7.0,159.40000000002328,-10.999999999976723,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,50,27>28>29>30>31>32>33>44>50,27>28>29>30>31>32>33>44>50,True,1,190.4,190.4,0.0,190.4,23.0,21.0,211.4,211.4,0.0,8.0,198.39999999990687,-13.000000000093138,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,27,51,27>28>29>30>31>32>33>34>35>51,27>28>29>30>31>32>33>34>35>51,True,1,53.2,53.199999999999996,-7.105427357601002e-15,53.2,26.0,24.0,77.2,77.2,-0.0,9.0,62.199999999953434,-15.000000000046569,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,12,28>29>30>31>32>33>34>12,28>29>30>31>32>33>34>12,True,1,42.4,42.4,0.0,42.4,20.0,18.0,60.4,60.4,0.0,7.0,49.39999999990687,-11.00000000009313,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,13,28>29>30>31>32>33>34>12>13,28>29>30>31>32>33>34>12>13,True,1,46.4,46.4,0.0,46.4,23.0,21.0,67.4,67.4,0.0,8.0,54.39999999990687,-13.000000000093138,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,14,28>29>30>31>43>15>14,28>29>30>31>43>15>14,True,1,30.0,30.0,0.0,30.0,17.0,15.0,45.0,45.0,0.0,6.0,35.999999999883585,-9.000000000116415,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,15,28>29>30>31>43>15,28>29>30>31>43>15,True,1,28.4,28.4,0.0,28.4,14.0,12.0,40.4,40.4,0.0,5.0,33.39999999990687,-7.000000000093131,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,23,28>29>30>31>32>33>34>12>13>23,28>29>30>31>32>33>34>12>13>23,True,1,49.6,49.6,0.0,49.6,26.0,24.0,73.6,73.6,0.0,9.0,58.5999999998603,-15.000000000139693,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,24,28>29>30>31>32>33>34>12>13>23>24,28>29>30>31>32>33>34>12>13>23>24,True,1,51.2,51.2,0.0,51.2,29.0,27.0,78.2,78.2,-0.0,10.0,61.19999999983702,-17.000000000162984,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,25,28>29>30>31>43>15>14>46>36>38>39>40>41>42>25,28>29>30>31>43>15>14>46>36>38>39>40>41>42>25,True,1,89.2,89.2,0.0,89.2,41.0,39.0,128.2,128.2,0.0,14.0,103.19999999995343,-25.000000000046555,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,26,28>29>30>31>43>15>14>46>36>38>39>40>41>42>25>26,28>29>30>31>43>15>14>46>36>38>39>40>41>42>25>26,True,1,92.4,92.4,0.0,92.4,44.0,42.0,134.4,134.4,0.0,15.0,107.39999999990687,-27.000000000093138,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,27,28>29>30>31>32>33>34>12>13>23>24>27,28>29>30>31>32>33>34>12>13>23>24>27,True,1,52.8,52.800000000000004,7.105427357601002e-15,52.8,32.0,30.0,82.8,82.8,0.0,11.0,63.799999999813735,-19.00000000018626,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,29,28>29,28>29,True,1,5.2,5.2,0.0,5.2,2.0,0.0,5.2,5.2,0.0,1.0,6.199999999953434,0.9999999999534337,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,30,28>29>30,28>29>30,True,1,7.6,7.6,0.0,7.6,5.0,3.0,10.6,10.6,0.0,2.0,9.599999999976717,-1.0000000000232827,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,31,28>29>30>31,28>29>30>31,True,1,9.2,9.2,0.0,9.2,8.0,6.0,15.2,15.2,0.0,3.0,12.199999999953434,-3.0000000000465654,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,32,28>29>30>31>32,28>29>30>31>32,True,1,10.8,10.799999999999999,-1.7763568394002505e-15,10.8,11.0,9.0,19.8,19.8,0.0,4.0,14.79999999993015,-5.00000000006985,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,33,28>29>30>31>32>33,28>29>30>31>32>33,True,1,22.0,22.0,0.0,22.0,14.0,12.0,34.0,34.0,0.0,5.0,26.999999999883585,-7.000000000116415,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,34,28>29>30>31>32>33>34,28>29>30>31>32>33>34,True,1,30.8,30.8,0.0,30.8,17.0,15.0,45.8,45.8,0.0,6.0,36.79999999993015,-9.000000000069846,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,35,28>29>30>31>32>33>34>35,28>29>30>31>32>33>34>35,True,1,38.4,38.4,0.0,38.4,20.0,18.0,56.4,56.4,0.0,7.0,45.39999999990687,-11.00000000009313,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,36,28>29>30>31>43>15>14>46>36,28>29>30>31>43>15>14>46>36,True,1,46.4,46.400000000000006,7.105427357601002e-15,46.4,23.0,21.0,67.4,67.4,0.0,8.0,54.39999999990687,-13.000000000093138,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,37,28>29>30>31>32>37,28>29>30>31>32>37,True,1,25.6,25.6,0.0,25.6,14.0,12.0,37.6,37.6,0.0,5.0,30.599999999976717,-7.0000000000232845,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,38,28>29>30>31>43>15>14>46>36>38,28>29>30>31>43>15>14>46>36>38,True,1,59.2,59.2,0.0,59.2,26.0,24.0,83.2,83.2,0.0,9.0,68.19999999995343,-15.000000000046569,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,39,28>29>30>31>43>15>14>46>36>38>39,28>29>30>31>43>15>14>46>36>38>39,True,1,67.6,67.60000000000001,1.4210854715202004e-14,67.6,29.0,27.0,94.6,94.6,0.0,10.0,77.59999999997672,-17.000000000023277,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,40,28>29>30>31>43>15>14>46>36>38>39>40,28>29>30>31>43>15>14>46>36>38>39>40,True,1,73.2,73.2,0.0,73.2,32.0,30.0,103.2,103.2,0.0,11.0,84.19999999995343,-19.00000000004657,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,41,28>29>30>31>43>15>14>46>36>38>39>40>41,28>29>30>31>43>15>14>46>36>38>39>40>41,True,1,74.8,74.8,0.0,74.8,35.0,33.0,107.8,107.8,0.0,12.0,86.79999999993015,-21.000000000069846,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
OD_SINGLE_BAG,PAIRED_STATIC_FREE_FLOW,28,42,28>29>30>31>43>15>14>46>36>38>39>40>41>42,28>29>30>31>43>15>14>46>36>38>39>40>41>42,True,1,85.2,85.2,0.0,85.2,38.0,36.0,121.2,121.2,0.0,13.0,98.19999999995343,-23.00000000004657,True,one bag per reachable ordered OD; releases separated by 1000s; Feng is 0.2s position lattice; common is continuous event time,,,,,,,,,,,
