scenario,event_variant,segment_id,task_id,current,goal,ready_time,route_intent_label,legacy_next,legacy_route_suffix,executable_label,executed_kind,executed_next,label_source,post_label_safe,block_reason,g4a_primary_eligible
legacy_offset32_static16,capacity_wait_budget_60s,45:storage_in,45,27,47,11908.5489,ROUTE_INTENT_LEGACY,28,27 28 47,WAIT_EDGE_CAPACITY,move,28,capacity_wait_budget_60s,True,edge_capacity,True
legacy_offset32_static16,capacity_wait_budget_60s,47:storage_in,47,23,47,11911.011150000002,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,True
legacy_offset32_static16,capacity_wait_budget_60s,43:storage_in,43,28,47,11912.8066,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,True
legacy_offset32_static16,capacity_wait_budget_60s,47:storage_in,47,24,47,11913.611150000002,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,True
legacy_offset32_static16,capacity_wait_budget_60s,47:storage_in,47,27,47,11916.211150000003,ROUTE_INTENT_LEGACY,28,27 28 47,WAIT_EDGE_CAPACITY,move,28,capacity_wait_budget_60s,True,edge_capacity,True
legacy_offset32_static16,capacity_wait_budget_60s,45:storage_in,45,28,47,11923.6066,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,True
legacy_offset32_static16,capacity_wait_budget_60s,47:storage_in,47,28,47,11934.406599999998,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,True
legacy_offset32_static16,route_intent_only_teacher,32:storage_in,32,2,47,11278.77315,ROUTE_INTENT_LEGACY,9,2 9 7 8 11 13 23 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,33:storage_in,33,0,47,11281.43983,ROUTE_INTENT_LEGACY,6,0 6 12 13 23 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,34:storage_in,34,3,47,11282.63961,ROUTE_INTENT_LEGACY,16,3 16 21 23 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,35:storage_in,35,4,47,11285.33412,ROUTE_INTENT_LEGACY,17,4 17 18 22 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,36:storage_in,36,1,47,11286.58781,ROUTE_INTENT_LEGACY,7,1 7 8 11 13 23 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,37:storage_in,37,5,47,11288.00084,ROUTE_INTENT_LEGACY,19,5 19 18 22 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,38:storage_in,38,2,47,11289.25449,ROUTE_INTENT_LEGACY,9,2 9 7 8 11 13 23 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,39:storage_in,39,3,47,11290.77424,ROUTE_INTENT_LEGACY,16,3 16 21 23 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,40:storage_in,40,0,47,11292.14444,ROUTE_INTENT_LEGACY,6,0 6 12 13 23 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,41:storage_in,41,1,47,11845.2066,ROUTE_INTENT_LEGACY,7,1 7 8 11 13 23 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,42:storage_in,42,4,47,11854.61553,ROUTE_INTENT_LEGACY,17,4 17 18 22 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,43:storage_in,43,5,47,11865.14962,ROUTE_INTENT_LEGACY,19,5 19 18 22 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,44:storage_in,44,3,47,11867.9489,ROUTE_INTENT_LEGACY,16,3 16 21 23 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,45:storage_in,45,1,47,11870.81115,ROUTE_INTENT_LEGACY,7,1 7 8 11 13 23 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,46:storage_in,46,4,47,11875.94881,ROUTE_INTENT_LEGACY,17,4 17 18 22 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,route_intent_only_teacher,47:storage_in,47,2,47,11878.58781,ROUTE_INTENT_LEGACY,9,2 9 7 8 11 13 23 24 27 28 47,ROUTE_INTENT_LEGACY,unplanned,,legacy_astar_route_intent_only,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,2,47,11278.77315,ROUTE_INTENT_LEGACY,9,2 9 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,9,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,33:storage_in,33,0,47,11281.43983,ROUTE_INTENT_LEGACY,6,0 6 12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,6,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,34:storage_in,34,3,47,11282.63961,ROUTE_INTENT_LEGACY,16,3 16 21 23 24 27 28 47,MOVE_NOW_LEGACY,move,16,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,9,47,11283.373150000001,ROUTE_INTENT_LEGACY,7,9 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,7,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,34:storage_in,34,16,47,11285.23961,ROUTE_INTENT_LEGACY,21,16 21 23 24 27 28 47,MOVE_NOW_LEGACY,move,21,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,35:storage_in,35,4,47,11285.33412,ROUTE_INTENT_LEGACY,17,4 17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,17,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,33:storage_in,33,6,47,11285.63983,ROUTE_INTENT_LEGACY,12,6 12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,12,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,36:storage_in,36,1,47,11286.58781,ROUTE_INTENT_LEGACY,7,1 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,7,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,7,47,11287.17315,ROUTE_INTENT_LEGACY,8,7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,8,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,37:storage_in,37,5,47,11288.00084,ROUTE_INTENT_LEGACY,19,5 19 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,19,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,2,47,11289.25449,ROUTE_INTENT_LEGACY,9,2 9 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,9,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,8,47,11289.77315,ROUTE_INTENT_LEGACY,11,8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,11,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,35:storage_in,35,17,47,11289.93412,ROUTE_INTENT_LEGACY,18,17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,37:storage_in,37,19,47,11290.600840000001,ROUTE_INTENT_LEGACY,18,19 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,39:storage_in,39,3,47,11290.77424,ROUTE_INTENT_LEGACY,16,3 16 21 23 24 27 28 47,MOVE_NOW_LEGACY,move,16,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,40:storage_in,40,0,47,11292.14444,ROUTE_INTENT_LEGACY,6,0 6 12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,6,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,36:storage_in,36,7,47,11292.38781,ROUTE_INTENT_LEGACY,8,7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,8,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,35:storage_in,35,18,47,11292.53412,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,MOVE_NOW_LEGACY,move,22,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,39:storage_in,39,16,47,11293.374240000001,ROUTE_INTENT_LEGACY,21,16 21 23 24 27 28 47,WAIT_EDGE_CAPACITY,move,21,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,9,47,11293.85449,ROUTE_INTENT_LEGACY,7,9 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,7,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,11,47,11293.973150000002,ROUTE_INTENT_LEGACY,13,11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,13,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,37:storage_in,37,18,47,11294.40084,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,WAIT_EDGE_CAPACITY,move,22,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,36:storage_in,36,8,47,11294.98781,ROUTE_INTENT_LEGACY,11,8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,11,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,40:storage_in,40,6,47,11296.34444,ROUTE_INTENT_LEGACY,12,6 12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,12,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,33:storage_in,33,12,47,11296.63983,ROUTE_INTENT_LEGACY,13,12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,13,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,7,47,11297.654489999999,ROUTE_INTENT_LEGACY,8,7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,8,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,36:storage_in,36,11,47,11299.187810000001,ROUTE_INTENT_LEGACY,13,11 13 23 24 27 28 47,WAIT_EDGE_CAPACITY,move,13,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,8,47,11300.25449,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,8,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,8,47,11301.25449,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,8,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset32_static16,hybrid_executable_teacher,33:storage_in,33,13,47,11301.63983,ROUTE_INTENT_LEGACY,23,13 23 24 27 28 47,MOVE_NOW_LEGACY,move,23,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,35:storage_in,35,22,47,11301.93412,ROUTE_INTENT_LEGACY,24,22 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,8,47,11302.25449,ROUTE_INTENT_LEGACY,11,8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,11,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,33:storage_in,33,23,47,11305.83983,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,13,47,11306.173150000002,ROUTE_INTENT_NO_PATH,,,SIPP_REPAIR_MOVE,move,23,sipp_repair,True,legacy_astar_no_path,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,11,47,11306.45449,ROUTE_INTENT_LEGACY,13,11 13 23 24 27 28 47,WAIT_EDGE_CAPACITY,move,13,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,40:storage_in,40,12,47,11307.34444,ROUTE_INTENT_LEGACY,13,12 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,13,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,33:storage_in,33,24,47,11308.439830000001,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,34:storage_in,34,21,47,11309.03961,ROUTE_INTENT_LEGACY,23,21 23 24 27 28 47,MOVE_NOW_LEGACY,move,23,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,37:storage_in,37,22,47,11310.33412,ROUTE_INTENT_LEGACY,24,22 24 27 28 47,WAIT_EDGE_CAPACITY,move,24,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,23,47,11310.373150000003,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,23,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset32_static16,hybrid_executable_teacher,33:storage_in,33,27,47,11311.039830000002,ROUTE_INTENT_LEGACY,28,27 28 47,MOVE_NOW_LEGACY,move,28,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,23,47,11311.373150000003,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,23,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset32_static16,hybrid_executable_teacher,40:storage_in,40,13,47,11312.34444,ROUTE_INTENT_LEGACY,23,13 23 24 27 28 47,MOVE_NOW_LEGACY,move,23,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,23,47,11312.373150000003,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,35:storage_in,35,24,47,11313.33412,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,34:storage_in,34,23,47,11314.839609999999,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,24,47,11314.973150000003,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,35:storage_in,35,27,47,11315.93412,ROUTE_INTENT_LEGACY,28,27 28 47,ABSTAIN_NO_TEACHER,unplanned,,abstain_no_safe_hold,False,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,40:storage_in,40,23,47,11316.544440000001,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,36:storage_in,36,13,47,11317.373150000003,ROUTE_INTENT_NO_PATH,,,SIPP_REPAIR_MOVE,move,23,sipp_repair,True,legacy_astar_no_path,False
legacy_offset32_static16,hybrid_executable_teacher,34:storage_in,34,24,47,11317.43961,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,27,47,11317.573150000004,ROUTE_INTENT_LEGACY,28,27 28 47,LEGACY_NEXT_GLOBALLY_UNSAFE,hold,27,shield_hold_after_blocked_legacy_next,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,32:storage_in,32,27,47,11318.573150000004,ROUTE_INTENT_LEGACY,28,27 28 47,ABSTAIN_NO_TEACHER,unplanned,,abstain_no_safe_hold,False,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,40:storage_in,40,24,47,11319.144440000002,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,34:storage_in,34,27,47,11320.03961,ROUTE_INTENT_LEGACY,28,27 28 47,ABSTAIN_NO_TEACHER,unplanned,,abstain_no_safe_hold,False,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,36:storage_in,36,23,47,11321.573150000004,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,23,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset32_static16,hybrid_executable_teacher,40:storage_in,40,27,47,11321.744440000002,ROUTE_INTENT_LEGACY,28,27 28 47,WAIT_EDGE_CAPACITY,move,28,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,36:storage_in,36,23,47,11322.573150000004,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,33:storage_in,33,28,47,11322.83983,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,37:storage_in,37,24,47,11323.73412,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,36:storage_in,36,24,47,11325.173150000004,ROUTE_INTENT_LEGACY,27,24 27 28 47,WAIT_EDGE_CAPACITY,move,27,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,37:storage_in,37,27,47,11326.33412,ROUTE_INTENT_LEGACY,28,27 28 47,ABSTAIN_NO_TEACHER,unplanned,,abstain_no_safe_hold,False,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,36:storage_in,36,27,47,11327.93412,ROUTE_INTENT_LEGACY,28,27 28 47,WAIT_EDGE_CAPACITY,move,28,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,13,47,11328.573150000004,ROUTE_INTENT_LEGACY,23,13 23 24 27 28 47,MOVE_NOW_LEGACY,move,23,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,39:storage_in,39,21,47,11331.839609999999,ROUTE_INTENT_LEGACY,23,21 23 24 27 28 47,MOVE_NOW_LEGACY,move,23,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,23,47,11332.773150000005,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,40:storage_in,40,28,47,11333.63983,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,24,47,11335.373150000005,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,39:storage_in,39,23,47,11337.639609999998,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,27,47,11337.973150000005,ROUTE_INTENT_LEGACY,28,27 28 47,WAIT_EDGE_CAPACITY,move,28,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,39:storage_in,39,24,47,11340.239609999999,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,24,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset32_static16,hybrid_executable_teacher,39:storage_in,39,24,47,11341.239609999999,ROUTE_INTENT_NO_PATH,,,LEGACY_NO_PATH,hold,24,shield_hold_after_legacy_no_path,True,legacy_astar_no_path,False
legacy_offset32_static16,hybrid_executable_teacher,39:storage_in,39,24,47,11342.239609999999,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,36:storage_in,36,28,47,11344.43983,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,39:storage_in,39,27,47,11344.839609999999,ROUTE_INTENT_LEGACY,28,27 28 47,WAIT_EDGE_CAPACITY,move,28,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,38:storage_in,38,28,47,11355.239829999999,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,39:storage_in,39,28,47,11366.039829999998,ROUTE_INTENT_LEGACY,47,28 47,MOVE_NOW_LEGACY,move,47,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,41:storage_in,41,1,47,11845.2066,ROUTE_INTENT_LEGACY,7,1 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,7,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,41:storage_in,41,7,47,11851.006599999999,ROUTE_INTENT_LEGACY,8,7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,8,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,41:storage_in,41,8,47,11853.6066,ROUTE_INTENT_LEGACY,11,8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,11,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,42:storage_in,42,4,47,11854.61553,ROUTE_INTENT_LEGACY,17,4 17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,17,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,41:storage_in,41,11,47,11857.8066,ROUTE_INTENT_LEGACY,13,11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,13,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,42:storage_in,42,17,47,11859.21553,ROUTE_INTENT_LEGACY,18,17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,42:storage_in,42,18,47,11861.81553,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,MOVE_NOW_LEGACY,move,22,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,43:storage_in,43,5,47,11865.14962,ROUTE_INTENT_LEGACY,19,5 19 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,19,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,43:storage_in,43,19,47,11867.74962,ROUTE_INTENT_LEGACY,18,19 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,44:storage_in,44,3,47,11867.9489,ROUTE_INTENT_LEGACY,16,3 16 21 23 24 27 28 47,MOVE_NOW_LEGACY,move,16,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,41:storage_in,41,13,47,11870.0066,ROUTE_INTENT_LEGACY,23,13 23 24 27 28 47,MOVE_NOW_LEGACY,move,23,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,44:storage_in,44,16,47,11870.5489,ROUTE_INTENT_LEGACY,21,16 21 23 24 27 28 47,MOVE_NOW_LEGACY,move,21,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,45:storage_in,45,1,47,11870.81115,ROUTE_INTENT_LEGACY,7,1 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,7,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,42:storage_in,42,22,47,11871.21553,ROUTE_INTENT_LEGACY,24,22 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,43:storage_in,43,18,47,11871.54962,ROUTE_INTENT_LEGACY,22,18 22 24 27 28 47,MOVE_NOW_LEGACY,move,22,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,41:storage_in,41,23,47,11874.206600000001,ROUTE_INTENT_LEGACY,24,23 24 27 28 47,MOVE_NOW_LEGACY,move,24,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,46:storage_in,46,4,47,11875.94881,ROUTE_INTENT_LEGACY,17,4 17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,17,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,45:storage_in,45,7,47,11876.611149999999,ROUTE_INTENT_LEGACY,8,7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,8,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,41:storage_in,41,24,47,11876.806600000002,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,47:storage_in,47,2,47,11878.58781,ROUTE_INTENT_LEGACY,9,2 9 7 8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,9,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,45:storage_in,45,8,47,11879.21115,ROUTE_INTENT_LEGACY,11,8 11 13 23 24 27 28 47,MOVE_NOW_LEGACY,move,11,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,41:storage_in,41,27,47,11879.406600000002,ROUTE_INTENT_LEGACY,28,27 28 47,MOVE_NOW_LEGACY,move,28,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,46:storage_in,46,17,47,11880.54881,ROUTE_INTENT_LEGACY,18,17 18 22 24 27 28 47,MOVE_NOW_LEGACY,move,18,legacy_route_next,True,none,False
legacy_offset32_static16,hybrid_executable_teacher,43:storage_in,43,22,47,11880.94962,ROUTE_INTENT_LEGACY,24,22 24 27 28 47,WAIT_EDGE_CAPACITY,move,24,hybrid_legacy_wait_until_release,True,edge_capacity,False
legacy_offset32_static16,hybrid_executable_teacher,42:storage_in,42,24,47,11882.61553,ROUTE_INTENT_LEGACY,27,24 27 28 47,MOVE_NOW_LEGACY,move,27,legacy_route_next,True,none,False
