comparison_kind,map,scale,policy,policy_label,metric,metric_label,preferred_direction,comparison_status,missing_cells,ff_off,sa_off,ff_full,sa_full,potential_main_effect_sa_minus_ff,dynamic_main_effect_full_minus_off,interaction_difference_in_differences,adaptation_contrast_sa_minus_ff
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_on_time_rate,fixed-denominator on-time rate,higher,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_missed_raw_bag_count,fixed-denominator missed raw bags,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_missed_rate,fixed-denominator missed rate,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_sum_seconds,fixed-horizon all-population tardiness sum (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_mean_seconds,fixed-horizon all-population tardiness mean (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_p95_seconds,fixed-horizon all-population tardiness P95 (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_p99_seconds,fixed-horizon all-population tardiness P99 (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_max_seconds,fixed-horizon all-population tardiness max (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_90_percent_elapsed_seconds,time to 90% completion from first arrival (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_95_percent_elapsed_seconds,time to 95% completion from first arrival (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_99_percent_elapsed_seconds,time to 99% completion from first arrival (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_area_seconds,raw-bag total backlog area (bag-s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_peak,raw-bag total backlog peak,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_end,raw-bag total backlog at horizon end,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_area_seconds,raw-bag source backlog area (bag-s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_peak,raw-bag source backlog peak,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_end,raw-bag source backlog at horizon end,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_area_seconds,raw-bag network backlog area (bag-s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_peak,raw-bag network backlog peak,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_end,raw-bag network backlog at horizon end,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,pre_feasibility_component_raw_argmin_change_count_total,pre-feasibility component raw-argmin counterfactual changes (total),diagnostic only,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,wall_seconds,wall time (s),lower is compute only,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,map2,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,cpu_seconds,CPU time (s),lower is compute only,MISSING_CELLS,ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,completed_segment_count,completed segments,higher,COMPLETE,,39047,43603,43603,43603,2278.0,2278.0,-4556.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,completed_raw_bag_count,completed raw bags,higher,COMPLETE,,24107,28506,28506,28506,2199.5,2199.5,-4399.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,completion_rate,raw-bag completion rate,higher,COMPLETE,,0.8456816108889357,1.0,1.0,1.0,0.0771591945555321,0.0771591945555321,-0.15431838911106432,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,population_latency_mean_seconds,population latency mean (s),lower,METRIC_NOT_AVAILABLE_FULL_POPULATION_REQUIRED,,,9296.634787869243,9315.001184206863,8850.43536241495,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,population_latency_p95_seconds,population latency P95 (s),lower,METRIC_NOT_AVAILABLE_FULL_POPULATION_REQUIRED,,,34536.68400000007,36276.34125000007,34110.62300000003,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,population_latency_p99_seconds,population latency P99 (s),lower,METRIC_NOT_AVAILABLE_FULL_POPULATION_REQUIRED,,,38595.46399999999,40548.60770000002,38334.594150000004,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,population_latency_max_seconds,population latency max (s),lower,METRIC_NOT_AVAILABLE_FULL_POPULATION_REQUIRED,,,42520.40100000013,44676.960000000196,41779.0110000001,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_on_time_raw_bag_count,fixed-denominator on-time raw bags,higher,COMPLETE,,10212,10326,10532,10575,78.5,284.5,-71.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_on_time_rate,fixed-denominator on-time rate,higher,COMPLETE,,0.3582403704483267,0.3622395285203115,0.36946607731705605,0.3709745316775416,0.002753806216235166,0.009980355012979725,-0.002490703711499287,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_missed_raw_bag_count,fixed-denominator missed raw bags,lower,COMPLETE,,18294,18180,17974,17931,-78.5,-284.5,71.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_missed_rate,fixed-denominator missed rate,lower,COMPLETE,,0.6417596295516733,0.6377604714796885,0.630533922682944,0.6290254683224584,-0.0027538062162352217,-0.00998035501297967,0.002490703711499287,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_sum_seconds,fixed-horizon all-population tardiness sum (s),lower,COMPLETE,,415838195.1420001,264981878.8010006,268236279.21100083,256737590.62500057,-81177502.46349984,-77923102.05349964,139357627.75499922,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_mean_seconds,fixed-horizon all-population tardiness mean (s),lower,COMPLETE,,14587.742760892446,9295.652802953786,9409.818256191707,9006.440420437822,-2847.733896846272,-2733.568443608352,4888.712122184776,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_p95_seconds,fixed-horizon all-population tardiness P95 (s),lower,COMPLETE,,44559.0,39402.676500000125,39478.06700000007,38434.45700000014,-3099.966749999905,-3024.5762499999546,4112.713499999947,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_p99_seconds,fixed-horizon all-population tardiness P99 (s),lower,COMPLETE,,67059.0,55784.43640000013,54719.65540000016,54425.10265000009,-5784.558174999969,-6849.3391749999355,10980.010849999795,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_max_seconds,fixed-horizon all-population tardiness max (s),lower,COMPLETE,,71559.0,60006.30500000011,58950.564000000115,58702.90900000006,-5900.174999999974,-6955.915999999968,11305.039999999834,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_time_to_90_percent_elapsed_seconds,time to 90% completion from first arrival (s),lower,METRIC_NOT_AVAILABLE_TARGET_NOT_REACHED,ff/off,,79556.5235470001,78780.78354700013,78230.17354700009,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_time_to_95_percent_elapsed_seconds,time to 95% completion from first arrival (s),lower,METRIC_NOT_AVAILABLE_TARGET_NOT_REACHED,ff/off,,84559.80554700013,83581.23054700019,83570.25554700015,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_time_to_99_percent_elapsed_seconds,time to 99% completion from first arrival (s),lower,METRIC_NOT_AVAILABLE_TARGET_NOT_REACHED,ff/off,,88432.66954700011,88184.31454700018,88141.21154700014,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_raw_total_backlog_area_seconds,raw-bag total backlog area (bag-s),lower,COMPLETE,,538123736.5740536,387389376.4850539,389796477.6680566,377750444.3830502,-81390196.68700308,-78983095.50400037,138688326.80399334,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_raw_total_backlog_peak,raw-bag total backlog peak,lower,COMPLETE,,9606,7514,7620,7388,-1162.0,-1056.0,1860.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_raw_total_backlog_end,raw-bag total backlog at horizon end,lower,COMPLETE,,4399,0,0,0,-2199.5,-2199.5,4399.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_raw_source_backlog_area_seconds,raw-bag source backlog area (bag-s),lower,COMPLETE,,187678624.9200533,187672622.19905323,187671514.9260533,187672286.74305305,-2615.452000170946,-3722.7250000834465,6774.537999838591,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_raw_source_backlog_peak,raw-bag source backlog peak,lower,COMPLETE,,3477,3477,3477,3477,0.0,0.0,0.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_raw_source_backlog_end,raw-bag source backlog at horizon end,lower,COMPLETE,,0,0,0,0,0.0,0.0,0.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_raw_network_backlog_area_seconds,raw-bag network backlog area (bag-s),lower,COMPLETE,,350445111.65400076,199716754.2860005,202124962.74200115,190078157.63999963,-81387581.23500091,-78979372.77900022,138681552.26599875,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_raw_network_backlog_peak,raw-bag network backlog peak,lower,COMPLETE,,7631,4927,5205,4905,-1502.0,-1224.0,2404.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,business_raw_network_backlog_end,raw-bag network backlog at horizon end,lower,COMPLETE,,4399,0,0,0,-2199.5,-2199.5,4399.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,pre_feasibility_component_raw_argmin_change_count_total,pre-feasibility component raw-argmin counterfactual changes (total),diagnostic only,COMPLETE,,169100,188404,223379,156815,-23630.0,11345.0,-85868.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,wall_seconds,wall time (s),lower is compute only,COMPLETE,,425.83859400008805,254.4600819000043,254.74884849996306,244.40349519997835,-90.86193270003423,-90.57316610007547,161.03315880009905,
S4_TWO_BY_TWO_FACTORIAL,nanning,1,s4,G31_S4_NEUTRAL_FIFO,cpu_seconds,CPU time (s),lower is compute only,COMPLETE,,415.46875,248.734375,247.4375,237.46875,-88.3515625,-89.6484375,156.765625,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,completed_segment_count,completed segments,higher,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,completed_raw_bag_count,completed raw bags,higher,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,completion_rate,raw-bag completion rate,higher,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_mean_seconds,population latency mean (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_p95_seconds,population latency P95 (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_p99_seconds,population latency P99 (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_max_seconds,population latency max (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_on_time_raw_bag_count,fixed-denominator on-time raw bags,higher,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_on_time_rate,fixed-denominator on-time rate,higher,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_missed_raw_bag_count,fixed-denominator missed raw bags,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_missed_rate,fixed-denominator missed rate,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_sum_seconds,fixed-horizon all-population tardiness sum (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_mean_seconds,fixed-horizon all-population tardiness mean (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_p95_seconds,fixed-horizon all-population tardiness P95 (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_p99_seconds,fixed-horizon all-population tardiness P99 (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_max_seconds,fixed-horizon all-population tardiness max (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_90_percent_elapsed_seconds,time to 90% completion from first arrival (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_95_percent_elapsed_seconds,time to 95% completion from first arrival (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_99_percent_elapsed_seconds,time to 99% completion from first arrival (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_area_seconds,raw-bag total backlog area (bag-s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_peak,raw-bag total backlog peak,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_end,raw-bag total backlog at horizon end,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_area_seconds,raw-bag source backlog area (bag-s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_peak,raw-bag source backlog peak,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_end,raw-bag source backlog at horizon end,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_area_seconds,raw-bag network backlog area (bag-s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_peak,raw-bag network backlog peak,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_end,raw-bag network backlog at horizon end,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,pre_feasibility_component_raw_argmin_change_count_total,pre-feasibility component raw-argmin counterfactual changes (total),diagnostic only,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,wall_seconds,wall time (s),lower is compute only,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,1,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,cpu_seconds,CPU time (s),lower is compute only,MISSING_CELLS,ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,completed_segment_count,completed segments,higher,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,completed_raw_bag_count,completed raw bags,higher,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,completion_rate,raw-bag completion rate,higher,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,population_latency_mean_seconds,population latency mean (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,population_latency_p95_seconds,population latency P95 (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,population_latency_p99_seconds,population latency P99 (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,population_latency_max_seconds,population latency max (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_on_time_raw_bag_count,fixed-denominator on-time raw bags,higher,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_on_time_rate,fixed-denominator on-time rate,higher,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_missed_raw_bag_count,fixed-denominator missed raw bags,lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_missed_rate,fixed-denominator missed rate,lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
