policy,window_name,task_id,segment_id,goal_reached,failed_reason,steps,wait_events,wait_seconds,source_wait_seconds,loop_count,nonprogress_steps,learner_path,teacher_path
model_plus_local_window_k3_fallback,g4d_offset64_static512,574,574:storage_in,True,,7,1,1.030905,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_local_window_k3_fallback,g4d_offset64_static512,575,575:storage_in,True,,9,1,0.386211,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,20,20:storage_in,True,,8,1,0.707881,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,27,27:storage_in,True,,7,1,0.622311,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,34,34:storage_in,True,,8,1,0.733541,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,35,35:storage_in,True,,7,2,1.639032,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,37,37:storage_in,True,,7,2,0.772313,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,40,40:storage_in,True,,8,1,0.043371,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,51,51:storage_in,True,,7,1,1.253631,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,61,61:storage_in,True,,7,1,0.414681,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,62,62:storage_in,True,,7,1,0.127152,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,64,64:storage_in,True,,8,1,0.771391,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,66,66:storage_in,True,,7,2,1.574612,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,68,68:storage_in,True,,7,1,0.707983,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,73,73:storage_in,True,,7,1,0.431491,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,72,72:storage_in,True,,8,1,0.604482,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,75,75:storage_in,True,,8,1,0.665651,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,81,81:storage_in,True,,7,1,0.800001,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,86,86:storage_in,True,,7,1,0.287831,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,90,90:storage_in,True,,8,1,1.000001,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,91,91:storage_in,True,,7,1,1.639831,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,96,96:storage_in,True,,8,1,0.520411,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,98,98:storage_in,True,,7,2,3.308061,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,100,100:storage_in,True,,7,1,2.441312,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,101,101:storage_in,True,,8,1,0.970253,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,102,102:storage_in,True,,8,1,0.598871,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,121,121:storage_in,True,,7,1,0.317011,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,123,123:storage_in,True,,8,1,0.749591,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,124,124:storage_in,True,,7,1,0.749592,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,125,125:storage_in,True,,7,1,0.266683,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,126,126:storage_in,True,,7,2,2.066684,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,128,128:storage_in,True,,7,2,1.576685,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,134,134:storage_in,True,,7,1,1.800001,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,135,135:storage_in,True,,8,1,0.972882,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,136,136:storage_in,True,,8,1,0.430201,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,138,138:storage_in,True,,7,2,3.303661,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,141,141:storage_in,True,,7,1,0.800001,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,162,162:storage_in,True,,7,1,2.101931,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,164,164:storage_in,True,,7,1,1.901932,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,163,163:storage_in,True,,8,2,2.129003,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,165,165:storage_in,True,,7,1,2.921161,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,166,166:storage_in,True,,8,1,0.238992,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,168,168:storage_in,True,,8,1,1.372951,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,169,169:storage_in,True,,7,2,3.793992,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,171,171:storage_in,True,,7,2,3.408703,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,172,172:storage_in,True,,7,2,4.468561,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,173,173:storage_in,True,,7,2,4.441482,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,174,174:storage_in,True,,8,1,0.333423,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,186,186:storage_in,True,,8,1,1.848421,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,210,210:storage_in,True,,7,1,0.386921,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,213,213:storage_in,True,,8,1,1.487631,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,214,214:storage_in,True,,7,2,1.213711,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,215,215:storage_in,True,,7,2,2.448812,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,217,217:storage_in,True,,7,2,1.582043,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,220,220:storage_in,True,,8,1,0.707541,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,222,222:storage_in,True,,7,2,1.645152,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,224,224:storage_in,True,,7,2,2.237571,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,225,225:storage_in,True,,7,2,2.204232,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,226,226:storage_in,True,,8,1,0.957861,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,227,227:storage_in,True,,7,2,2.021322,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,228,228:storage_in,True,,7,2,1.020043,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,229,229:storage_in,True,,8,1,0.887804,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,232,232:storage_in,True,,7,1,1.933331,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,234,234:storage_in,True,,8,1,0.411152,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,243,243:storage_in,True,,7,1,1.123401,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,265,265:storage_in,True,,8,1,0.643811,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,267,267:storage_in,True,,8,1,0.974361,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,269,269:storage_in,True,,7,2,2.610232,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,271,271:storage_in,True,,8,1,2.000001,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,273,273:storage_in,True,,8,1,4.548792,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,275,275:storage_in,True,,7,1,4.112781,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,276,276:storage_in,True,,8,2,5.112782,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,277,277:storage_in,True,,7,2,5.734173,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,279,279:storage_in,True,,8,1,1.845354,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,278,278:storage_in,True,,7,2,4.712785,0,0,2,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 10, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,280,280:storage_in,True,,8,1,2.563976,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,281,281:storage_in,True,,7,1,3.373161,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,283,283:storage_in,True,,7,2,5.065682,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,284,284:storage_in,True,,7,2,4.223503,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,286,286:storage_in,True,,8,1,1.052714,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,287,287:storage_in,True,,8,1,4.471151,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,288,288:storage_in,True,,7,1,3.020502,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,289,289:storage_in,True,,7,1,2.363713,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,290,290:storage_in,True,,7,2,3.211654,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,292,292:storage_in,True,,7,2,3.884791,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,300,300:storage_in,True,,8,1,0.189011,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,306,306:storage_in,True,,7,1,0.677831,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,307,307:storage_in,True,,7,2,1.298992,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,308,308:storage_in,True,,8,2,2.200003,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,310,310:storage_in,True,,8,1,0.206831,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,312,312:storage_in,True,,7,2,1.146342,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,313,313:storage_in,True,,8,1,1.428443,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,314,314:storage_in,True,,7,2,3.284641,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,319,319:storage_in,True,,7,1,0.481991,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,380,380:storage_in,True,,8,1,1.563291,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,381,381:storage_in,True,,7,2,2.496672,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,385,385:storage_in,True,,8,1,2.149471,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,387,387:storage_in,True,,7,2,4.999232,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,388,388:storage_in,True,,7,2,4.849233,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,389,389:storage_in,True,,7,1,2.473804,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,390,390:storage_in,True,,8,2,4.278845,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,391,391:storage_in,True,,8,1,0.293736,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,395,395:storage_in,True,,7,1,1.011911,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,396,396:storage_in,True,,7,1,0.957802,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,398,398:storage_in,True,,7,1,1.268003,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,399,399:storage_in,True,,7,2,2.891011,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,402,402:storage_in,True,,8,1,2.267541,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,403,403:storage_in,True,,7,1,2.338321,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,404,404:storage_in,True,,8,1,0.738322,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,405,405:storage_in,True,,9,1,0.266663,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,406,406:storage_in,True,,7,2,4.504834,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,409,409:storage_in,True,,8,1,2.374241,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,410,410:storage_in,True,,7,1,1.463831,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,417,417:storage_in,True,,7,1,0.966301,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,418,418:storage_in,True,,8,1,1.250001,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,422,422:storage_in,True,,7,1,0.380221,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,423,423:storage_in,True,,7,1,0.133312,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,427,427:storage_in,True,,7,1,0.677831,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_node_window_aware_fallback,g4d_first1024_no_fault,430,430:storage_in,True,,8,1,1.124331,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
