baseline_mean,bootstrap_ci_high,bootstrap_ci_low,comparison,load_factor,map,mean_delta_reference_minus_baseline,metric,missing_seed_count,paired_seed_count,preferred_direction,reference,reference_loss_count,reference_mean,reference_win_count,runtime_comparison,status,tie_count
12753.280000000002,2216.8735716849947,2017.2464151499912,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,2117.6658753999945,tardiness_p95_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,14870.945875399997,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
13394.480800000001,7240.52863280603,6967.144731255033,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,7100.019314000029,tardiness_p99_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,20494.50011400003,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
241501241.85999984,-9732639.429182438,-12202742.523969268,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,-11091287.762299543,tardiness_sum_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,230409954.0977003,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
74544.954547,-2810.3622611249752,-2890.0417040749735,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,-2857.0233809999786,time_to_90_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,71687.93116600001,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
80683.214547,-5434.375407374928,-5527.548626274918,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,-5490.173680999933,time_to_95_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,75193.04086600007,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
85753.754547,-6972.498999999941,-7110.902044574929,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,-7052.226280999937,time_to_99_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,78701.52826600007,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
438402747.3757521,-153570.80506938102,-2702907.845676276,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,-1558785.5753598511,total_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,2,436843961.80039227,8,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
39042.4,17991.4,17949.0,FENG_NATIVE_HCA,2.0,nanning,17969.6,completed_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,57012.0,10,FENG_NATIVE_HCA,COMPLETE,0
0.6848102153932506,0.3155739142636638,0.3148319652003087,FENG_NATIVE_HCA,2.0,nanning,0.31518978460674946,completion_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,10,FENG_NATIVE_HCA,COMPLETE,0
37584.6,-1529.3,-1591.1,FENG_NATIVE_HCA,2.0,nanning,-1559.7,missed_bag_count,0,10,lower,G31_S4_NATIVE_SYSTEM,0,36024.9,10,FENG_NATIVE_HCA,COMPLETE,0
0.6592401599663229,-0.026836455483056208,-0.027881849435206628,FENG_NATIVE_HCA,2.0,nanning,-0.02735739844243319,missed_bag_rate,0,10,lower,G31_S4_NATIVE_SYSTEM,0,0.6318827615238897,10,FENG_NATIVE_HCA,COMPLETE,0
11451182.2,637678781.587872,635250029.948143,FENG_NATIVE_HCA,2.0,nanning,636390748.092856,network_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,647841930.292856,0,FENG_NATIVE_HCA,COMPLETE,0
0.34075984003367715,0.027892417385813512,0.026845181716129943,FENG_NATIVE_HCA,2.0,nanning,0.02735739844243317,on_time_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,0.36811723847611033,10,FENG_NATIVE_HCA,COMPLETE,0
19427.4,1590.0,1529.4,FENG_NATIVE_HCA,2.0,nanning,1559.7,on_time_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,20987.1,10,FENG_NATIVE_HCA,COMPLETE,0
,,,FENG_NATIVE_HCA,2.0,nanning,,population_latency_max_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
,,,FENG_NATIVE_HCA,2.0,nanning,,population_latency_mean_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
,,,FENG_NATIVE_HCA,2.0,nanning,,population_latency_p95_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
,,,FENG_NATIVE_HCA,2.0,nanning,,population_latency_p99_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
1401571586.4346948,-1267624379.366322,-1271881162.170408,FENG_NATIVE_HCA,2.0,nanning,-1269734470.6116657,source_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,131837115.82302913,10,FENG_NATIVE_HCA,COMPLETE,0
74304.0,-16283.005002124597,-16804.227813599613,FENG_NATIVE_HCA,2.0,nanning,-16527.428714999605,tardiness_max_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,57776.5712850004,10,FENG_NATIVE_HCA,COMPLETE,0
20470.06223952852,-10978.03446740493,-11057.880049297075,FENG_NATIVE_HCA,2.0,nanning,-11021.037255437168,tardiness_mean_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,9449.024984091351,10,FENG_NATIVE_HCA,COMPLETE,0
46758.274999999994,-13891.372118349984,-14164.468046777487,FENG_NATIVE_HCA,2.0,nanning,-14025.181262049984,tardiness_p95_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,32733.093737950014,10,FENG_NATIVE_HCA,COMPLETE,0
69519.0,-24771.58721452867,-24953.881986024553,FENG_NATIVE_HCA,2.0,nanning,-24864.87480537961,tardiness_p99_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,44654.125194620385,10,FENG_NATIVE_HCA,COMPLETE,0
1167039188.4,-625896430.2636919,-630430313.0192963,FENG_NATIVE_HCA,2.0,nanning,-628331376.0069839,tardiness_sum_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,538707812.3930161,10,FENG_NATIVE_HCA,COMPLETE,0
,,,FENG_NATIVE_HCA,2.0,nanning,,time_to_90_percent_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,INCOMPLETE,
,,,FENG_NATIVE_HCA,2.0,nanning,,time_to_95_percent_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,INCOMPLETE,
,,,FENG_NATIVE_HCA,2.0,nanning,,time_to_99_percent_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,INCOMPLETE,
1413019880.2261143,-630926654.7679951,-635494983.2068384,FENG_NATIVE_HCA,2.0,nanning,-633340834.1102287,total_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,779679046.1158856,10,FENG_NATIVE_HCA,COMPLETE,0
53998.6,3016.1,3010.7,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,3013.4,completed_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,57012.0,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
0.9471444608152669,0.05290289763558549,0.05280642671718235,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,0.052855539184733034,completion_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
31975.5,4062.2,4036.2,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,4049.4,missed_bag_count,0,10,lower,G31_S4_NATIVE_SYSTEM,10,36024.9,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
0.5608556093454009,0.0712517101662808,0.07079913000771769,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,0.07102715217848873,missed_bag_rate,0,10,lower,G31_S4_NATIVE_SYSTEM,10,0.6318827615238897,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
467449164.74000186,181690489.56218466,179231478.84601986,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,180392765.55285415,network_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,647841930.292856,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
0.439144390654599,-0.07079562197432118,-0.07124289623237212,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,-0.07102715217848873,on_time_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,10,0.36811723847611033,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
25036.5,-4036.2,-4062.2,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,-4049.4,on_time_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,10,20987.1,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
,,,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,,population_latency_max_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
,,,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,,population_latency_mean_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
,,,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,,population_latency_p95_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
,,,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,,population_latency_p99_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
200493598.62610537,-68631833.07074519,-68682521.87797074,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,-68656482.80307624,source_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,131837115.82302913,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
23257.82,34751.19703202539,34241.29099915038,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,34518.75128500039,tardiness_max_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,57776.5712850004,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
7708.235915245913,1763.063572705339,1721.207247771536,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,1740.7890688454386,tardiness_mean_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,9449.024984091351,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
21207.052999999996,11615.304432976265,11424.06295168627,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,11526.040737950016,tardiness_p95_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,32733.093737950014,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
22656.682800000002,22085.379710080288,21917.996498425422,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,21997.442394620386,tardiness_p99_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,44654.125194620385,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
439461945.9999994,100511058.64675874,98122040.62950973,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,99245866.39301673,tardiness_sum_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,538707812.3930161,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
83212.774547,-3317.7569319996674,-3399.0893911747103,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,-3358.6266149997073,time_to_90_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,79854.1479320003,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
,,,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,,time_to_95_percent_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,INCOMPLETE,
,,,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,,time_to_99_percent_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,INCOMPLETE,
667942763.3661023,113028873.8738459,110596931.43293014,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,2.0,nanning,111736282.74978328,total_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,779679046.1158856,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
