scenario,scenario_context,segment_id,task_id,task_global_index,source_line,failure_motif,is_g2_failed_task,is_g2_first_divergence,current,goal,ready_time,teacher_next,teacher_next_in_candidate,teacher_next_in_safe_mask,teacher_next_block_reason,candidate_count,safe_candidate_count,candidate_next_nodes,safe_next_nodes,executed_next,executed_kind,oracle_reason,edge_pressure_15s,node_pressure_15s,edge_pressure_30s,node_pressure_30s,edge_pressure_60s,node_pressure_60s,blocked_reasons_summary
legacy_offset64_merge32,merge_group,89:storage_in,89,89,91,hold_when_sipp_moves,True,False,18,47,13079.045380000001,22,True,False,edge_capacity;merge_group,2,0,22 18,,18,none,edge_score,,,,,,,22:edge_capacity;merge_group|18:node_reservation
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13079.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,1,0,1,0,1,23:merge_group
legacy_offset64_merge32,merge_group,94:storage_in,94,94,96,wrong_branch_vs_sipp,True,True,19,47,13080.040860000001,25,True,True,,3,3,18 25 19,18 25 19,18,move,edge_score,0,0,0,0,0,0,
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13080.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,1,0,1,0,1,23:merge_group
legacy_offset64_merge32,merge_group,91:storage_in,91,91,93,hold_when_sipp_moves,True,False,18,47,13080.636700000001,22,True,False,edge_capacity;merge_group,2,1,22 18,18,18,hold,edge_score,0,2,0,2,0,2,22:edge_capacity;merge_group
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13081.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,2,0,2,0,2,23:merge_group
legacy_offset64_merge32,merge_group,91:storage_in,91,91,93,hold_when_sipp_moves,True,False,18,47,13081.636700000001,22,True,False,edge_capacity;merge_group,2,1,22 18,18,18,hold,edge_score,0,2,0,2,0,2,22:edge_capacity;merge_group
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13082.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,2,0,2,0,2,23:merge_group
legacy_offset64_merge32,merge_group,91:storage_in,91,91,93,hold_when_sipp_moves,True,False,18,47,13082.636700000001,22,True,False,edge_capacity;merge_group,2,0,22 18,,18,none,edge_score,,,,,,,22:edge_capacity;merge_group|18:node_reservation
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13083.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,2,0,2,0,2,23:merge_group
legacy_offset64_merge32,merge_group,94:storage_in,94,94,96,wrong_branch_vs_sipp,True,False,18,47,13083.84086,,False,False,current_not_on_teacher_path,2,2,22 18,22 18,22,move,edge_score,0,0,0,0,0,0,
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13084.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,2,0,2,0,2,23:merge_group
legacy_offset64_merge32,merge_group,87:storage_in,87,87,89,wrong_branch_vs_sipp,True,False,22,47,13084.378690000001,,False,False,current_not_on_teacher_path,3,3,24 26 22,24 26 22,26,move,edge_score,0,0,0,0,0,0,
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13085.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,2,0,2,0,2,23:merge_group
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13086.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,2,0,2,0,2,23:merge_group
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13087.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,2,0,2,0,2,23:merge_group
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13088.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,2,0,2,0,2,23:merge_group
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13089.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,2,0,2,0,2,23:merge_group
legacy_offset64_merge32,merge_group,85:storage_in,85,85,87,hold_when_sipp_moves,True,False,14,47,13089.50649,,False,False,current_not_on_teacher_path,2,2,46 14,46 14,46,move,edge_score,0,0,0,0,0,0,
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13090.04994,,False,False,current_not_on_teacher_path,2,1,23 13,13,13,hold,edge_score,0,2,0,2,0,2,23:merge_group
legacy_offset64_merge32,merge_group,78:storage_in,78,78,80,hold_when_sipp_moves,True,False,13,47,13091.04994,,False,False,current_not_on_teacher_path,2,0,23 13,,13,none,edge_score,,,,,,,23:merge_group|13:node_reservation
legacy_offset64_merge32,merge_group,85:storage_in,85,85,87,hold_when_sipp_moves,True,False,46,47,13092.10649,,False,False,current_not_on_teacher_path,3,1,35 36 46,46,46,hold,edge_score,0,2,0,2,0,2,35:unreachable_goal|36:edge_capacity
legacy_offset64_merge32,merge_group,87:storage_in,87,87,89,wrong_branch_vs_sipp,True,False,26,47,13092.17869,,False,False,current_not_on_teacher_path,2,2,43 26,43 26,43,move,edge_score,0,0,0,0,0,0,
legacy_offset64_merge32,merge_group,85:storage_in,85,85,87,hold_when_sipp_moves,True,False,46,47,13093.10649,,False,False,current_not_on_teacher_path,3,0,35 36 46,,46,none,edge_score,,,,,,,35:unreachable_goal|36:edge_capacity|46:node_reservation
legacy_offset64_merge32,merge_group,94:storage_in,94,94,96,wrong_branch_vs_sipp,True,False,22,47,13093.24086,,False,False,current_not_on_teacher_path,3,3,24 26 22,24 26 22,24,move,edge_score,0,0,0,0,0,0,
legacy_offset64_merge32,merge_group,87:storage_in,87,87,89,wrong_branch_vs_sipp,True,False,43,47,13094.778690000001,,False,False,current_not_on_teacher_path,2,2,15 43,15 43,15,move,edge_score,0,0,0,0,0,0,
legacy_offset64_merge32,merge_group,87:storage_in,87,87,89,wrong_branch_vs_sipp,True,False,15,47,13098.978690000002,,False,False,current_not_on_teacher_path,2,2,14 15,14 15,14,move,edge_score,0,1,0,1,0,1,
legacy_offset64_merge32,merge_group,87:storage_in,87,87,89,wrong_branch_vs_sipp,True,False,14,47,13101.578690000002,,False,False,current_not_on_teacher_path,2,1,46 14,46,46,move,edge_score,0,0,0,0,0,0,14:node_reservation
legacy_offset64_merge32,merge_group,87:storage_in,87,87,89,wrong_branch_vs_sipp,True,False,46,47,13104.178690000002,,False,False,current_not_on_teacher_path,3,1,35 36 46,46,46,hold,edge_score,0,2,0,2,0,2,35:unreachable_goal|36:edge_capacity
legacy_offset64_merge32,merge_group,94:storage_in,94,94,96,wrong_branch_vs_sipp,True,False,24,47,13104.64086,,False,False,current_not_on_teacher_path,2,2,27 24,27 24,27,move,edge_score,0,0,0,0,0,0,
legacy_offset64_merge32,merge_group,87:storage_in,87,87,89,wrong_branch_vs_sipp,True,False,46,47,13105.178690000002,,False,False,current_not_on_teacher_path,3,0,35 36 46,,46,none,edge_score,,,,,,,35:unreachable_goal|36:edge_capacity|46:node_reservation
legacy_offset64_merge32,merge_group,94:storage_in,94,94,96,wrong_branch_vs_sipp,True,False,27,47,13107.24086,,False,False,current_not_on_teacher_path,3,1,28 45 27,27,27,hold,edge_score,0,1,0,1,0,1,28:edge_capacity|45:unreachable_goal
legacy_offset64_merge32,merge_group,94:storage_in,94,94,96,wrong_branch_vs_sipp,True,False,27,47,13108.24086,,False,False,current_not_on_teacher_path,3,1,28 45 27,27,27,hold,edge_score,0,1,0,1,0,1,28:edge_capacity|45:unreachable_goal
legacy_offset64_merge32,merge_group,94:storage_in,94,94,96,wrong_branch_vs_sipp,True,False,27,47,13109.24086,,False,False,current_not_on_teacher_path,3,1,28 45 27,27,27,hold,edge_score,0,1,0,1,0,1,28:edge_capacity|45:unreachable_goal
legacy_offset64_merge32,merge_group,94:storage_in,94,94,96,wrong_branch_vs_sipp,True,False,27,47,13110.24086,,False,False,current_not_on_teacher_path,3,1,28 45 27,27,27,hold,edge_score,0,1,0,1,0,1,28:edge_capacity|45:unreachable_goal
legacy_offset64_merge32,merge_group,94:storage_in,94,94,96,wrong_branch_vs_sipp,True,False,27,47,13111.24086,,False,False,current_not_on_teacher_path,3,1,28 45 27,27,27,hold,edge_score,0,2,0,2,0,2,28:edge_capacity|45:unreachable_goal
legacy_offset64_merge32,merge_group,94:storage_in,94,94,96,wrong_branch_vs_sipp,True,False,27,47,13112.24086,,False,False,current_not_on_teacher_path,3,0,28 45 27,,27,none,edge_score,,,,,,,28:edge_capacity|45:unreachable_goal|27:node_reservation
