scenario,context,segment_id,task_id,current,legacy_next,goal,ready_time,block_reason,label_taxonomy,hold_until_time,hold_duration,earliest_safe_time,earliest_hold_duration,earliest_safe_status,wait_label_candidate,branch_or_linear,fault_state,repair_state,merge_state,buffer_state
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11304.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11305.374240000001,1.0,11308.03961,3.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,38:storage_in,38,11,13,47,11304.45449,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11305.45449,1.0,11305.173150000002,0.7186600000022736,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11305.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11306.374240000001,1.0,11308.03961,2.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11306.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11307.374240000001,1.0,11308.03961,1.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11307.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11308.374240000001,1.0,11308.03961,0.6653699999988021,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,37:storage_in,37,22,24,47,11310.80084,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11311.80084,1.0,11312.33412,1.5332799999996496,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,37:storage_in,37,22,24,47,11311.80084,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11312.80084,1.0,11312.33412,0.5332799999996496,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,35:storage_in,35,27,28,47,11315.93412,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,32:storage_in,32,27,28,47,11317.573150000004,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,11318.573150000004,1.0,,,current_node_hold_conflict,False,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,32:storage_in,32,27,28,47,11318.573150000004,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,34:storage_in,34,27,28,47,11320.03961,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,40:storage_in,40,27,28,47,11321.744440000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11322.744440000002,1.0,11321.83983,0.09538999999858788,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,38:storage_in,38,24,27,47,11325.454490000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11326.454490000002,1.0,11325.80084,0.3463499999979831,ok,True,linear,16->17,none,none,none
legacy_offset32_static16,static_fault,37:storage_in,37,27,28,47,11326.80084,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,11327.80084,1.0,,,current_node_hold_conflict,False,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,37:storage_in,37,27,28,47,11327.80084,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,38:storage_in,38,27,28,47,11329.054490000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11330.054490000002,1.0,11333.544440000001,4.489949999999226,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,38:storage_in,38,27,28,47,11330.054490000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11331.054490000002,1.0,11333.544440000001,3.489949999999226,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,38:storage_in,38,27,28,47,11331.054490000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11332.054490000002,1.0,11333.544440000001,2.489949999999226,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,38:storage_in,38,27,28,47,11332.054490000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11333.054490000002,1.0,11333.544440000001,1.4899499999992258,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,38:storage_in,38,27,28,47,11333.054490000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11334.054490000002,1.0,11333.544440000001,0.48994999999922584,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,27,28,47,11343.17424,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11344.17424,1.0,11344.854490000002,1.6802500000012515,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,27,28,47,11344.17424,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11345.17424,1.0,11344.854490000002,0.6802500000012515,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,43:storage_in,43,22,24,47,11880.94962,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11881.94962,1.0,11881.61553,0.6659099999997125,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,42:storage_in,42,27,28,47,11885.21553,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11886.21553,1.0,11890.206600000001,4.991070000001855,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,42:storage_in,42,27,28,47,11886.21553,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11887.21553,1.0,11890.206600000001,3.991070000001855,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,42:storage_in,42,27,28,47,11887.21553,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11888.21553,1.0,11890.206600000001,2.991070000001855,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,42:storage_in,42,27,28,47,11888.21553,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11889.21553,1.0,11890.206600000001,1.991070000001855,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,42:storage_in,42,27,28,47,11889.21553,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11890.21553,1.0,11890.206600000001,0.9910700000018551,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,47:storage_in,47,11,13,47,11893.787810000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11894.787810000002,1.0,11894.61115,0.823339999999007,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,43:storage_in,43,27,28,47,11895.94962,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11896.94962,1.0,11901.015529999999,5.065909999999349,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,43:storage_in,43,27,28,47,11896.94962,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11897.94962,1.0,11901.015529999999,4.065909999999349,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,43:storage_in,43,27,28,47,11897.94962,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11898.94962,1.0,11901.015529999999,3.0659099999993487,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,43:storage_in,43,27,28,47,11898.94962,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11899.94962,1.0,11901.015529999999,2.0659099999993487,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,43:storage_in,43,27,28,47,11899.94962,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11900.94962,1.0,11901.015529999999,1.0659099999993487,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,43:storage_in,43,27,28,47,11900.94962,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11901.94962,1.0,11901.015529999999,0.06590999999934866,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,46:storage_in,46,24,27,47,11903.94881,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,11904.348899999999,0.4000899999991816,ok,False,linear,16->17,none,none,none
legacy_offset32_static16,static_fault,44:storage_in,44,27,28,47,11905.348899999999,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11906.348899999999,1.0,11912.749619999999,7.400719999999637,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,44:storage_in,44,27,28,47,11906.348899999999,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,45:storage_in,45,27,28,47,11908.011150000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11909.011150000002,1.0,11912.749619999999,4.738469999996596,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,45:storage_in,45,27,28,47,11909.011150000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11910.011150000002,1.0,11912.749619999999,3.738469999996596,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,45:storage_in,45,27,28,47,11910.011150000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11911.011150000002,1.0,11912.749619999999,2.738469999996596,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,45:storage_in,45,27,28,47,11911.011150000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11912.011150000002,1.0,11912.749619999999,1.738469999996596,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,45:storage_in,45,27,28,47,11912.011150000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11913.011150000002,1.0,11912.749619999999,0.738469999996596,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,47:storage_in,47,27,28,47,11916.387810000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11917.387810000004,1.0,11923.811150000001,7.423339999997552,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,47:storage_in,47,27,28,47,11917.387810000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11918.387810000004,1.0,11923.811150000001,6.423339999997552,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,47:storage_in,47,27,28,47,11918.387810000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11919.387810000004,1.0,11923.811150000001,5.423339999997552,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,47:storage_in,47,27,28,47,11919.387810000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11920.387810000004,1.0,11923.811150000001,4.423339999997552,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,47:storage_in,47,27,28,47,11920.387810000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11921.387810000004,1.0,11923.811150000001,3.423339999997552,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,47:storage_in,47,27,28,47,11921.387810000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11922.387810000004,1.0,11923.811150000001,2.423339999997552,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,47:storage_in,47,27,28,47,11922.387810000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11923.387810000004,1.0,11923.811150000001,1.4233399999975518,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,47:storage_in,47,27,28,47,11923.387810000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11924.387810000004,1.0,11923.811150000001,0.4233399999975518,ok,True,branch,16->17,none,none,none
legacy_offset64_repair32,repair_window,68:storage_in,68,18,22,47,12486.50318,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,66:storage_in,66,18,22,47,12487.636550000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12488.636550000001,1.0,12492.83977,5.203219999999419,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,66:storage_in,66,18,22,47,12488.636550000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12489.636550000001,1.0,12492.83977,4.203219999999419,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,66:storage_in,66,18,22,47,12489.636550000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12490.636550000001,1.0,12492.83977,3.203219999999419,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,66:storage_in,66,18,22,47,12490.636550000001,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,69:storage_in,69,18,22,47,12492.46742,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,12492.83977,0.372349999999642,ok,False,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,71:storage_in,71,18,22,47,12495.506200000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12496.506200000002,1.0,12502.77299,7.2667899999978545,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,71:storage_in,71,18,22,47,12496.506200000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12497.506200000002,1.0,12502.77299,6.2667899999978545,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,71:storage_in,71,18,22,47,12497.506200000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12498.506200000002,1.0,12502.77299,5.2667899999978545,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,74:storage_in,74,8,11,47,12497.83982,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12498.83982,1.0,12498.306480000001,0.46666000000186614,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,71:storage_in,71,18,22,47,12498.506200000002,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,12499.506200000002,1.0,,,current_node_hold_conflict,False,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,70:storage_in,70,11,13,47,12499.306480000001,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,12500.306480000001,1.0,,,current_node_hold_conflict,False,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,71:storage_in,71,18,22,47,12499.506200000002,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,70:storage_in,70,11,13,47,12500.306480000001,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,12501.306480000001,1.0,,,current_node_hold_conflict,False,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,18,22,47,12500.574170000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12501.574170000002,1.0,12502.77299,2.198819999997795,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,70:storage_in,70,11,13,47,12501.306480000001,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,18,22,47,12501.574170000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12502.574170000002,1.0,12502.77299,1.198819999997795,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,18,22,47,12502.574170000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12503.574170000002,1.0,12502.77299,0.1988199999977951,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,73:storage_in,73,22,24,47,12503.77299,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12504.77299,1.0,12504.23977,0.46678000000065367,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,76:storage_in,76,11,13,47,12507.121410000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12508.121410000002,1.0,12514.23982,7.11840999999913,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,64:storage_in,64,27,28,47,12507.83977,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12508.83977,1.0,12516.337770000002,8.498000000001412,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,76:storage_in,76,11,13,47,12508.121410000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12509.121410000002,1.0,12514.23982,6.11840999999913,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,64:storage_in,64,27,28,47,12508.83977,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12509.83977,1.0,12516.337770000002,7.4980000000014115,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,76:storage_in,76,11,13,47,12509.121410000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12510.121410000002,1.0,12514.23982,5.11840999999913,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,64:storage_in,64,27,28,47,12509.83977,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12510.83977,1.0,12516.337770000002,6.4980000000014115,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,76:storage_in,76,11,13,47,12510.121410000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12511.121410000002,1.0,12514.23982,4.11840999999913,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,64:storage_in,64,27,28,47,12510.83977,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,76:storage_in,76,11,13,47,12511.121410000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12512.121410000002,1.0,12514.23982,3.1184099999991304,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,76:storage_in,76,11,13,47,12512.121410000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12513.121410000002,1.0,12514.23982,2.1184099999991304,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,67:storage_in,67,27,28,47,12512.787820000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12513.787820000003,1.0,12516.337770000002,3.5499499999987165,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,22,24,47,12512.974170000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12513.974170000001,1.0,12515.17299,2.198819999997795,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,76:storage_in,76,11,13,47,12513.121410000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12514.121410000002,1.0,12514.23982,1.1184099999991304,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,67:storage_in,67,27,28,47,12513.787820000003,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,12514.787820000003,1.0,,,current_node_hold_conflict,False,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,22,24,47,12513.974170000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12514.974170000001,1.0,12515.17299,1.198819999997795,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,76:storage_in,76,11,13,47,12514.121410000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12515.121410000002,1.0,12514.23982,0.11840999999913038,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,67:storage_in,67,27,28,47,12514.787820000003,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,22,24,47,12514.974170000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12515.974170000001,1.0,12515.17299,0.1988199999977951,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,72:storage_in,72,27,28,47,12516.204480000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12517.204480000002,1.0,12516.337770000002,0.13328999999976077,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,73:storage_in,73,27,28,47,12518.77299,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12519.77299,1.0,12528.004480000001,9.23149000000194,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,73:storage_in,73,27,28,47,12519.77299,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12520.77299,1.0,12528.004480000001,8.23149000000194,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,73:storage_in,73,27,28,47,12520.77299,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12521.77299,1.0,12528.004480000001,7.231490000001941,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,73:storage_in,73,27,28,47,12521.77299,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12522.77299,1.0,12528.004480000001,6.231490000001941,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,73:storage_in,73,27,28,47,12522.77299,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,74:storage_in,74,27,28,47,12524.639820000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12525.639820000002,1.0,12528.004480000001,3.364659999999276,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,74:storage_in,74,27,28,47,12525.639820000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12526.639820000002,1.0,12528.004480000001,2.364659999999276,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,74:storage_in,74,27,28,47,12526.639820000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12527.639820000002,1.0,12528.004480000001,1.364659999999276,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,74:storage_in,74,27,28,47,12527.639820000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12528.639820000002,1.0,12528.004480000001,0.3646599999992759,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,27,28,47,12529.974170000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12530.974170000001,1.0,12539.439820000001,9.465650000000096,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,27,28,47,12530.974170000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12531.974170000001,1.0,12539.439820000001,8.465650000000096,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,27,28,47,12531.974170000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12532.974170000001,1.0,12539.439820000001,7.465650000000096,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,27,28,47,12532.974170000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12533.974170000001,1.0,12539.439820000001,6.465650000000096,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,27,28,47,12533.974170000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12534.974170000001,1.0,12539.439820000001,5.465650000000096,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,75:storage_in,75,27,28,47,12534.974170000001,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,76:storage_in,76,27,28,47,12536.721410000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12537.721410000004,1.0,12539.439820000001,2.718409999997675,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,76:storage_in,76,27,28,47,12537.721410000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12538.721410000004,1.0,12539.439820000001,1.7184099999976752,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,76:storage_in,76,27,28,47,12538.721410000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,12539.721410000004,1.0,12539.439820000001,0.7184099999976752,ok,True,branch,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,81:storage_in,81,18,22,47,13058.24528,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,13059.24528,1.0,13064.88215,6.636870000000272,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,81:storage_in,81,18,22,47,13059.24528,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,13060.24528,1.0,13064.88215,5.636870000000272,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,84:storage_in,84,4,17,47,13059.8454,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,13060.8454,1.0,13060.659440000001,0.8140400000011141,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,81:storage_in,81,18,22,47,13060.24528,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,13061.24528,1.0,13064.88215,4.636870000000272,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,81:storage_in,81,18,22,47,13061.24528,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,13062.24528,1.0,13064.88215,3.636870000000272,ok,True,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,81:storage_in,81,18,22,47,13062.24528,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,13063.24528,1.0,,,current_node_hold_conflict,False,linear,none,"28->47@[0.000,12000.000)",none,none
legacy_offset64_repair32,repair_window,81:storage_in,81,18,22,47,13063.24528,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,linear,none,"28->47@[0.000,12000.000)",none,none
