case_id,scenario,task_id,segment_id,current_node,goal_node,candidate_next_nodes,selected_next,decision_source,model_margin,fallback_reason,wait,pressure,path_history,tth_delta,failure_reason,why_hard
g4irsf10-033616,paper_main_2_5_repeat_1,21018,21018:storage_out,52,49,"[40, 41, 42, 30]",40,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[52, 40, 41, 42, 30, 31, 32, 37, 49]",-8.400004,,"[""fallback_high_frequency""]"
g4irsf10-033617,paper_main_2_5_repeat_1,22396,22396:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,3.000002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.000001999986125}","[5, 19, 18, 22, 24, 27, 28, 47]",-130.000002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033618,paper_main_2_5_repeat_1,21053,21053:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.200005,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.200004999998782}","[52, 29, 30, 31, 32, 37, 49]",-22.999999,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033619,paper_main_2_5_repeat_1,21055,21055:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.200006,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.20000599999912}","[52, 29, 30, 31, 32, 37, 49]",-22.999998,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033620,paper_main_2_5_repeat_1,21058,21058:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.200007,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.20000699999946}","[52, 29, 30, 31, 32, 33, 44, 50]",16.000003,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033621,paper_main_2_5_repeat_1,21112,21112:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.200008,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.200007999999798}","[52, 29, 30, 31, 32, 37, 49]",-22.999996,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033622,paper_main_2_5_repeat_1,21128,21128:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.200009,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.200009000000136}","[52, 29, 30, 31, 32, 33, 44, 50]",16.000005,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033623,paper_main_2_5_repeat_1,21156,21156:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.20001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.200010000000475}","[52, 29, 30, 31, 32, 37, 49]",-22.999994,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033624,paper_main_2_5_repeat_1,21175,21175:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.800002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.800001999996311}","[52, 29, 30, 31, 32, 33, 44, 50]",16.599998,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033625,paper_main_2_5_repeat_1,21180,21180:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.800003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.80000299999665}","[52, 29, 30, 31, 32, 33, 44, 50]",16.599999,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033626,paper_main_2_5_repeat_1,22397,22397:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033627,paper_main_2_5_repeat_1,22398,22398:direct,4,49,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",10.399996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033628,paper_main_2_5_repeat_1,21182,21182:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.800004,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.800003999996989}","[52, 29, 30, 31, 32, 33, 44, 50]",16.6,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033629,paper_main_2_5_repeat_1,21185,21185:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.800005,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.800004999997327}","[52, 29, 30, 31, 32, 33, 44, 50]",16.600001,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033630,paper_main_2_5_repeat_1,22399,22399:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,1.600001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000009999988833}","[4, 17, 18, 22, 24, 27, 28, 47]",-130.600003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033631,paper_main_2_5_repeat_1,21189,21189:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.800006,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.800005999997666}","[52, 29, 30, 31, 32, 33, 44, 50]",16.600002,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033632,paper_main_2_5_repeat_1,21198,21198:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.800007,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.800006999998004}","[52, 29, 30, 31, 32, 33, 44, 50]",16.600003,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033633,paper_main_2_5_repeat_1,21208,21208:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,10.800008,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.800007999998343}","[52, 29, 30, 31, 32, 33, 44, 50]",16.600004,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033634,paper_main_2_5_repeat_1,22400,22400:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0.400002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.4000019999948563}","[5, 19, 18, 22, 24, 27, 45, 48]",38.999998,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033635,paper_main_2_5_repeat_1,21240,21240:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,11.800001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 11.800000999995973}","[52, 29, 30, 31, 32, 33, 44, 50]",17.599997,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033636,paper_main_2_5_repeat_1,22401,22401:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0.400003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.40000299999519484}","[5, 19, 18, 22, 24, 27, 28, 47]",-132.600001,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033637,paper_main_2_5_repeat_1,21252,21252:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,11.800002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 11.800001999996311}","[52, 29, 30, 31, 32, 37, 49]",-21.400002,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033638,paper_main_2_5_repeat_1,22402,22402:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033639,paper_main_2_5_repeat_1,21292,21292:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,11.800003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 11.80000299999665}","[52, 29, 30, 31, 32, 37, 49]",-21.400001,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033640,paper_main_2_5_repeat_1,22403,22403:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0.000001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000003385357559e-06}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033641,paper_main_2_5_repeat_1,22404,22404:direct,0,50,"[6, 8, 11, 14]",6,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[0, 6, 8, 11, 14, 46, 36, 44, 50]",22.399996,,"[""fallback_high_frequency""]"
g4irsf10-033642,paper_main_2_5_repeat_1,21294,21294:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,11.800004,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 11.800003999996989}","[52, 29, 30, 31, 32, 37, 49]",-21.4,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033643,paper_main_2_5_repeat_1,21302,21302:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,11.800005,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 11.800004999997327}","[52, 29, 30, 31, 32, 37, 49]",-21.399999,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033644,paper_main_2_5_repeat_1,22405,22405:direct,2,50,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]",25.399996,,"[""fallback_high_frequency""]"
g4irsf10-033645,paper_main_2_5_repeat_1,22406,22406:direct,4,49,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,1.600002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000019999992219}","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",11.999998,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033646,paper_main_2_5_repeat_1,22407,22407:storage_in,3,47,"[16, 21, 23, 24]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 21, 23, 24, 27, 28, 47]",-125.400004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033647,paper_main_2_5_repeat_1,21307,21307:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,11.800006,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 11.800005999997666}","[52, 29, 30, 31, 32, 37, 49]",-21.399998,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033648,paper_main_2_5_repeat_1,21331,21331:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,11.800007,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 11.800006999998004}","[52, 29, 30, 31, 32, 37, 49]",-21.399997,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-033649,paper_main_2_5_repeat_1,22408,22408:direct,5,49,"[19, 25, 26, 43]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]",14.599996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033650,paper_main_2_5_repeat_1,22409,22409:direct,3,49,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0.200001,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.2000010000047041}","[3, 16, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",13.199997,,"[""fallback_high_frequency""]"
g4irsf10-033651,paper_main_2_5_repeat_1,22410,22410:direct,4,48,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,2.800002,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.8000020000035875}","[4, 17, 18, 22, 24, 27, 45, 48]",42.199998,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-033652,paper_main_2_5_repeat_1,22411,22411:direct,4,49,"[17, 18, 22, 26]",17,fallback,,risk_gated_or_node_window_fallback,1.600001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000009999988833}","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 37, 49]",18.799997,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033653,paper_main_2_5_repeat_1,22412,22412:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,2.600003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.6000029999995604}","[5, 19, 18, 22, 24, 27, 45, 48]",41.199999,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-033654,paper_main_2_5_repeat_1,22413,22413:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",41.999996,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-033655,paper_main_2_5_repeat_1,22414,22414:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 18, 22, 24, 27, 28, 47]",-133.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033656,paper_main_2_5_repeat_1,22415,22415:direct,4,48,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0.600001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.6000009999988833}","[4, 17, 18, 22, 24, 27, 45, 48]",39.999997,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-033657,paper_main_2_5_repeat_1,22416,22416:direct,3,49,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",12.999996,,"[""fallback_high_frequency""]"
g4irsf10-033658,paper_main_2_5_repeat_1,22417,22417:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 18, 22, 24, 27, 45, 48]",38.599996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033659,paper_main_2_5_repeat_1,22418,22418:direct,4,49,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",10.399996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033660,paper_main_2_5_repeat_1,22419,22419:direct,1,50,"[7, 8, 11, 14]",7,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[1, 7, 8, 11, 14, 46, 36, 44, 50]",22.799996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033661,paper_main_2_5_repeat_1,22420,22420:direct,5,49,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",9.599996,,"[""fallback_high_frequency""]"
g4irsf10-033662,paper_main_2_5_repeat_1,22421,22421:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033663,paper_main_2_5_repeat_1,22422,22422:direct,4,49,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",10.399996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033664,paper_main_2_5_repeat_1,22423,22423:direct,5,49,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",9.599996,,"[""fallback_high_frequency""]"
g4irsf10-033665,paper_main_2_5_repeat_1,22424,22424:direct,2,50,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]",25.399996,,"[""fallback_high_frequency""]"
g4irsf10-033666,paper_main_2_5_repeat_1,22425,22425:direct,3,49,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",12.999996,,"[""fallback_high_frequency""]"
g4irsf10-033667,paper_main_2_5_repeat_1,22426,22426:direct,4,49,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,1.600001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000009999988833}","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",11.999997,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033668,paper_main_2_5_repeat_1,22427,22427:direct,5,49,"[19, 25, 26, 43]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]",14.599996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033669,paper_main_2_5_repeat_1,22428,22428:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033670,paper_main_2_5_repeat_1,22429,22429:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-129.600004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033671,paper_main_2_5_repeat_1,22430,22430:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[4, 17, 18, 22, 24, 27, 28, 47]",-132.200004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033672,paper_main_2_5_repeat_1,22431,22431:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,1.200001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.2000009999974282}","[53, 20, 21, 23, 24, 27, 28, 47]",-130.600003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033673,paper_main_2_5_repeat_1,22432,22432:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033674,paper_main_2_5_repeat_1,22433,22433:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033675,paper_main_2_5_repeat_1,22434,22434:direct,5,49,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",9.599996,,"[""fallback_high_frequency""]"
g4irsf10-033676,paper_main_2_5_repeat_1,22435,22435:direct,4,48,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[4, 17, 18, 22, 24, 27, 45, 48]",39.399996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033677,paper_main_2_5_repeat_1,22436,22436:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033678,paper_main_2_5_repeat_1,22437,22437:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033679,paper_main_2_5_repeat_1,22438,22438:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033680,paper_main_2_5_repeat_1,22439,22439:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
