stratum_id,scenario,scale,source,goal,junction,fault,reason,tail,total_count_before_dedupe,unique_total_count,deterministic_repeats_removed,requested_minimum_quota,effective_quota,maximum_quota,minimum_quota_satisfied,sample_weight
5bdb699756411e4c4251,trace_fault_delayed,2.5,52,48,27,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,13,13,0,1,13,64,true,1.0
5c8503877f4214884df2,trace_highflow_2p5,2.5,3,48,22,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
5d045b8d34ee9a9e5ff8,trace_fault_delayed,2.5,52,49,40,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
5d242c151f6271b8106e,trace_fault_delayed,2.5,5,48,27,fault_scenario_inactive_here,downstream_pressure,body,2,2,0,1,2,64,true,1.0
5d7447985d504aeb8466,trace_highflow_4p0,4.0,52,50,32,no_fault,source_queue_delay+source_queue_long_backlog,body,50,50,0,1,50,64,true,1.0
5daf20268505017bfc7a,trace_highflow_4p0,4.0,1,50,1,no_fault,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
5e8ebc9bdc6f39f14e33,trace_highflow_4p0,4.0,52,48,42,no_fault,source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
5ea1b178dd3fa3c3983c,trace_highflow_4p0,4.0,0,47,27,no_fault,downstream_pressure,body,17,17,0,1,17,64,true,1.0
5f3008d207bb8b0f27e4,trace_highflow_2p5,2.5,52,48,34,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
5f808f6d1579394241a1,trace_highflow_2p5,2.5,52,50,32,no_fault,source_queue_delay+source_queue_long_backlog,body,45,45,0,1,45,64,true,1.0
5fc56ea786e59140b0a9,trace_fault_delayed,2.5,2,50,7,fault_scenario_inactive_here,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
5fca55c180bbf4a9fbd7,trace_highflow_4p0,4.0,52,50,31,no_fault,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,6,6,0,1,6,64,true,1.0
5fd80f2af12c6cf6a083,trace_fault_delayed,2.5,52,49,23,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,25,25,0,1,25,64,true,1.0
6008c4e2ffe5c254d9e6,trace_highflow_2p5,2.5,52,49,42,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
602502bd9bfffbc16364,trace_highflow_2p5,2.5,52,48,32,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
6053d152f8cf76946891,trace_fault_delayed,2.5,53,50,36,fault_scenario_inactive_here,downstream_pressure,body,1,1,0,1,1,64,true,1.0
60aa4eeddf63318d4f95,trace_fault_delayed,2.5,2,50,44,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure+p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
60b2905b994da0748177,trace_highflow_4p0,4.0,2,49,32,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff,body,2,2,0,1,2,64,true,1.0
60f47cf53cdab2c8cbf9,trace_highflow_4p0,4.0,52,50,31,no_fault,source_queue_delay+source_queue_long_backlog,body,87,87,0,1,64,64,true,1.359375
614fee944578e6b072c5,trace_highflow_4p0,4.0,52,50,52,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+p95_tail+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
6205fec63ba616424980,trace_highflow_4p0,4.0,53,49,37,no_fault,downstream_pressure+local_queue_pressure,body,1,1,0,1,1,64,true,1.0
6253eabcf3621d33470b,trace_highflow_2p5,2.5,52,49,26,no_fault,source_queue_delay+source_queue_long_backlog,body,10,10,0,1,10,64,true,1.0
626d22ca338d8ea0f1a0,trace_highflow_4p0,4.0,0,50,0,no_fault,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
628feac02d2242ac66ac,trace_highflow_2p5,2.5,52,50,43,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
629513ba844ee0c23029,trace_highflow_4p0,4.0,1,49,11,no_fault,low_model_margin,body,9,9,0,1,9,64,true,1.0
62b4e4793002e0975517,trace_fault_delayed,2.5,0,50,11,fault_scenario_inactive_here,p99_tail,p99_tail,2,2,0,1,2,64,true,1.0
63c9327dd1b2322bf726,trace_fault_delayed,2.5,52,50,29,fault_scenario_inactive_here,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,4,4,0,1,4,64,true,1.0
6443a787cb57beae2a1f,trace_fault_delayed,2.5,52,49,41,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,35,35,0,1,35,64,true,1.0
6445b51901b1754e9233,trace_highflow_2p5,2.5,52,50,40,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
647dcb5f9127ee31f327,trace_fault_delayed,2.5,52,48,33,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,14,14,0,1,14,64,true,1.0
649a86022abb514cbba3,trace_highflow_4p0,4.0,52,49,37,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,71,71,0,1,64,64,true,1.109375
64c0e19c22ef2c510ece,trace_highflow_4p0,4.0,5,48,19,no_fault,p95_tail,p95_tail,3,3,0,1,3,64,true,1.0
65c336be5fad9508494c,trace_highflow_2p5,2.5,0,50,6,no_fault,p99_tail,p99_tail,2,2,0,1,2,64,true,1.0
65f760d927217f1645d1,trace_highflow_4p0,4.0,0,50,46,no_fault,p99_tail,p99_tail,1,1,0,1,1,64,true,1.0
6605fb91d002b2c9c4b4,trace_fault_delayed,2.5,53,50,53,fault_scenario_inactive_here,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
6619634bb1ceaba35247,trace_fault_delayed,2.5,52,48,33,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,9,9,0,1,9,64,true,1.0
66701bcfc3d9d4f06cb6,trace_highflow_2p5,2.5,52,50,46,no_fault,source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
66885ff8f974f9813fc4,trace_highflow_2p5,2.5,53,50,14,no_fault,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
66c70f7fd4f4ccc6ecf6,trace_fault_delayed,2.5,2,49,37,fault_scenario_inactive_here,downstream_pressure,body,2,2,0,1,2,64,true,1.0
66f3ba02cc9d6f71ca0f,trace_fault_delayed,2.5,52,49,52,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,81,81,0,1,64,64,true,1.265625
675c0be0ba1bb44ac373,trace_highflow_4p0,4.0,52,49,43,no_fault,source_queue_delay+source_queue_long_backlog,body,5,5,0,1,5,64,true,1.0
68c6a91a5a7a4754c395,trace_highflow_2p5,2.5,1,47,27,no_fault,downstream_pressure,body,4,4,0,1,4,64,true,1.0
68cb33469e6ccbe01a44,trace_highflow_4p0,4.0,2,49,27,no_fault,downstream_pressure,body,4,4,0,1,4,64,true,1.0
69b98b48faf785a263c1,trace_fault_delayed,2.5,53,50,44,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
69f53eef17f788d69b43,trace_fault_delayed,2.5,5,49,32,fault_scenario_inactive_here,downstream_pressure,body,13,13,0,1,13,64,true,1.0
69fdd1022a32a24afcab,trace_fault_delayed,2.5,0,50,44,fault_scenario_inactive_here,downstream_pressure,body,8,8,0,1,8,64,true,1.0
6a3790bd8afe96665702,trace_highflow_2p5,2.5,1,50,14,no_fault,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
6a62eeef04102e5a1232,trace_highflow_4p0,4.0,52,49,38,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,5,5,0,1,5,64,true,1.0
6bbd03e76fc980d70695,trace_fault_delayed,2.5,0,50,6,fault_scenario_inactive_here,p99_tail,p99_tail,2,2,0,1,2,64,true,1.0
6beb91f4b548d8b6e6f5,trace_highflow_2p5,2.5,4,49,37,no_fault,downstream_pressure,body,12,12,0,1,12,64,true,1.0
6c65c639c2f5d401ac89,trace_highflow_2p5,2.5,52,50,44,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,22,22,0,1,22,64,true,1.0
6ca9f9b3632498acb0ac,trace_highflow_2p5,2.5,2,50,11,no_fault,p95_tail,p95_tail,9,9,0,1,9,64,true,1.0
6cc3eb453fdaa8cce12e,trace_highflow_2p5,2.5,52,50,52,no_fault,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,2,2,0,1,2,64,true,1.0
6cddce605d2a3f66a812,trace_highflow_4p0,4.0,0,50,8,no_fault,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
6ce364eedfe276341a2b,trace_fault_delayed,2.5,3,48,22,fault_scenario_inactive_here,downstream_pressure,body,1,1,0,1,1,64,true,1.0
6d1e1ae4f37710b0ba22,trace_fault_delayed,2.5,52,48,32,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,9,9,0,1,9,64,true,1.0
6d773b2f2fd93ec8d49c,trace_highflow_4p0,4.0,1,50,11,no_fault,downstream_pressure+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
6d98274ed6c36bd9060b,trace_highflow_2p5,2.5,52,48,24,no_fault,source_queue_delay+source_queue_long_backlog,body,23,23,0,1,23,64,true,1.0
6daabc9a6e6167aef0e7,trace_highflow_2p5,2.5,4,49,32,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff,body,4,4,0,1,4,64,true,1.0
6db485499b3e2bebe702,trace_highflow_2p5,2.5,0,50,36,no_fault,downstream_pressure+p99_tail,p99_tail,2,2,0,1,2,64,true,1.0
6ddab09b3f143af58460,trace_fault_delayed,2.5,2,50,2,fault_scenario_inactive_here,p95_tail,p95_tail,10,10,0,1,10,64,true,1.0
6e2f1621992cfef6906b,trace_fault_delayed,2.5,52,50,40,fault_scenario_inactive_here,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,1,1,0,1,1,64,true,1.0
6e80356b6b206548abf9,trace_highflow_2p5,2.5,1,49,11,no_fault,low_model_margin,body,10,10,0,1,10,64,true,1.0
6eeeb2225f306108c1b1,trace_highflow_4p0,4.0,52,50,52,no_fault,downstream_pressure+local_queue_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,3,3,0,1,3,64,true,1.0
6f29e2067d9bce68d7ff,trace_fault_delayed,2.5,2,49,11,fault_scenario_inactive_here,low_model_margin,body,5,5,0,1,5,64,true,1.0
6f5b7a70f81501124073,trace_fault_delayed,2.5,4,49,24,fault_scenario_inactive_here,downstream_pressure,body,1,1,0,1,1,64,true,1.0
6f893ea801f091987539,trace_highflow_2p5,2.5,2,49,37,no_fault,downstream_pressure,body,2,2,0,1,2,64,true,1.0
6fe3d4a2bb69755849a1,trace_fault_delayed,2.5,52,50,43,fault_scenario_inactive_here,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
701704efe501fbfaa5e7,trace_fault_delayed,2.5,1,50,7,fault_scenario_inactive_here,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
7067984dc97c3b3d91fa,trace_fault_delayed,2.5,5,47,28,fault_scenario_inactive_here,downstream_pressure,body,1,1,0,1,1,64,true,1.0
70cc6d3d2200c49a6b80,trace_highflow_2p5,2.5,52,50,52,no_fault,downstream_pressure+local_queue_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
70da19e42a6a6f68be46,trace_highflow_4p0,4.0,52,50,29,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,6,6,0,1,6,64,true,1.0
71ad5775930781b38260,trace_highflow_2p5,2.5,4,49,24,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
71e1541185534b894fce,trace_highflow_2p5,2.5,52,50,52,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+p95_tail+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,p95_tail,5,5,0,1,5,64,true,1.0
72435e44757d9be4b6f3,trace_highflow_4p0,4.0,52,48,52,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
72c50ce3066c092b1936,trace_highflow_4p0,4.0,3,49,37,no_fault,downstream_pressure+local_queue_pressure,body,7,7,0,1,7,64,true,1.0
72fd21ce189f9da99cd1,trace_highflow_2p5,2.5,52,49,52,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
73165947f45a01f10b5c,trace_highflow_2p5,2.5,52,49,28,no_fault,source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
732a79a6c67399e4ed1b,trace_highflow_2p5,2.5,53,50,36,no_fault,downstream_pressure+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
73721e157f671eb89a26,trace_highflow_4p0,4.0,52,50,46,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,3,3,0,1,3,64,true,1.0
73d48aaa534cdf8afa40,trace_highflow_4p0,4.0,52,49,27,no_fault,source_queue_delay+source_queue_long_backlog,body,9,9,0,1,9,64,true,1.0
7406c17d47a755b5b933,trace_highflow_4p0,4.0,52,50,41,no_fault,source_queue_delay+source_queue_long_backlog,body,25,25,0,1,25,64,true,1.0
74ad0095346d341d559d,trace_fault_delayed,2.5,52,50,15,fault_scenario_inactive_here,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,1,1,0,1,1,64,true,1.0
74d691f854b7bd90ae67,trace_highflow_2p5,2.5,52,50,31,no_fault,source_queue_delay+source_queue_long_backlog,body,87,87,0,1,64,64,true,1.359375
7562575a39dbc7ad1dc6,trace_highflow_4p0,4.0,1,50,36,no_fault,downstream_pressure+p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
75b48fda282942768dc5,trace_highflow_2p5,2.5,0,50,0,no_fault,p95_tail,p95_tail,4,4,0,1,4,64,true,1.0
75e24e81590ef9106efe,trace_fault_delayed,2.5,3,48,45,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure,body,2,2,0,1,2,64,true,1.0
765f30ebd8377dd97136,trace_fault_delayed,2.5,52,49,36,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,3,3,0,1,3,64,true,1.0
766ab9a14b74629bedfc,trace_highflow_2p5,2.5,52,49,27,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,3,3,0,1,3,64,true,1.0
7674453c2f4b6db52c4a,trace_highflow_4p0,4.0,2,50,46,no_fault,p95_tail,p95_tail,6,6,0,1,6,64,true,1.0
7679ee34fb0f3ad0e09c,trace_highflow_4p0,4.0,2,49,37,no_fault,downstream_pressure,body,4,4,0,1,4,64,true,1.0
767bff5e0b5ba7eee455,trace_highflow_4p0,4.0,1,47,11,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
76c5becb7841890824ce,trace_highflow_4p0,4.0,4,49,29,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
76f4cf0c34186abed235,trace_highflow_2p5,2.5,52,50,52,no_fault,downstream_pressure+fallback_or_shield_selected+local_queue_pressure+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,4,4,0,1,4,64,true,1.0
77830d1e3bc3131d38a7,trace_highflow_4p0,4.0,53,48,45,no_fault,downstream_pressure+local_queue_pressure,body,1,1,0,1,1,64,true,1.0
78230daad68e15d7ba43,trace_fault_delayed,2.5,52,50,44,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,5,5,0,1,5,64,true,1.0
789592b5a58b2d33c962,trace_highflow_4p0,4.0,0,50,42,no_fault,low_model_margin+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
796c905e06521781c711,trace_highflow_2p5,2.5,52,48,52,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,13,13,0,1,13,64,true,1.0
79977196888544e64c3f,trace_highflow_4p0,4.0,52,50,41,no_fault,downstream_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,3,3,0,1,3,64,true,1.0
799f39d9dca95cb112b6,trace_highflow_4p0,4.0,1,50,8,no_fault,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
7a08d4577f946cabc80e,trace_highflow_4p0,4.0,52,49,34,no_fault,source_queue_delay+source_queue_long_backlog,body,18,18,0,1,18,64,true,1.0
7ac09879b0ef910d8048,trace_highflow_2p5,2.5,52,49,40,no_fault,source_queue_delay+source_queue_long_backlog,body,51,51,0,1,51,64,true,1.0
7ac23cb0f5ed3f0be94b,trace_highflow_2p5,2.5,52,50,29,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,11,11,0,1,11,64,true,1.0
7ad14ca38d94c71665ad,trace_highflow_4p0,4.0,52,48,27,no_fault,source_queue_delay+source_queue_long_backlog,body,14,14,0,1,14,64,true,1.0
7ae149ad44d998ab0b09,trace_highflow_4p0,4.0,52,50,41,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,13,13,0,1,13,64,true,1.0
7b22410536a1eee56cbb,trace_highflow_2p5,2.5,52,50,42,no_fault,low_model_margin+source_queue_delay+source_queue_long_backlog,body,29,29,0,1,29,64,true,1.0
7bc0292f1a44599873a0,trace_fault_delayed,2.5,3,48,27,fault_scenario_inactive_here,downstream_pressure,body,3,3,0,1,3,64,true,1.0
7bca0ae7e8169b1796fb,trace_highflow_4p0,4.0,52,49,13,no_fault,source_queue_delay+source_queue_long_backlog,body,19,19,0,1,19,64,true,1.0
7c6dd1ee8c2885b3c22f,trace_fault_delayed,2.5,5,49,32,fault_scenario_inactive_here,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff,body,2,2,0,1,2,64,true,1.0
7c99c558ce31de839014,trace_fault_delayed,2.5,0,50,36,fault_scenario_inactive_here,downstream_pressure+p99_tail,p99_tail,2,2,0,1,2,64,true,1.0
7cc77db747bb5574135c,trace_highflow_4p0,4.0,52,49,40,no_fault,source_queue_delay+source_queue_long_backlog,body,42,42,0,1,42,64,true,1.0
7ccd79531a62f8341974,trace_highflow_2p5,2.5,0,50,8,no_fault,p95_tail,p95_tail,4,4,0,1,4,64,true,1.0
7d284015de430e811904,trace_highflow_2p5,2.5,52,50,25,no_fault,source_queue_delay+source_queue_long_backlog,body,7,7,0,1,7,64,true,1.0
7d55196a7b17a7d3e0f3,trace_highflow_4p0,4.0,5,49,24,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
7ddf2fe6d55474d594de,trace_highflow_2p5,2.5,52,50,31,no_fault,downstream_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,1,1,0,1,1,64,true,1.0
7df12ef4b27b0587d915,trace_highflow_4p0,4.0,0,50,36,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+p95_tail+risk_gate_triggered+rule:pibt_lite_safe_handoff,p95_tail,1,1,0,1,1,64,true,1.0
7df2fdcc37e655e34f09,trace_highflow_4p0,4.0,52,49,52,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,9,9,0,1,9,64,true,1.0
7e1c31de974009f9e71c,trace_fault_delayed,2.5,52,50,30,fault_scenario_inactive_here,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,5,5,0,1,5,64,true,1.0
7e437d0feb6ba2ce35de,trace_highflow_4p0,4.0,52,49,31,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
7e52c760c46a04b78a68,trace_fault_delayed,2.5,52,49,40,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,51,51,0,1,51,64,true,1.0
7f39a84c33fc8d757ea6,trace_highflow_4p0,4.0,0,50,36,no_fault,downstream_pressure+p99_tail,p99_tail,1,1,0,1,1,64,true,1.0
7f567cd08d28826950c7,trace_fault_delayed,2.5,1,50,14,fault_scenario_inactive_here,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
7f9f3c831fe356bd4869,trace_highflow_4p0,4.0,52,48,45,no_fault,source_queue_delay+source_queue_long_backlog,body,30,30,0,1,30,64,true,1.0
7fd22cb21293344c4f65,trace_fault_delayed,2.5,52,49,37,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,47,47,0,1,47,64,true,1.0
7fe7f66af0fe3f338665,trace_fault_delayed,2.5,5,49,33,fault_scenario_inactive_here,downstream_pressure,body,1,1,0,1,1,64,true,1.0
803659ca9ea4135b1ab2,trace_highflow_4p0,4.0,4,49,32,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff,body,3,3,0,1,3,64,true,1.0
803884781dd8d369c6a4,trace_highflow_4p0,4.0,52,50,32,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,6,6,0,1,6,64,true,1.0
8095d5e87d7a9be5dfe5,trace_fault_delayed,2.5,52,48,52,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,38,38,0,1,38,64,true,1.0
80d427c79d6c961edc91,trace_highflow_4p0,4.0,3,49,37,no_fault,downstream_pressure,body,13,13,0,1,13,64,true,1.0
80f50280355cd87ce906,trace_fault_delayed,2.5,52,50,52,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
819e252aca54108715c8,trace_highflow_2p5,2.5,2,50,44,no_fault,downstream_pressure+local_queue_pressure+p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
81e7c5882b33dc54e3fc,trace_highflow_4p0,4.0,52,48,52,no_fault,source_queue_delay+source_queue_long_backlog,body,37,37,0,1,37,64,true,1.0
825cc9b085f631815636,trace_highflow_4p0,4.0,1,50,1,no_fault,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
8268ab20876c48e7818d,trace_highflow_4p0,4.0,3,48,45,no_fault,downstream_pressure,body,4,4,0,1,4,64,true,1.0
828d26955e1bf1faa667,trace_fault_delayed,2.5,52,50,43,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,7,7,0,1,7,64,true,1.0
83388a2d6359079eb2fc,trace_highflow_4p0,4.0,4,49,33,no_fault,downstream_pressure,body,2,2,0,1,2,64,true,1.0
8342c1f72dd1d4918dad,trace_highflow_4p0,4.0,1,50,46,no_fault,p95_tail,p95_tail,7,7,0,1,7,64,true,1.0
83c52d98436c00911781,trace_highflow_4p0,4.0,4,47,38,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
83d4064af169fbc0a455,trace_highflow_4p0,4.0,53,50,44,no_fault,downstream_pressure+local_queue_pressure,body,1,1,0,1,1,64,true,1.0
83d70deb7276e28e5cfd,trace_fault_delayed,2.5,52,50,31,fault_scenario_inactive_here,downstream_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,1,1,0,1,1,64,true,1.0
83ddf2643745d8797ea5,trace_highflow_4p0,4.0,52,50,30,no_fault,source_queue_delay+source_queue_long_backlog,body,87,87,0,1,64,64,true,1.359375
843a30021e552e3f9a2f,trace_highflow_2p5,2.5,52,50,40,no_fault,source_queue_delay+source_queue_long_backlog,body,35,35,0,1,35,64,true,1.0
84c89ce19ab2b478f795,trace_fault_delayed,2.5,52,48,45,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,24,24,0,1,24,64,true,1.0
84de8de05c13bcd3141f,trace_highflow_4p0,4.0,2,50,2,no_fault,p95_tail,p95_tail,6,6,0,1,6,64,true,1.0
84ef6bd0a502f474c8e0,trace_fault_delayed,2.5,2,50,11,fault_scenario_inactive_here,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
84f814561a5b194bf0e1,trace_highflow_4p0,4.0,0,50,39,no_fault,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
856473194c9ed266d02d,trace_fault_delayed,2.5,52,50,52,fault_scenario_inactive_here,downstream_pressure+fallback_or_shield_selected+local_queue_pressure+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,4,4,0,1,4,64,true,1.0
859622861201add51364,trace_highflow_4p0,4.0,52,49,32,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,19,19,0,1,19,64,true,1.0
860a4acc324442f0570b,trace_highflow_4p0,4.0,1,49,30,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
8614b692e0c792b7c947,trace_highflow_4p0,4.0,52,50,44,no_fault,downstream_pressure+fallback_or_shield_selected+local_queue_pressure+rule:predicted_candidate_allowed+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
8645d1a39201c58f2aaa,trace_highflow_4p0,4.0,52,50,42,no_fault,low_model_margin+source_queue_delay+source_queue_long_backlog,body,34,34,0,1,34,64,true,1.0
865b0d0dd72c5ccc91bd,trace_highflow_4p0,4.0,52,50,52,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+p99_tail+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,p99_tail,3,3,0,1,3,64,true,1.0
866f912c0f1382047fa5,trace_fault_delayed,2.5,52,48,32,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
86d933b2e0a931fd3e21,trace_highflow_2p5,2.5,2,50,44,no_fault,downstream_pressure+local_queue_pressure,body,6,6,0,1,6,64,true,1.0
873f86c62d06b08c8658,trace_fault_delayed,2.5,52,50,46,fault_scenario_inactive_here,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
875933cf8fb711367d4f,trace_highflow_2p5,2.5,52,50,33,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,16,16,0,1,16,64,true,1.0
879ca0bc320b3f1a6b3f,trace_fault_delayed,2.5,4,48,27,fault_scenario_inactive_here,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff,body,1,1,0,1,1,64,true,1.0
87abfe448b9eb94a6f6a,trace_highflow_2p5,2.5,0,50,36,no_fault,downstream_pressure+p95_tail,p95_tail,4,4,0,1,4,64,true,1.0
87b13dd0b27df2c89242,trace_highflow_4p0,4.0,0,50,6,no_fault,p95_tail,p95_tail,7,7,0,1,7,64,true,1.0
87efc8d1d4e4ee5cad8a,trace_highflow_4p0,4.0,52,50,46,no_fault,source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
88771406e53b8abea51e,trace_highflow_4p0,4.0,1,50,44,no_fault,downstream_pressure,body,3,3,0,1,3,64,true,1.0
887a5e99c55d21c2c507,trace_fault_delayed,2.5,52,50,52,fault_scenario_inactive_here,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,2,2,0,1,2,64,true,1.0
