window_id,task_id,segment_id,current_node,goal_node,candidate_next_nodes,model_prediction,teacher_next,fallback_reason,risk_margin,historical_risk,bottleneck_score,downstream_pressure_2hop,downstream_pressure_3hop,node_pressure,candidate_pressure,is_branch_node,did_fallback_match_teacher,would_model_have_been_wrong,whether_task_later_success,scores,label_type
g4d_offset512_512_high_density,790,790:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95281933,0,1,0,0,0,0,True,True,False,True,"[-0.8226810777289295, 1.1301382476869737]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,791,791:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94428549,0,1,0,0,0,0,True,True,False,True,"[-0.9375915470476524, 1.0066939418655463]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,792,792:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94427018,0,1,0,0,0,0,True,True,False,True,"[-0.9377757932198032, 1.0064943869460232]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,793,793:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95208731,0,1,0,0,0,0,True,True,False,True,"[-0.8337109597605596, 1.1183763514218164]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,794,794:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95207586,0,1,0,0,0,0,True,True,False,True,"[-0.8338813085648398, 1.1181945532362443]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,795,795:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95206388,0,1,0,0,0,0,True,True,False,True,"[-0.8340595569234754, 1.1180043198647858]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,796,796:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95205134,0,1,0,0,0,0,True,True,False,True,"[-0.8342458839899549, 1.117805459462555]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,797,797:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.71664891,1,1,0,0,0,0,True,True,False,True,"[0.12980329353775122, 0.84645220698241]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,798,798:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95203656,0,1,0,0,0,0,True,True,False,True,"[-0.8344655258632503, 1.1175710365920024]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,799,799:storage_in,20,47,"[10, 21]",21,21,low_margin,1.9520316,0,1,0,0,0,0,True,True,False,True,"[-0.8345391994391904, 1.1174924034548068]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,800,800:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95202791,0,1,0,0,0,0,True,True,False,True,"[-0.8345940133843297, 1.1174338990101]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,801,801:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94417752,0,1,0,0,0,0,True,True,False,True,"[-0.9388896284895683, 1.0052878928156574]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,802,802:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95201956,0,1,0,0,0,0,True,True,False,True,"[-0.8347180807079531, 1.1173014768368872]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,803,803:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94416897,0,1,0,0,0,0,True,True,False,True,"[-0.9389923500914115, 1.0051766162317346]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,804,804:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95221958,0,1,0,0,0,0,True,True,False,True,"[-0.8166755317405501, 1.1355440513981545]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,805,805:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94415978,0,1,0,0,0,0,True,True,False,True,"[-0.9391025744485704, 1.0050572102220976]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,806,806:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95214105,0,1,0,0,0,0,True,True,False,True,"[-0.8258799188889134, 1.1262611343565523]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,807,807:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95200336,0,1,0,0,0,0,True,True,False,True,"[-0.8349585630180341, 1.1170447935253054]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,808,808:storage_in,20,47,"[10, 21]",21,21,low_margin,1.9519951,0,1,0,0,0,0,True,True,False,True,"[-0.8350810734003775, 1.1169140264087707]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,809,809:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95199137,0,1,0,0,0,0,True,True,False,True,"[-0.835136343070459, 1.116855031030909]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,810,810:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95198359,0,1,0,0,0,0,True,True,False,True,"[-0.8352518573563368, 1.1167317284803306]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,811,811:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95197989,0,1,0,0,0,0,True,True,False,True,"[-0.8353066677698109, 1.1166732219053834]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,812,812:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95197152,0,1,0,0,0,0,True,True,False,True,"[-0.8354307256091329, 1.1165407965016791]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,813,813:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94410952,0,1,0,0,0,0,True,True,False,True,"[-0.9397055601381614, 1.0044039627295094]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,814,814:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94409416,0,1,0,0,0,0,True,True,False,True,"[-0.9398897603101277, 1.004204397346692]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,815,815:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95264294,0,1,0,0,0,0,True,True,False,True,"[-0.8253642495312354, 1.1272786917382978]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,816,816:storage_in,20,47,"[10, 21]",21,21,low_margin,1.9526317,0,1,0,0,0,0,True,True,False,True,"[-0.8255347383389797, 1.1270969588189876]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,817,817:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95191975,0,1,0,0,0,0,True,True,False,True,"[-0.8361974821572951, 1.1157222714799153]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,818,818:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95190716,0,1,0,0,0,0,True,True,False,True,"[-0.8363837696292924, 1.1155233931784903]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,819,819:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95190125,0,1,0,0,0,0,True,True,False,True,"[-0.8364712476748275, 1.115430000842766]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,820,820:storage_in,20,47,"[10, 21]",21,21,low_margin,1.9440222,0,1,0,0,0,0,True,True,False,True,"[-0.9407515659667254, 1.0032706336478823]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,821,821:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95189027,0,1,0,0,0,0,True,True,False,True,"[-0.8366335655160766, 1.1152567058156209]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,822,822:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95188545,0,1,0,0,0,0,True,True,False,True,"[-0.8367048208621604, 1.1151806303754277]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,823,823:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95188061,0,1,0,0,0,0,True,True,False,True,"[-0.8367763617599961, 1.1151042492954426]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,824,824:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95257229,0,1,0,0,0,0,True,True,False,True,"[-0.8264344537257555, 1.1261378326542377]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,825,825:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95256049,0,1,0,0,0,0,True,True,False,True,"[-0.8266128790766203, 1.125947610867811]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,826,826:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94396175,0,1,0,0,0,0,True,True,False,True,"[-0.9414745113430907, 1.0024872358915375]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,827,827:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94394766,0,1,0,0,0,0,True,True,False,True,"[-0.9416428745544698, 1.0023047825972984]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,828,828:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94387796,0,1,0,0,0,0,True,True,False,True,"[-0.9424749049046457, 1.0014030563012664]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,829,829:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95167689,0,1,0,0,0,0,True,True,False,True,"[-0.8397771944511936, 1.1118996951059266]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,830,830:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94710641,0,1,0,0,0,0,True,True,False,True,"[-0.9024905857031642, 1.0446158274424777]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,831,831:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94284656,0,1,0,0,0,0,True,True,False,True,"[-0.954641372466944, 0.9882051853636031]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,832,832:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94707048,0,1,0,0,0,0,True,True,False,True,"[-0.9029530604664231, 1.044117417870261]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,833,833:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95176754,0,1,0,0,0,0,True,True,False,True,"[-0.8313243598318925, 1.1204431819319558]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,834,834:direct,20,49,"[10, 21]",10,10,low_margin,0.00833575,0,1,0,0,0,0,True,True,False,True,"[-0.026343944947760045, -0.034679690798296914]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,834,834:direct,38,49,"[37, 39]",37,37,low_margin,3.48175691,0,1,0,0,0,0,True,True,False,True,"[1.999580285922196, -1.482176623029585]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,835,835:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95255,0,1,0,0,0,0,True,True,False,True,"[-0.811860138430109, 1.1406898569354098]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,836,836:storage_in,20,47,"[10, 21]",21,21,low_margin,1.9479739,0,1,0,0,0,0,True,True,False,True,"[-0.8745378561622712, 1.0734360481812881]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,837,837:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95182013,0,1,0,0,0,0,True,True,False,True,"[-0.8224300639096733, 1.1293900655711058]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,838,838:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94372213,0,1,0,0,0,0,True,True,False,True,"[-0.92652215278926, 1.01719997703084]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,839,839:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94795913,0,1,0,0,0,0,True,True,False,True,"[-0.8747277299861616, 1.0732314013283313]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,840,840:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94782919,0,1,0,0,0,0,True,True,False,True,"[-0.8930972650710396, 1.0547319231423842]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,841,841:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94702012,0,1,0,0,0,0,True,True,False,True,"[-0.9036004784712703, 1.0434196396311322]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,842,842:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94701292,0,1,0,0,0,0,True,True,False,True,"[-0.9036929545163188, 1.043319964969292]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,843,843:storage_in,9,47,"[7, 10]",7,7,low_margin,0.92621581,0,1,0,0,0,0,True,True,False,True,"[0.18998314927565818, -0.7362326578252514]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,843,843:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.1846126,1,1,0,0,0,0,True,True,False,True,"[1.2015866058887634, 0.016974006191404878]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,844,844:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.90712028,1,1,0,0,0,0,True,True,False,True,"[-0.07992495958994472, 0.8271953173739762]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,845,845:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.79902849,1,1,0,0,0,0,True,True,False,True,"[0.6788723274107868, -1.1201561668968767]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,845,845:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44021788,0,1,0,0,0,0,True,True,False,True,"[1.305174280468337, -1.1350436003362494]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,846,846:direct,16,49,"[17, 21]",21,17,low_margin,0.50304209,0,1,0,0,0,0,True,True,True,True,"[-0.574726366062891, -0.07168427239173791]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,846,846:direct,22,49,"[24, 26]",24,24,low_margin,0.48823263,0,1,0,0,0,0,True,True,False,True,"[0.25155695329313277, -0.2366756792593756]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,846,846:direct,31,49,"[32, 43]",32,32,low_margin,2.62862943,0,0,0,0,0,0,True,True,False,True,"[1.3232890443209908, -1.3053403836772806]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,846,846:direct,32,49,"[33, 37]",37,37,low_margin,4.80376791,0,1,0,0,0,0,True,True,False,True,"[-2.8372768762561407, 1.9664910316676292]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,847,847:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18486015,1,1,0,0,0,0,True,True,False,True,"[1.1681171574175861, -0.01674298994297385]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,848,848:direct,22,49,"[24, 26]",24,26,low_margin,0.29730365,0,1,2,3,0,1,True,True,True,True,"[0.07851594317387656, -0.21878770834427996]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,848,848:direct,38,49,"[37, 39]",37,37,low_margin,3.48142282,0,1,0,0,0,0,True,True,False,True,"[1.9974344435692915, -1.4839883783051955]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,849,849:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50466381,0,1,0,0,0,0,True,True,True,True,"[0.5330739772025481, 1.0377377840355286]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,849,849:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44410052,0,1,0,0,0,0,True,True,False,True,"[1.3605990037547584, -1.083501514836908]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,850,850:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95150479,0,1,0,0,0,0,True,True,False,True,"[-0.8422967983612393, 1.1092079880096952]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,851,851:direct,19,49,"[18, 25]",25,25,low_margin,0.35740635,0,1,0,0,0,0,True,True,False,True,"[-0.5560131312787764, -0.19860678535602116]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,851,851:direct,38,49,"[37, 39]",37,37,low_margin,3.48121342,0,1,0,0,0,0,True,True,False,True,"[1.9879418723700126, -1.493271548462601]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,852,852:storage_in,9,47,"[7, 10]",7,7,low_margin,0.90308196,0,1,0,0,0,0,True,True,False,True,"[-0.08612921127274542, -0.989211171646714]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,852,852:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37323576,1,1,0,0,0,0,True,True,False,True,"[0.9343123291612482, -0.43892342950775176]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,853,853:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44990546,0,1,0,0,0,0,True,True,False,True,"[1.4604454405280265, -0.9894600222968977]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,854,854:direct,16,49,"[17, 21]",21,17,low_margin,0.50303601,0,1,0,0,0,0,True,True,True,True,"[-0.5751262989037722, -0.07209028543496188]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,854,854:direct,22,49,"[24, 26]",24,26,low_margin,0.4882284,0,1,0,0,0,0,True,True,True,True,"[0.25115094181272446, -0.23707745799381152]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,854,854:direct,38,49,"[37, 39]",37,37,low_margin,3.48087369,0,1,0,0,0,0,True,True,False,True,"[1.9781986694839482, -1.50267501913183]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,855,855:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37435213,1,1,0,0,0,0,True,True,False,True,"[0.94014588611507, -0.434206247676727]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,856,856:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.95011948,1,1,0,0,0,0,True,True,False,True,"[-0.13870480793391704, 0.8114146677860452]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,857,857:direct,19,48,"[18, 25]",18,25,low_margin+historical_risk,2.88368851,1,1,2,4,0,1,True,True,True,True,"[0.45871376027119215, -2.4249747537211475]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,857,857:direct,41,48,"[42, 45]",45,45,low_margin,4.55648764,0,1,0,0,0,0,True,True,False,True,"[-2.654968258053593, 1.9015193777078874]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,858,858:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18423036,1,1,0,0,0,0,True,True,False,True,"[0.9342104758807377, -0.25001988286906784]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,859,859:storage_in,22,47,"[24, 26]",24,26,low_margin,2.25433793,0,1,2,3,0,1,True,True,True,True,"[1.2018576491575306, -1.0524802821300676]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,860,860:storage_in,16,47,"[17, 21]",21,21,low_margin,0.50492858,0,1,0,0,0,0,True,True,False,True,"[0.49864869625947916, 1.0035772777542922]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,861,861:storage_in,9,47,"[7, 10]",7,7,low_margin,0.90035498,0,1,0,0,0,0,True,True,False,True,"[-0.09170904044712169, -0.9920640209700233]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,861,861:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37389542,1,1,0,0,0,0,True,True,False,True,"[0.9304596513203033, -0.443435773125332]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,862,862:direct,22,48,"[24, 26]",24,26,low_margin,3.5127099,0,1,2,3,0,1,True,True,True,True,"[1.1043115019053502, -2.4083983957092663]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,862,862:direct,41,48,"[42, 45]",45,45,low_margin,4.55639232,0,1,0,0,0,0,True,True,False,True,"[-2.6551656171613214, 1.9012267043649431]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,863,863:direct,22,49,"[24, 26]",24,26,low_margin,0.48817496,0,1,0,0,0,0,True,True,True,True,"[0.2688039317562779, -0.21937102682622056]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,863,863:direct,38,49,"[37, 39]",37,37,low_margin,3.48133514,0,1,0,0,0,0,True,True,False,True,"[1.9968721512635035, -1.484462984962471]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,864,864:storage_in,6,47,"[8, 12]",12,8,low_margin+historical_risk,0.6493183,1,1,1,2,0,0,True,True,True,True,"[-0.08577743175799268, 0.56354086770842]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,864,864:storage_in,11,47,"[13, 14]",13,14,low_margin+historical_risk,1.11236618,1,1,1,2,0,0,True,True,True,True,"[0.8621573367984592, -0.2502088457989464]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,865,865:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.42247834,1,1,4,6,0,2,True,True,True,True,"[0.40727273724712787, -1.015205599068903]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,866,866:storage_in,9,47,"[7, 10]",7,7,low_margin,1.05600913,0,1,0,0,0,0,True,True,False,True,"[0.08534547072891607, -0.9706636576542416]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,866,866:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37471825,1,1,0,0,0,0,True,True,False,True,"[1.1007427685678537, -0.27397547923358845]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,867,867:direct,19,49,"[18, 25]",25,18,low_margin,0.09618606,0,1,1,2,0,0,True,True,True,True,"[-0.3581172663129897, -0.2619312014028192]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,867,867:direct,22,49,"[24, 26]",24,24,low_margin,0.48817428,0,1,0,0,0,0,True,True,False,True,"[0.26874121319666777, -0.21943306282171138]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,867,867:direct,31,49,"[32, 43]",32,32,low_margin,2.62855152,0,0,0,0,0,0,True,True,False,True,"[1.3408979246387944, -1.287653598421002]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,867,867:direct,32,49,"[33, 37]",37,37,low_margin,4.80494356,0,1,0,0,0,0,True,True,False,True,"[-2.820165728367984, 1.984777833943593]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,868,868:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37285187,1,1,0,0,0,0,True,True,False,True,"[0.9116297283149177, -0.4612221400952723]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,869,869:storage_in,16,47,"[17, 21]",21,21,low_margin,0.5035965,0,1,0,0,0,0,True,True,False,True,"[0.6345564255115388, 1.1381529280777876]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,870,870:storage_in,16,47,"[17, 21]",21,21,low_margin,0.50298152,0,1,0,0,0,0,True,True,False,True,"[0.6799279756859777, 1.182909494189788]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,873,873:storage_in,9,47,"[7, 10]",7,10,low_margin,0.90302512,0,1,0,0,0,0,True,True,True,True,"[-0.08674575299368859, -0.9897708714225872]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,871,871:storage_in,6,47,"[8, 12]",12,8,low_margin+historical_risk,0.69244361,1,1,1,2,0,0,True,True,True,True,"[-0.11452072829710147, 0.5779228840139308]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,871,871:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.56278293,1,1,0,0,0,0,True,True,False,True,"[0.9490946380079182, -0.6136882884564996]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,874,874:storage_in,22,47,"[24, 26]",24,26,low_margin,2.05966576,0,1,4,6,0,2,True,True,True,True,"[0.9651566780245034, -1.0945090810955256]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,875,875:storage_in,22,47,"[24, 26]",24,26,low_margin,2.06686077,0,1,4,6,0,2,True,True,True,True,"[1.076835963594886, -0.990024809981364]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,872,872:storage_in,20,47,"[10, 21]",21,10,low_margin,1.68185294,0,1,3,5,0,1,True,True,True,True,"[-0.8314116823517759, 0.850441254691884]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,877,877:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37284725,1,1,0,0,0,0,True,True,False,True,"[0.9113717714617763, -0.4614754813127011]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,879,879:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.76234232,1,1,0,2,0,0,True,True,True,True,"[0.7043363576541231, -1.058005963434849]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,876,876:storage_in,20,47,"[10, 21]",21,21,low_margin,1.94694707,0,1,0,0,0,0,True,True,False,True,"[-0.830635071944789, 1.1163119994242827]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,880,880:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.7615774,1,1,0,2,0,0,True,True,True,True,"[0.6929620412445724, -1.0686153551186186]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,881,881:storage_in,9,47,"[7, 10]",7,7,low_margin,0.96961049,0,1,0,0,0,0,True,True,False,True,"[-0.10984608250409389, -1.0794565720332867]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,881,881:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.5603414,1,1,0,0,0,0,True,True,False,True,"[0.9111767762414629, -0.6491646214888793]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,882,882:direct,19,49,"[18, 25]",25,25,low_margin,0.208916,0,1,0,0,0,0,True,True,False,True,"[-0.39951297788086837, -0.19059697667536102]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,882,882:direct,38,49,"[37, 39]",37,37,low_margin,3.48127382,0,1,0,0,0,0,True,True,False,True,"[1.9964791785437699, -1.4847946412421857]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,883,883:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50476499,0,1,0,0,0,0,True,True,True,True,"[0.5206601806040971, 1.0254251667616643]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,883,883:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44328663,0,1,0,0,0,0,True,True,False,True,"[1.3484082103445607, -1.0948784193985521]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,878,878:storage_in,20,47,"[10, 21]",21,21,low_margin,2.08329348,0,1,0,0,0,0,True,True,False,True,"[-0.9509857813923317, 1.1323076945692083]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,884,884:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50476529,0,1,0,0,0,0,True,True,True,True,"[0.5206220028691813, 1.0253872902843693]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,884,884:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44328409,0,1,0,0,0,0,True,True,False,True,"[1.3483707034280092, -1.0949133872483803]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,888,888:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.56148596,1,1,0,0,0,0,True,True,False,True,"[0.9668148516134759, -0.5946711076121061]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,890,890:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.56033888,1,1,0,0,0,0,True,True,False,True,"[0.9110683707057444, -0.6492705124950271]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,887,887:storage_in,22,47,"[24, 26]",24,26,low_margin,2.25197811,0,1,2,3,0,1,True,True,True,True,"[1.2116714456640736, -1.0403066673728116]",MOVE_TO_NEXT_CIE
g4d_offset512_512_high_density,891,891:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.40725588,1,1,4,7,0,2,True,True,True,True,"[0.4768253472759244, -0.9304305290870851]",MOVE_TO_NEXT_CIE
