policy,experiment_scope,window_name,task_id,segment_id,step_index,current_node,goal_node,selected_next_node,priority_rule,candidate_scores,selected_components
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,258,258:storage_in,1,20,47,21,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""10"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -20.800000000000004, ""score"": 67.68, ""static_cost"": 60.4, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}, ""21"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 13.999999999999996, ""score"": 31.9, ""static_cost"": 36.8, ""traffic_penalty"": 7.427144133408616, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 13.999999999999996, ""score"": 31.9, ""static_cost"": 36.8, ""traffic_penalty"": 7.427144133408616, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,259,259:storage_in,1,20,47,21,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""10"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -20.800000000000004, ""score"": 67.68, ""static_cost"": 60.4, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}, ""21"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 13.999999999999996, ""score"": 31.9, ""static_cost"": 36.8, ""traffic_penalty"": 7.475339236566737, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 13.999999999999996, ""score"": 31.9, ""static_cost"": 36.8, ""traffic_penalty"": 7.475339236566737, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,260,260:storage_in,1,20,47,21,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""10"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -20.800000000000004, ""score"": 67.68, ""static_cost"": 60.4, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}, ""21"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 13.999999999999996, ""score"": 31.9, ""static_cost"": 36.8, ""traffic_penalty"": 7.522400231387125, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 13.999999999999996, ""score"": 31.9, ""static_cost"": 36.8, ""traffic_penalty"": 7.522400231387125, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,261,261:storage_in,1,19,47,18,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""18"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 2.799999999999997, ""score"": 37.02, ""static_cost"": 38.0, ""traffic_penalty"": 8.870505069168804, ""wait_seconds"": 0.0}, ""25"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -13.200000000000003, ""score"": 69.82000000000001, ""static_cost"": 65.2, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 2.799999999999997, ""score"": 37.02, ""static_cost"": 38.0, ""traffic_penalty"": 8.870505069168804, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,261,261:storage_in,3,22,47,24,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""24"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.400000000000002, ""score"": 23.159999999999997, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.855769672681639, ""wait_seconds"": 0.0}, ""26"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -21.2, ""score"": 62.22, ""static_cost"": 54.8, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.400000000000002, ""score"": 23.159999999999997, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.855769672681639, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,262,262:storage_in,1,16,47,17,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""17"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 3.6000000000000014, ""score"": 39.14, ""static_cost"": 40.4, ""traffic_penalty"": 8.53158774472821, ""wait_seconds"": 0.0}, ""21"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 17.599999999999998, ""score"": 39.440000000000005, ""static_cost"": 45.6, ""traffic_penalty"": 3.784189633918261, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 3.6000000000000014, ""score"": 39.14, ""static_cost"": 40.4, ""traffic_penalty"": 8.53158774472821, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,262,262:storage_in,4,22,47,24,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""24"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.400000000000002, ""score"": 23.159999999999997, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.867242073843876, ""wait_seconds"": 0.0}, ""26"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -21.2, ""score"": 62.22, ""static_cost"": 54.8, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.400000000000002, ""score"": 23.159999999999997, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.867242073843876, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,263,263:storage_in,3,22,47,24,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""24"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.400000000000002, ""score"": 23.159999999999997, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.878641744197646, ""wait_seconds"": 0.0}, ""26"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -21.2, ""score"": 62.22, ""static_cost"": 54.8, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.400000000000002, ""score"": 23.159999999999997, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.878641744197646, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,264,264:storage_in,3,11,47,13,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""13"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 11.2, ""score"": 28.48, ""static_cost"": 32.4, ""traffic_penalty"": 8.593250018929766, ""wait_seconds"": 0.0}, ""14"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -9.200000000000003, ""score"": 57.620000000000005, ""static_cost"": 54.400000000000006, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 11.2, ""score"": 28.48, ""static_cost"": 32.4, ""traffic_penalty"": 8.593250018929766, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,265,265:storage_in,1,16,47,17,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""17"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 3.6000000000000014, ""score"": 39.14, ""static_cost"": 40.4, ""traffic_penalty"": 8.576039507299043, ""wait_seconds"": 0.0}, ""21"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 17.599999999999998, ""score"": 39.440000000000005, ""static_cost"": 45.6, ""traffic_penalty"": 3.784189633918261, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 3.6000000000000014, ""score"": 39.14, ""static_cost"": 40.4, ""traffic_penalty"": 8.576039507299043, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,265,265:storage_in,4,22,47,24,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""24"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 1.0, ""progress"": 10.400000000000002, ""score"": 30.31889808528265, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.893736155468412, ""wait_seconds"": 0.6438110000035522}, ""26"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -21.2, ""score"": 62.22, ""static_cost"": 54.8, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 1.0, ""progress"": 10.400000000000002, ""score"": 30.31889808528265, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.893736155468412, ""wait_seconds"": 0.6438110000035522}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,266,266:storage_in,1,19,47,18,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""18"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 2.799999999999997, ""score"": 37.02, ""static_cost"": 38.0, ""traffic_penalty"": 8.92379993688883, ""wait_seconds"": 0.0}, ""25"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -13.200000000000003, ""score"": 69.82000000000001, ""static_cost"": 65.2, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 2.799999999999997, ""score"": 37.02, ""static_cost"": 38.0, ""traffic_penalty"": 8.92379993688883, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,266,266:storage_in,3,22,47,24,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""24"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.400000000000002, ""score"": 23.159999999999997, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.905941023549978, ""wait_seconds"": 0.0}, ""26"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -21.2, ""score"": 62.22, ""static_cost"": 54.8, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.400000000000002, ""score"": 23.159999999999997, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.905941023549978, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,267,267:storage_in,1,6,47,12,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""12"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.000000000000004, ""score"": 31.700000000000003, ""static_cost"": 35.2, ""traffic_penalty"": 6.931471805599453, ""wait_seconds"": 0.0}, ""8"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -0.3999999999999986, ""score"": 38.54, ""static_cost"": 38.4, ""traffic_penalty"": 4.0943445622221, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.000000000000004, ""score"": 31.700000000000003, ""static_cost"": 35.2, ""traffic_penalty"": 6.931471805599453, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,268,268:storage_in,1,9,47,7,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""10"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -17.6, ""score"": 71.75999999999999, ""static_cost"": 65.6, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}, ""7"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 2.799999999999997, ""score"": 39.02, ""static_cost"": 40.0, ""traffic_penalty"": 7.495541943884255, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 2.799999999999997, ""score"": 39.02, ""static_cost"": 40.0, ""traffic_penalty"": 7.495541943884255, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,268,268:storage_in,4,11,47,13,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""13"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 11.2, ""score"": 28.48, ""static_cost"": 32.4, ""traffic_penalty"": 8.632036043964924, ""wait_seconds"": 0.0}, ""14"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -9.200000000000003, ""score"": 57.620000000000005, ""static_cost"": 54.400000000000006, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 11.2, ""score"": 28.48, ""static_cost"": 32.4, ""traffic_penalty"": 8.632036043964924, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,269,269:storage_in,3,22,47,24,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""24"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 1.0, ""progress"": 10.400000000000002, ""score"": 30.318898090975242, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.925987615696672, ""wait_seconds"": 0.6438110000035522}, ""26"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -21.2, ""score"": 62.22, ""static_cost"": 54.8, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 1.0, ""progress"": 10.400000000000002, ""score"": 30.318898090975242, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.925987615696672, ""wait_seconds"": 0.6438110000035522}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,270,270:storage_in,3,11,47,13,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""13"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 11.2, ""score"": 28.48, ""static_cost"": 32.4, ""traffic_penalty"": 8.659376262020348, ""wait_seconds"": 0.0}, ""14"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -9.200000000000003, ""score"": 57.620000000000005, ""static_cost"": 54.400000000000006, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 11.2, ""score"": 28.48, ""static_cost"": 32.4, ""traffic_penalty"": 8.659376262020348, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,271,271:storage_in,1,16,47,17,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""17"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 3.6000000000000014, ""score"": 39.14, ""static_cost"": 40.4, ""traffic_penalty"": 8.634827072459748, ""wait_seconds"": 0.0}, ""21"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 17.599999999999998, ""score"": 39.440000000000005, ""static_cost"": 45.6, ""traffic_penalty"": 3.784189633918261, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 3.6000000000000014, ""score"": 39.14, ""static_cost"": 40.4, ""traffic_penalty"": 8.634827072459748, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,271,271:storage_in,4,22,47,24,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""24"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 1.0, ""progress"": 10.400000000000002, ""score"": 32.76012083260481, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.941686972788021, ""wait_seconds"": 2.0000010000021575}, ""26"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -21.2, ""score"": 62.22, ""static_cost"": 54.8, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 1.0, ""progress"": 10.400000000000002, ""score"": 32.76012083260481, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.941686972788021, ""wait_seconds"": 2.0000010000021575}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,272,272:storage_in,1,9,47,7,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""10"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -17.6, ""score"": 71.75999999999999, ""static_cost"": 65.6, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}, ""7"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 2.799999999999997, ""score"": 39.02, ""static_cost"": 40.0, ""traffic_penalty"": 7.561121589530238, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 2.799999999999997, ""score"": 39.02, ""static_cost"": 40.0, ""traffic_penalty"": 7.561121589530238, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,272,272:storage_in,4,11,47,13,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""13"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 11.2, ""score"": 28.48, ""static_cost"": 32.4, ""traffic_penalty"": 8.686332072008877, ""wait_seconds"": 0.0}, ""14"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -9.200000000000003, ""score"": 57.620000000000005, ""static_cost"": 54.400000000000006, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 11.2, ""score"": 28.48, ""static_cost"": 32.4, ""traffic_penalty"": 8.686332072008877, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,274,274:storage_in,1,19,47,18,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""18"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 2.799999999999997, ""score"": 37.02, ""static_cost"": 38.0, ""traffic_penalty"": 8.968413918618104, ""wait_seconds"": 0.0}, ""25"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -13.200000000000003, ""score"": 69.82000000000001, ""static_cost"": 65.2, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 2.799999999999997, ""score"": 37.02, ""static_cost"": 38.0, ""traffic_penalty"": 8.968413918618104, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,274,274:storage_in,3,22,47,24,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""24"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.400000000000002, ""score"": 23.159999999999997, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.959201484256626, ""wait_seconds"": 0.0}, ""26"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -21.2, ""score"": 62.22, ""static_cost"": 54.8, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.400000000000002, ""score"": 23.159999999999997, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.959201484256626, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,273,273:storage_in,1,6,47,12,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""12"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.000000000000004, ""score"": 31.700000000000003, ""static_cost"": 35.2, ""traffic_penalty"": 6.9930151229329605, ""wait_seconds"": 0.0}, ""8"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -0.3999999999999986, ""score"": 38.54, ""static_cost"": 38.4, ""traffic_penalty"": 4.143134726391533, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": 10.000000000000004, ""score"": 31.700000000000003, ""static_cost"": 35.2, ""traffic_penalty"": 6.9930151229329605, ""wait_seconds"": 0.0}"
model_plus_pibt_lite_fallback,g4d_teacher_planned_scope,g4d_first1024_no_fault,275,275:storage_in,3,22,47,24,static_distance + node_window_wait + slack + loop/backtrack penalty,"{""24"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 2.0, ""progress"": 10.400000000000002, ""score"": 42.56325063025891, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.979967462851333, ""wait_seconds"": 4.1127810000034515}, ""26"": {""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 0.0, ""progress"": -21.2, ""score"": 62.22, ""static_cost"": 54.8, ""traffic_penalty"": 0.0, ""wait_seconds"": 0.0}}","{""backtrack"": 0.0, ""faulted"": false, ""lookahead_cost"": 0.0, ""loop_penalty"": 0.0, ""pressure"": 2.0, ""progress"": 10.400000000000002, ""score"": 42.56325063025891, ""static_cost"": 26.799999999999997, ""traffic_penalty"": 10.979967462851333, ""wait_seconds"": 4.1127810000034515}"
