schema,evidence_scope,selection,dimension,dimension_value,completed_movement_count,unique_requesting_segment_count,request_count,active_grant_rejection_count,arbitration_count,lifecycle_transition_count,lifecycle_dropped_count,requests_per_completed_movement,rejections_per_completed_movement,arbitrations_per_completed_movement,event_count,events_per_completed_movement,protocol_mean_grant_wait_seconds,mean_successful_fifo_wait_seconds,peak_pending_request_count,multi_request_live_boundary_count,queue_capacity_block_count,exact_slot_busy_count,stale_generation_count,fault_count,breakdown_available,extrapolation_allowed,source_limitation,row_sha256
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_ORIGINAL_1X_E4_SCREENING,map2_inputdata_original_1x,active_grant,NOT_RETAINED,,,,,,,1011439,,,,,,,,,,,,,,false,false,original-1x per-request rows are not present in the committed evidence; no destination/hour/class value is inferred from the 144-segment mechanism run,4ba4765099ba5eb587de482605869c502cf0a22d044715e3cc793a6aff18f8a3
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_ORIGINAL_1X_E4_SCREENING,map2_inputdata_original_1x,queue_capacity,NOT_RETAINED,,,,,,,1011439,,,,,,,,,,,,,,false,false,original-1x per-request rows are not present in the committed evidence; no destination/hour/class value is inferred from the 144-segment mechanism run,ffac3a006064ac5ac4c8da773b417bb029079263c6aec2a7b4df63dff720b88c
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_ORIGINAL_1X_E4_SCREENING,map2_inputdata_original_1x,stale_generation,NOT_RETAINED,,,,,,,1011439,,,,,,,,,,,,,,false,false,original-1x per-request rows are not present in the committed evidence; no destination/hour/class value is inferred from the 144-segment mechanism run,2adaf14c184ffaa1d116b7138998dfa936e8dbca03239af3a1e447dbe6f6e8ae
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_ORIGINAL_1X_E4_SCREENING,map2_inputdata_original_1x,exact_slot_busy,NOT_RETAINED,,,,,,,1011439,,,,,,,,,,,,,,false,false,original-1x per-request rows are not present in the committed evidence; no destination/hour/class value is inferred from the 144-segment mechanism run,ec426b6e0b33a95d9108466387380147ba2d7ac4d2ce02f31be15eedcd7a4e09
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_ORIGINAL_1X_E4_SCREENING,map2_inputdata_original_1x,fault,NOT_RETAINED,,,,,,,1011439,,,,,,,,,,,,,,false,false,original-1x per-request rows are not present in the committed evidence; no destination/hour/class value is inferred from the 144-segment mechanism run,a561042190708e058eeebc4cfa82a7832ef9e7fba87cde4061457318ffe4731a
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,all,all,144,144,666,224,666,2658,0,4.625,1.5555555555555556,4.625,,,0.38535229166668866,0.12554463800905694,1,0,0,0,0,0,true,false,complete Stage-D M0 lifecycle for 144 segments; diagnostic only and not an original-1x distribution,91262bb1e379cfa240ac13a7a2515e218578ce75ececf1711958574824b73d1b
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,bag_class,storage_in_out,,144,666,224,666,2658,0,,,,,,,0.12554463800905694,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,784f279008b3298ad1d55ce49887b9da69156673b39a7da7285097026dd5cc42
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,deadline_slack_bucket,tight,,144,666,224,666,2658,0,,,,,,,0.12554463800905694,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,a0f6a04830fb8e46bbc414827f9e673ff6da1b2433a74cb7c4e3ef40bc00ec14
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,12,,10,10,0,10,50,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,7325dbc89bdae7c2fb0afcf369cbe997ed4eaf2015939240c456ab2386392740
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,13,,27,31,4,31,143,0,,,,,,,0.037037037037037035,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,088579fff489af77394b497d6b49c597f63a653b3a0b19b368f8fdd3c2662cba
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,17,,31,43,12,43,179,0,,,,,,,0.096774193548387094,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,96160892773f149ab87cc9f215bba556a878d79b87687ceb7e2895727f84b3c0
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,18,,45,81,36,81,297,0,,,,,,,0.18868288888895929,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,3319b48fd53f68a9e7be669ed1cb94dd6c670eda44c17a5558e3b52fbe35ba77
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,23,,27,27,0,27,135,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,669226f084b087289f761a7ab4c50ea3a5d1f3ab8f80efa648c4967600536517
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,24,,72,119,47,119,454,0,,,,,,,0.16319444444444445,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,ffaede18b4b024755d1a588e271bde8baeba8efe5362e67c6e67eeac43945206
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,29,,52,167,115,167,490,0,,,,,,,0.55288461538461542,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,daf3fce348f9e888386c6ccb32e217d743b0fded8aac411367e4f32e9234a0d6
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,30,,52,52,0,52,260,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,0db6ecf6c708e972d99a433fcd4b1889a82fe8dba3358213127a68167c56a792
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,37,,27,27,0,27,135,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,f51fc11c5c91986cbe0c2019504edabeed6d561bf564337da5d86c4bd6528b02
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,40,,20,30,10,30,120,0,,,,,,,0.125,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,453fa02ff619f560c5b5cd827c0b30dc1147192352b0f9434066b412b6f7697b
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,44,,25,25,0,25,125,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,e00ed37cb48d674c9825b7c0845f9d97f9f91103fa30407688776e699fad873b
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,45,,20,20,0,20,100,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,d42f66031b42ee8a7dbbdd0535e73ff773850c414deaf51cf3347e44f7fb281a
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,7,,17,17,0,17,85,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,c6a7ecd9d6c8dd28c543b5bb85a3247f9ac197dcab86dec224d5a5b55ae472c5
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,destination,8,,17,17,0,17,85,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,749ee7ecb69ba171b180d0389b7b0ce670e473baa4af6c70a87002f86963888b
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,entry_time_band,early,,144,666,224,666,2658,0,,,,,,,0.12554463800905694,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,ffe7baf39df46d6a3e99c2bb68606a416a1b3c45a319b60d7b52b88051442923
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,goal,48,,40,140,46,140,562,0,,,,,,,0.11692265957450179,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,439f2e0b93cdfc0f38d9239bbc52dfc94b0623db064efdfbfe4cd4609a1f2ebf
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,goal,49,,54,233,76,233,937,0,,,,,,,0.12101910828025478,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,4500d0f83d431cd4176934047f60cb0451780c26344a1b033579844cdb63ddf0
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,goal,50,,50,293,102,293,1159,0,,,,,,,0.13350785340314136,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,97538670fb8fe44ee7154f499330e86f18011cf706cee638cee2a09ac4e52bf2
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,hour,2,,44,178,43,178,761,0,,,,,,,0.079629629629629634,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,117110be6eaf644d4a23628d9e06cbb1009939ed9a01cb696efdb0579fd1e5bc
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,hour,3,,100,488,181,488,1897,0,,,,,,,0.1457352768729745,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,75e2cf76864cdb685681b384ead2d7643e102a4d8af365fdcbb30e269b3fa805
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,source,0,,20,108,38,108,426,0,,,,,,,0.1357142857142857,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,cf8bd0cfcb11105c8e37a664e4b0d69c896d6a80afecabfd47114cbb227ceec0
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,source,1,,18,97,25,97,410,0,,,,,,,0.086805555555555552,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,5fa61d34ef79c2c7b1929f6610fe5d3bc3da0fe927d058c713935942942c3d98
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,source,2,,16,106,42,106,404,0,,,,,,,0.1640625,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,acae7e8a16c6f5e032f62bd0db68c2cde0cc766078e83000de77547eca41c06f
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,source,3,,32,112,23,112,491,0,,,,,,,0.064606741573033713,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,224be470cb4f855833124169cbc532c862f913a7e220d1c08d350e21ddf174b7
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,source,4,,30,154,71,154,557,0,,,,,,,0.20771963855425504,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,5c96f2d91d4726574fefc775ecc1bf0a928b664535bfcd951a8dbcd7240969ea
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,source,5,,28,89,25,89,370,0,,,,,,,0.09765625,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,7bad75263a80d1a2e8ec5f6adbd657c768bb1fc6a2430d1f07819ff2a057d7aa
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,storage_direct,storage,,144,666,224,666,2658,0,,,,,,,0.12554463800905694,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,0122d8973d6ab204c2e38a18c77c7f8c8739131a18fa72b6de34fad4adc45e92
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,1,,9,9,0,9,45,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,f6bc2e484911c1c943897f50f406f6bc13d77b73439552bbd8a3de634ebbaff7
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,11,,17,17,0,17,85,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,0da14b16b7db68b21d340da41ff7b2ab5839b9e07245f2592230de9f965e6300
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,12,,10,14,4,14,58,0,,,,,,,0.10000000000000001,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,cafb1d975fc68d0f14ca1c5d719eb6dbd97bfbc4221eff936af5a322c65897ef
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,13,,27,27,0,27,135,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,3a67db90f72b38b77e41cd4cf542c41456e32caa2b5df164381a5b7fcacb4bb6
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,16,,16,16,0,16,80,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,13cdc83c20f414a333b1189422689cf246b5cfbbcb9ecce33a3fe3386c0fdd7a
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,17,,31,67,36,67,227,0,,,,,,,0.27389451612913446,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,d8994d98cec5cdff92a1d59319ba5461d712b633f1269303401e4a35b731cd5d
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,19,,14,14,0,14,70,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,0bdd328edd19167aef28a20a0b00bd0bb7d1a2dd41a11dca4d4b64d2bbfd1921
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,22,,45,45,0,45,225,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,926fa73c04a78dacff3aaedaf4ecc31fb9f348a45b52180e3fb50af3dc33e446
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,23,,27,74,47,74,229,0,,,,,,,0.43518518518518517,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,b3a49ce419a83912e99b82e15dceef5f3c7c7e1f169d3b118a01374c4a79469b
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,29,,52,52,0,52,260,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,c8f83b3fc56ea4cf28be9cc342e18cd3421d1af4b6560141c7bca3a8ab438600
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,32,,27,27,0,27,135,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,3d96104bc366e1b307c7a0c678a9988b45a3fdd2e596caf6fe5021e670c925eb
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,33,,25,25,0,25,125,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,6a5831ee14c5e4b985ceda28f0b06176586c9bdabd9a24102767e92786a86dd6
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,4,,15,27,12,27,99,0,,,,,,,0.20000000000000001,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,e4ed3ed79ed938e1cd34773c152b4e63bac633de139571d3824bd67ebad2b257
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,41,,20,20,0,20,100,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,c672d5b36bf02172e5e81b084a8c74014500a0d402d1f94e5b2d11a67b235ca9
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,52,,72,197,125,197,610,0,,,,,,,0.43402777777777779,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,00c01446ff3c81827b61616c25bdee6a069ae627922b8f1cd029bfd2ca820395
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,6,,10,10,0,10,50,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,35e9f1a8c15746618fd05c2f62e3ecf2def71df097292b86752340181bdc5c18
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,7,,17,17,0,17,85,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,31396759be254ebc86e02e530e234b7c5b5119e3b0a13e6c4be5240043419598
czr005.g4irsf15.merge_request_churn.v1,G4IRSF14_STAGE_D_M0_144_DIAGNOSTIC,canonical_first_144_segments,upstream,9,,8,8,0,8,40,0,,,,,,,0,,,,,,,true,false,Stage-D M0 144-segment diagnostic cohort only; rates per completed movement are intentionally blank,75f49fc6e0e15015cf02637f07f44ad84f3ee4401482fd49e5ff41d299f20cf7
