source_file,schema,case_id,map,scale,speed_mps,arm,arm_label,family,ablation,config,release,coordination,status,whole_population,raw_bag_population,segment_population,capacity_eligible,denominator_raw_bags,completed_raw_bags,completion_rate,unfinished_raw_bags,deadline_success_count,deadline_success_rate,formal_timing_status,formal_timing_min_seconds,formal_timing_mean_seconds,formal_timing_p95_seconds,formal_timing_p99_seconds,formal_timing_max_seconds,binary_sha256,requested_binary_sha256,wall_seconds,event_count,safety_status
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\g4irsf35_full_population\ssp_time\same_hca\nanning_1x.json,czr005.g4irsf35.full_population_single_arm.v1,t5_2_nanning_1x_speed_2p5,nanning,1,2.5,ssp_time,SSP_TIME_ADAPTATION_NOT_FENG_DHA,NOT_REPORTED,NOT_REPORTED,"{""enable_s4_direct_neighbor_merge_calendar_visibility"":false,""enable_s4_local_potential_descent_guard"":false,""scorer_mode"":""S3_shortest_potential_only""}",same_hca,G31_BASE_COORDINATION_UNCHANGED,COMPLETE,True,28506,43603,True,28506,28506,1.0,0,18476,0.6481442503332632,FORMAL_SAME_HCA_FULL_POPULATION,48.40099999999802,281.7237447204141,473.15199999998913,552.3691999999978,808.585000000021,639a6af52c3fe707ae929f148b485694c4a3577140e96cf06c41a338b09b9a31,639a6af52c3fe707ae929f148b485694c4a3577140e96cf06c41a338b09b9a31,39.880525400163606,6336627,NOT_REPORTED
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\cie_baselines\p1_neutral_fifo_final\tarau_distributed_2010\same_hca\nanning_1x.json,czr005.g4irsf35.full_population_single_arm.v1,t5_2_nanning_1x_speed_2p5,nanning,1,2.5,tarau_distributed_2010,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY_NOT_EXACT,NOT_REPORTED,NOT_REPORTED,"{""enable_s4_direct_neighbor_merge_calendar_visibility"":false,""enable_s4_local_potential_descent_guard"":false,""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo"",""scorer_mode"":""TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY""}",same_hca,"{""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo""}",COMPLETE,True,28506,43603,True,28506,28506,1.0,0,18464,0.6477232863256858,FORMAL_SAME_HCA_FULL_POPULATION,48.40099999999802,294.42970623728377,512.4744999999866,598.4474500000523,936.5549999999857,17d73f94863e1de71e3ba8f1b41d01c25c3173614ae3edfbb071119265ceb279,17d73f94863e1de71e3ba8f1b41d01c25c3173614ae3edfbb071119265ceb279,49.253931999905035,7556756,NOT_REPORTED
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\cie_baselines\p1_neutral_fifo\tarau_local_2009\nanning_1x.json,czr005.g4irsf35.full_population_single_arm.v1,t5_2_nanning_1x_speed_2p5,nanning,1,2.5,tarau_local_2009,TARAU_LOCAL_2009_CIE_DH_ADAPTED_NOT_EXACT,NOT_REPORTED,NOT_REPORTED,"{""enable_s4_direct_neighbor_merge_calendar_visibility"":false,""enable_s4_local_potential_descent_guard"":false,""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo"",""scorer_mode"":""FENG_DH_REIMPLEMENTATION_COEFFICIENTS_UNDISCLOSED""}",same_hca,"{""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo""}",COMPLETE,True,28506,43603,True,28506,28506,1.0,0,18470,0.6479337683294745,FORMAL_SAME_HCA_FULL_POPULATION,48.40099999999802,280.7070798428449,469.97774999999547,525.4961000000205,794.5310000000027,884f36f0ceebdb0fd56924fd00fe5c8a1ebef56eb05fac4f53d66306de647155,884f36f0ceebdb0fd56924fd00fe5c8a1ebef56eb05fac4f53d66306de647155,47.50053570000455,6255504,NOT_REPORTED
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\g4irsf35_full_population\g31\nanning_2x.json,czr005.g4irsf31.nanning_s4_case.v1,t5_2_nanning_2x_speed_2p5,nanning,2,2.5,g31,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,"{""decision_scope"":""one_next_edge_at_current_junction"",""direct_neighbor_merge_calendar_visibility"":{""decision_scope"":""one_next_edge_at_current_junction"",""enabled"":true,""learning_active"":false,""merge_authority"":""E4/J2_unchanged"",""read_scope"":""direct_outgoing_merge_neighbor_service_calendar_scalar"",""score_input"":""existing_target_next_available_calendar_wait"",""score_weight"":""existing_calendar_wait_weight""},""event_hotpath_policy"":""E2"",""goal_arrival_completion"":{""enabled"":true,""goal_service"":""not_reserved_or_executed"",""legacy_reference"":""HCA_Tasks_ICS_goal_arrival_completion"",""terminal_event"":""physical_goal_edge_exit""},""learning_active"":false,""local_potential_descent_guard"":{""decision_scope"":""one_next_edge_at_current_junction"",""enabled"":true,""learned_values_allowed"":false,""learning_active"":false,""no_descending_action"":""hold_retry"",""read_scope"":""current_and_direct_outgoing_neighbors"",""rule"":""H_eff(next,goal)+epsilon<H_eff(current,goal)""},""local_software_queue_cap"":{""local_queue_capacity"":0,""semantics"":""no configured software queue cap; service calendar/R3 and E4/J2 retained; capacity-triggered PIBT relief inactive""},""merge_grant_rule"":""M3"",""merge_grant_timing_mode"":""jit_fair_aging_deadline"",""queue_discipline"":""fifo"",""scorer_mode"":""S4_queue_aware_rule_only""}",NOT_REPORTED,"{""event_hotpath_policy"":""E2"",""merge_grant_rule"":""M3"",""merge_grant_timing_mode"":""jit_fair_aging_deadline"",""queue_discipline"":""fifo""}",COMPLETE_G31_FIXED_HORIZON_CAPACITY_EVIDENCE,True,57012,87206,True,57012,57012,1.0,0,20963,0.3676945204518347,TIMING_NOT_REPORTED,,,,,,NOT_REPORTED,NOT_REPORTED,537.5173814999871,15449370,NOT_REPORTED
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\g4irsf35_full_population\literature\feng_dh\canonical\nanning_2x.json,czr005.g4irsf35.full_population_single_arm.v1,t5_2_nanning_2x_speed_2p5,nanning,2,2.5,feng_dh,FENG_DH_REIMPLEMENTATION_COEFFICIENTS_UNDISCLOSED_NOT_EXACT,NOT_REPORTED,NOT_REPORTED,"{""enable_s4_direct_neighbor_merge_calendar_visibility"":false,""enable_s4_local_potential_descent_guard"":false,""scorer_mode"":""FENG_DH_REIMPLEMENTATION_COEFFICIENTS_UNDISCLOSED""}",canonical,G31_BASE_COORDINATION_UNCHANGED,COMPLETE,True,57012,87206,True,57012,48981,0.8591349189644285,8031,16593,0.29104399073879184,INCOMPLETE_POPULATION,,,,,,d08504ea570511048a112626b7c6b510b8e6808eac242af748520d41383fee04,d08504ea570511048a112626b7c6b510b8e6808eac242af748520d41383fee04,1739.2405429999344,17028882,NOT_REPORTED
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\cie_baselines\p1_neutral_fifo\g31\canonical\nanning_2x.json,czr005.g4irsf35.full_population_single_arm.v1,t5_2_nanning_2x_speed_2p5,nanning,2,2.5,g31,G31_S4,NOT_REPORTED,NOT_REPORTED,"{""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo""}",canonical,"{""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo""}",COMPLETE,True,57012,87206,True,57012,57012,1.0,0,20963,0.3676945204518347,NOT_FORMAL_SAME_HCA,,,,,,884f36f0ceebdb0fd56924fd00fe5c8a1ebef56eb05fac4f53d66306de647155,884f36f0ceebdb0fd56924fd00fe5c8a1ebef56eb05fac4f53d66306de647155,1010.0204922999255,15449360,NOT_REPORTED
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\cie_baselines\p1_neutral_fifo_final\g31\canonical\nanning_2x.json,czr005.g4irsf35.full_population_single_arm.v1,t5_2_nanning_2x_speed_2p5,nanning,2,2.5,g31,G31_S4,NOT_REPORTED,NOT_REPORTED,"{""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo""}",canonical,"{""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo""}",COMPLETE,True,57012,87206,True,57012,57012,1.0,0,20963,0.3676945204518347,NOT_FORMAL_SAME_HCA,,,,,,17d73f94863e1de71e3ba8f1b41d01c25c3173614ae3edfbb071119265ceb279,17d73f94863e1de71e3ba8f1b41d01c25c3173614ae3edfbb071119265ceb279,915.1517074999865,15449360,NOT_REPORTED
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\g4irsf35_full_population\literature\g31\canonical\nanning_2x.json,czr005.g4irsf35.full_population_single_arm.v1,t5_2_nanning_2x_speed_2p5,nanning,2,2.5,g31,G31_S4,NOT_REPORTED,NOT_REPORTED,{},canonical,G31_BASE_COORDINATION_UNCHANGED,COMPLETE,True,57012,87206,True,57012,57012,1.0,0,20963,0.3676945204518347,NOT_FORMAL_SAME_HCA,,,,,,d08504ea570511048a112626b7c6b510b8e6808eac242af748520d41383fee04,d08504ea570511048a112626b7c6b510b8e6808eac242af748520d41383fee04,1075.4496452999301,15449370,NOT_REPORTED
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\g4irsf35_full_population\s5\canonical\nanning_2x.json,czr005.g4irsf35.full_population_single_arm.v1,t5_2_nanning_2x_speed_2p5,nanning,2,2.5,s5,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,"{""enable_s4_direct_neighbor_merge_calendar_visibility"":false,""enable_s4_local_potential_descent_guard"":false,""scorer_mode"":""S5_dynamic_workload_oracle""}",canonical,G31_BASE_COORDINATION_UNCHANGED,COMPLETE,True,57012,87206,True,57012,47058,0.8254051778572932,9954,17759,0.31149582544025817,INCOMPLETE_POPULATION,,,,,,639a6af52c3fe707ae929f148b485694c4a3577140e96cf06c41a338b09b9a31,639a6af52c3fe707ae929f148b485694c4a3577140e96cf06c41a338b09b9a31,13386.45957769989,24063054,NOT_REPORTED
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\g4irsf35_full_population\ssp_time\canonical\nanning_2x.json,czr005.g4irsf35.full_population_single_arm.v1,t5_2_nanning_2x_speed_2p5,nanning,2,2.5,ssp_time,SSP_TIME_ADAPTATION_NOT_FENG_DHA,NOT_REPORTED,NOT_REPORTED,"{""enable_s4_direct_neighbor_merge_calendar_visibility"":false,""enable_s4_local_potential_descent_guard"":false,""scorer_mode"":""S3_shortest_potential_only""}",canonical,G31_BASE_COORDINATION_UNCHANGED,COMPLETE,True,57012,87206,True,57012,57012,1.0,0,20334,0.3566617554199116,NOT_FORMAL_SAME_HCA,,,,,,639a6af52c3fe707ae929f148b485694c4a3577140e96cf06c41a338b09b9a31,639a6af52c3fe707ae929f148b485694c4a3577140e96cf06c41a338b09b9a31,755.5073117001448,14547927,NOT_REPORTED
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\cie_baselines\p1_neutral_fifo_final\tarau_distributed_2010\canonical\nanning_2x.json,czr005.g4irsf35.full_population_single_arm.v1,t5_2_nanning_2x_speed_2p5,nanning,2,2.5,tarau_distributed_2010,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY_NOT_EXACT,NOT_REPORTED,NOT_REPORTED,"{""enable_s4_direct_neighbor_merge_calendar_visibility"":false,""enable_s4_local_potential_descent_guard"":false,""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo"",""scorer_mode"":""TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY""}",canonical,"{""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo""}",COMPLETE,True,57012,87206,True,57012,47707,0.8367887462288641,9305,20767,0.3642566477232863,INCOMPLETE_POPULATION,,,,,,17d73f94863e1de71e3ba8f1b41d01c25c3173614ae3edfbb071119265ceb279,17d73f94863e1de71e3ba8f1b41d01c25c3173614ae3edfbb071119265ceb279,1473.0164570999332,16790794,NOT_REPORTED
C:\PROGRAMING\czr005\.g4irsf35_worktree\outputs\runtime\cie_baselines\p1_neutral_fifo\tarau_local_2009\canonical\nanning_2x.json,czr005.g4irsf35.full_population_single_arm.v1,t5_2_nanning_2x_speed_2p5,nanning,2,2.5,tarau_local_2009,TARAU_LOCAL_2009_CIE_DH_ADAPTED_NOT_EXACT,NOT_REPORTED,NOT_REPORTED,"{""enable_s4_direct_neighbor_merge_calendar_visibility"":false,""enable_s4_local_potential_descent_guard"":false,""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo"",""scorer_mode"":""FENG_DH_REIMPLEMENTATION_COEFFICIENTS_UNDISCLOSED""}",canonical,"{""merge_grant_rule"":""M1"",""merge_grant_timing_mode"":""jit_fifo""}",COMPLETE,True,57012,87206,True,57012,49038,0.8601347084824248,7974,16525,0.2898512593839893,INCOMPLETE_POPULATION,,,,,,884f36f0ceebdb0fd56924fd00fe5c8a1ebef56eb05fac4f53d66306de647155,884f36f0ceebdb0fd56924fd00fe5c8a1ebef56eb05fac4f53d66306de647155,1744.4081177001353,17072608,NOT_REPORTED
