schema,map,scale,service_condition,service_time_multiplier,comparison_status,missing_or_failed_arms,normalized_pair_status,normalized_pair_status_detail,no_qi_pair_status,no_qi_pair_status_detail,metric,metric_label,preferred_direction,raw_count_as_seconds,service_rate_normalized,no_qi_but_calendar,normalized_minus_raw,normalized_relative_to_raw_percent,normalized_outcome,no_qi_minus_raw,no_qi_relative_to_raw_percent,no_qi_outcome,comparison_identity_sha256,timing_protocol,source_files
czr005.cie_service_normalization.summary.v2,map2,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_network_backlog_peak,raw-bag network backlog peak,lower,1211,812,1173,-399.0,-32.947976878612714,IMPROVED,-38.0,-3.137902559867878,IMPROVED,93f86ec66dfc103275ff7c5bd3bd6b9283f2b18f406413274e00dce48d9cba06,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,map2,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_network_backlog_end,raw-bag network backlog at horizon end,lower,0,0,0,0.0,,TIE,0.0,,TIE,93f86ec66dfc103275ff7c5bd3bd6b9283f2b18f406413274e00dce48d9cba06,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,map2,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,event_count,native event count,diagnostic,4466366,4426978,4515093,-39388.0,-0.8818802579098981,DIAGNOSTIC_ONLY,48727.0,1.0909764224427645,DIAGNOSTIC_ONLY,93f86ec66dfc103275ff7c5bd3bd6b9283f2b18f406413274e00dce48d9cba06,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,map2,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,decision_count,native decision count,diagnostic,333780,333070,334894,-710.0,-0.2127149619509857,DIAGNOSTIC_ONLY,1114.0,0.3337527712864761,DIAGNOSTIC_ONLY,93f86ec66dfc103275ff7c5bd3bd6b9283f2b18f406413274e00dce48d9cba06,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,map2,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,wall_seconds,wall time (s),compute only,36.158935399958864,33.60944569995627,36.57205790001899,-2.549489700002596,-7.050787507437224,DIAGNOSTIC_ONLY,0.4131225000601262,1.1425184273002578,DIAGNOSTIC_ONLY,93f86ec66dfc103275ff7c5bd3bd6b9283f2b18f406413274e00dce48d9cba06,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,map2,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,cpu_seconds,CPU time (s),compute only,35.5625,33.125,35.890625,-2.4375,-6.854130052724077,DIAGNOSTIC_ONLY,0.328125,0.9226713532513181,DIAGNOSTIC_ONLY,93f86ec66dfc103275ff7c5bd3bd6b9283f2b18f406413274e00dce48d9cba06,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\map2\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,completed_segment_count,completed segments,higher,43603,43603,43603,0.0,0.0,TIE,0.0,0.0,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,completed_raw_bag_count,completed raw bags,higher,28506,28506,28506,0.0,0.0,TIE,0.0,0.0,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,completion_rate,raw-bag completion rate,higher,1.0,1.0,1.0,0.0,0.0,TIE,0.0,0.0,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,population_latency_min_seconds,population latency minimum (s),lower,48.40099999999802,48.40099999999802,48.40099999999802,0.0,0.0,TIE,0.0,0.0,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,population_latency_mean_seconds,population latency mean (s),lower,616.0590019659043,637.1994650887555,604.5154681168905,21.1404631228512,3.431564680556558,WORSE,-11.543533849013784,-1.8737708258749963,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,population_latency_p95_seconds,population latency P95 (s),lower,2378.668284999999,2505.7241275000006,2273.731824999998,127.05584250000175,5.341469565185791,WORSE,-104.9364600000008,-4.4115634223458295,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,population_latency_p99_seconds,population latency P99 (s),lower,2781.375951500004,2919.615694000003,2665.1375894999965,138.239742499999,4.970192628056841,WORSE,-116.23836200000733,-4.179167578454098,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,population_latency_max_seconds,population latency maximum (s),lower,4642.761409999999,4937.776789999993,4680.665319999993,295.01537999999346,6.354308437314109,WORSE,37.90390999999363,0.8164087415380158,WORSE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_on_time_raw_bag_count,on-time raw bags,higher,28395,28221,28442,-174.0,-0.612783940834654,WORSE,47.0,0.1655220989610847,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_on_time_rate,on-time raw-bag rate,higher,0.9961060829299095,0.9900021048200379,0.9977548586262541,-0.006103978109871622,-0.6127839408346555,WORSE,0.0016487756963445843,0.1655220989610802,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_missed_raw_bag_count,missed raw bags,lower,111,285,64,174.0,156.75675675675674,WORSE,-47.0,-42.34234234234234,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_missed_rate,missed raw-bag rate,lower,0.003893917070090458,0.00999789517996208,0.0022451413737458736,0.006103978109871622,156.75675675675916,WORSE,-0.0016487756963445843,-42.34234234234172,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_fixed_horizon_tardiness_sum_seconds,fixed-horizon all-population tardiness sum (s),lower,33334.62352999991,58631.30290000005,23242.36185999993,25296.679370000144,75.88710083146456,WORSE,-10092.261669999978,-30.275613165144406,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_fixed_horizon_tardiness_mean_seconds,fixed-horizon all-population tardiness mean (s),lower,1.1693897260225885,2.0568056865221376,0.8153498161790477,0.8874159604995491,75.88710083146458,WORSE,-0.35403990984354083,-30.2756131651444,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_fixed_horizon_tardiness_p95_seconds,fixed-horizon all-population tardiness P95 (s),lower,0.0,0.0,0.0,0.0,,TIE,0.0,,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_fixed_horizon_tardiness_p99_seconds,fixed-horizon all-population tardiness P99 (s),lower,0.0,0.0,0.0,0.0,,TIE,0.0,,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_fixed_horizon_tardiness_max_seconds,fixed-horizon all-population tardiness maximum (s),lower,1362.3005799999955,1447.8447099999976,1195.8705799999989,85.54413000000204,6.279387328749601,WORSE,-166.42999999999665,-12.216833967728121,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_time_to_90_percent_elapsed_seconds,time to 90% completion (s),lower,63105.37530700001,63105.37530700001,63102.05997700001,0.0,0.0,TIE,-3.31532999999763,-0.005253641205474099,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_time_to_95_percent_elapsed_seconds,time to 95% completion (s),lower,67257.76474700002,67260.36474700001,67257.76474700002,2.599999999991269,0.0038657246635708923,WORSE,0.0,0.0,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_time_to_99_percent_elapsed_seconds,time to 99% completion (s),lower,71068.39389700002,71070.74589700002,71068.39389700002,2.3519999999989523,0.003309488045287367,WORSE,0.0,0.0,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_total_backlog_area_seconds,raw-bag total backlog area (bag-s),lower,78661157.36828311,79221925.23089322,78342718.01216222,560767.8626101166,0.7128904294970663,WORSE,-318439.3561208844,-0.4048241429120925,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_total_backlog_peak,raw-bag total backlog peak,lower,2756,2777,2757,21.0,0.7619738751814223,WORSE,1.0,0.036284470246734396,WORSE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_total_backlog_end,raw-bag total backlog at horizon end,lower,0,0,0,0.0,,TIE,0.0,,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_source_backlog_area_seconds,raw-bag source backlog area (bag-s),lower,64215157.65717326,64215022.399203256,64215029.97770327,-135.25797000527382,-0.00021063246582275516,IMPROVED,-127.67946998775005,-0.00019883073505697047,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
