comparison_kind,map,scale,policy,policy_label,metric,metric_label,preferred_direction,comparison_status,missing_cells,ff_off,sa_off,ff_full,sa_full,potential_main_effect_sa_minus_ff,dynamic_main_effect_full_minus_off,interaction_difference_in_differences,adaptation_contrast_sa_minus_ff
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_on_time_rate,fixed-denominator on-time rate,higher,COMPLETE,,0.35925770013330527,0.3566617554199116,0.36676489160176806,0.3676945204518347,-0.0008331579316634974,0.009269978250192934,0.003525573563460338,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_missed_raw_bag_count,fixed-denominator missed raw bags,lower,COMPLETE,,36530,36678,36102,36049,47.5,-528.5,-201.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_missed_rate,fixed-denominator missed rate,lower,COMPLETE,,0.6407422998666947,0.6433382445800884,0.6332351083982319,0.6323054795481653,0.0008331579316634974,-0.009269978250192934,-0.0035255735634602825,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_sum_seconds,fixed-horizon all-population tardiness sum (s),lower,COMPLETE,,840569408.4080302,536049213.24784446,554348897.9897621,537025170.3447227,-160921961.40261257,-142622276.66069496,287196467.5151464,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_mean_seconds,fixed-horizon all-population tardiness mean (s),lower,COMPLETE,,14743.727783765351,9402.392711145802,9723.372237244124,9419.511161592696,-2822.598074135489,-2501.618548037166,5037.473996968121,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_p95_seconds,fixed-horizon all-population tardiness P95 (s),lower,COMPLETE,,31957.604340000027,30137.39375299999,32739.016913999985,32344.402479000004,-1107.4125110000095,1494.2106499999863,1425.5961520000565,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_p99_seconds,fixed-horizon all-population tardiness P99 (s),lower,COMPLETE,,46209.0,42428.05032000058,45664.96001000027,44561.11580450032,-2442.3969427496922,794.5127472500099,2677.105474499469,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_max_seconds,fixed-horizon all-population tardiness max (s),lower,COMPLETE,,54325.33814000002,52956.43000000059,57100.470000000234,56178.49648000028,-1145.440829999694,2998.5991699999504,446.9346199994761,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_time_to_90_percent_elapsed_seconds,time to 90% completion from first arrival (s),lower,METRIC_NOT_AVAILABLE_TARGET_NOT_REACHED,ff/off,,79952.72454700044,80297.27854700018,79869.45102700024,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_time_to_95_percent_elapsed_seconds,time to 95% completion from first arrival (s),lower,METRIC_NOT_AVAILABLE_TARGET_NOT_REACHED,ff/off,,84232.62454700058,84532.3235470003,83579.20402700039,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_time_to_99_percent_elapsed_seconds,time to 99% completion from first arrival (s),lower,METRIC_NOT_AVAILABLE_TARGET_NOT_REACHED,ff/off,,88383.99654700058,88715.83554700024,87670.88302700038,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_total_backlog_area_seconds,raw-bag total backlog area (bag-s),lower,COMPLETE,,1082925620.8866007,782179082.166447,795977770.9665155,777998375.2454278,-159362967.22062075,-145564278.42055213,282767142.999066,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_total_backlog_peak,raw-bag total backlog peak,lower,COMPLETE,,19189,15324,15577,15268,-2087.0,-1834.0,3556.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_total_backlog_end,raw-bag total backlog at horizon end,lower,COMPLETE,,9148,0,0,0,-4574.0,-4574.0,9148.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_source_backlog_area_seconds,raw-bag source backlog area (bag-s),lower,COMPLETE,,131928090.59562597,131879092.12854575,131850598.12503569,131850528.28696586,-24534.15257501602,-53028.15608507395,48928.629010394216,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_source_backlog_peak,raw-bag source backlog peak,lower,COMPLETE,,4224,4224,4224,4224,0.0,0.0,0.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_source_backlog_end,raw-bag source backlog at horizon end,lower,COMPLETE,,0,0,0,0,0.0,0.0,0.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_network_backlog_area_seconds,raw-bag network backlog area (bag-s),lower,COMPLETE,,950997530.2909713,650299990.0379113,664127172.8414876,646147846.958463,-159338433.0680424,-145511250.26446605,282718214.3700353,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_network_backlog_peak,raw-bag network backlog peak,lower,COMPLETE,,18117,14040,14242,13848,-2235.5,-2033.5,3683.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_network_backlog_end,raw-bag network backlog at horizon end,lower,COMPLETE,,9148,0,0,0,-4574.0,-4574.0,9148.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,pre_feasibility_component_raw_argmin_change_count_total,pre-feasibility component raw-argmin counterfactual changes (total),diagnostic only,COMPLETE,,264738,372820,351524,344109,50333.5,29037.5,-115497.0,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,wall_seconds,wall time (s),lower is compute only,COMPLETE,,991.771461199969,640.5782092001755,645.0556719999295,636.0805051000789,-180.08420944982208,-175.6067466500681,342.218085099943,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,cpu_seconds,CPU time (s),lower is compute only,COMPLETE,,963.1875,623.203125,626.78125,619.90625,-173.4296875,-169.8515625,333.109375,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,completed_segment_count,completed segments,higher,COMPLETE,,,,79352,79232,,,,-120.0
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,completed_raw_bag_count,completed raw bags,higher,COMPLETE,,,,49158,49038,,,,-120.0
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,completion_rate,raw-bag completion rate,higher,COMPLETE,,,,0.8622395285203115,0.8601347084824248,,,,-0.002104820037886701
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_mean_seconds,population latency mean (s),lower,FORMAL_2X_TIMING_NA_BY_PROTOCOL,,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_p95_seconds,population latency P95 (s),lower,FORMAL_2X_TIMING_NA_BY_PROTOCOL,,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_p99_seconds,population latency P99 (s),lower,FORMAL_2X_TIMING_NA_BY_PROTOCOL,,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_max_seconds,population latency max (s),lower,FORMAL_2X_TIMING_NA_BY_PROTOCOL,,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_on_time_raw_bag_count,fixed-denominator on-time raw bags,higher,COMPLETE,,,,16548,16525,,,,-23.0
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_on_time_rate,fixed-denominator on-time rate,higher,COMPLETE,,,,0.2902546832245843,0.2898512593839893,,,,-0.00040342384059499636
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_missed_raw_bag_count,fixed-denominator missed raw bags,lower,COMPLETE,,,,40464,40487,,,,23.0
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_missed_rate,fixed-denominator missed rate,lower,COMPLETE,,,,0.7097453167754157,0.7101487406160107,,,,0.00040342384059499636
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_sum_seconds,fixed-horizon all-population tardiness sum (s),lower,COMPLETE,,,,783540143.7116802,774571556.9964303,,,,-8968586.715249896
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_mean_seconds,fixed-horizon all-population tardiness mean (s),lower,COMPLETE,,,,13743.424958108471,13586.114449526947,,,,-157.31050858152412
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_p95_seconds,fixed-horizon all-population tardiness P95 (s),lower,COMPLETE,,,,48459.0,48459.0,,,,0.0
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_p99_seconds,fixed-horizon all-population tardiness P99 (s),lower,COMPLETE,,,,62859.0,63142.49999999991,,,,283.4999999999127
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_max_seconds,fixed-horizon all-population tardiness max (s),lower,COMPLETE,,,,72507.63509000003,73640.59609000005,,,,1132.9610000000248
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_90_percent_elapsed_seconds,time to 90% completion from first arrival (s),lower,METRIC_NOT_AVAILABLE_TARGET_NOT_REACHED,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_95_percent_elapsed_seconds,time to 95% completion from first arrival (s),lower,METRIC_NOT_AVAILABLE_TARGET_NOT_REACHED,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_99_percent_elapsed_seconds,time to 99% completion from first arrival (s),lower,METRIC_NOT_AVAILABLE_TARGET_NOT_REACHED,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_area_seconds,raw-bag total backlog area (bag-s),lower,COMPLETE,,,,1035128922.2161188,1026376929.1334544,,,,-8751993.08266437
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_peak,raw-bag total backlog peak,lower,COMPLETE,,,,19359,19118,,,,-241.0
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_end,raw-bag total backlog at horizon end,lower,COMPLETE,,,,7854,7974,,,,120.0
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_area_seconds,raw-bag source backlog area (bag-s),lower,COMPLETE,,,,131823358.0149361,131827647.86139618,,,,4289.846460074186
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_peak,raw-bag source backlog peak,lower,COMPLETE,,,,4224,4224,,,,0.0
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_end,raw-bag source backlog at horizon end,lower,COMPLETE,,,,0,0,,,,0.0
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_area_seconds,raw-bag network backlog area (bag-s),lower,COMPLETE,,,,903305564.2011836,894549281.272055,,,,-8756282.929128528
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_peak,raw-bag network backlog peak,lower,COMPLETE,,,,18369,18116,,,,-253.0
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_end,raw-bag network backlog at horizon end,lower,COMPLETE,,,,7854,7974,,,,120.0
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,pre_feasibility_component_raw_argmin_change_count_total,pre-feasibility component raw-argmin counterfactual changes (total),diagnostic only,METRIC_NOT_REPORTED,,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,wall_seconds,wall time (s),lower is compute only,COMPLETE,,,,1834.7636458999477,1665.0662710999604,,,,-169.6973747999873
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,cpu_seconds,CPU time (s),lower is compute only,COMPLETE,,,,1777.828125,1615.8125,,,,-162.015625
