scenario,context,replay_variant,variant_mode,diagnostic_ablation,teacher_source,decision_ordinal,task_decision_ordinal,task_index,segment_id,task_id,source_line,current,goal,ready_time,candidate_next_nodes,safe_next_nodes,legacy_route_suffix,legacy_next,label_taxonomy,label_kind,label_next,hold_until_time,hold_duration,earliest_safe_time,earliest_hold_duration,earliest_safe_status,block_reason,block_reason_detail,label_source,post_label_safe,teacher_finish_time,branch_or_linear,fault_state,repair_state,merge_state,buffer_state,executed_kind,executed_next,edge_start,edge_end,node_start,node_end,terminal_reason,reroute_attempted,sipp_repair_attempted,g4a_primary_eligible
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,171,4,19,83:storage_in,83,85,18,47,13067.088280000002,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13106.28828,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,174,1,25,89:storage_in,89,91,4,47,13067.84538,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,13068.84538,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,4,,,13067.84538,13068.84538,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,178,3,22,86:storage_in,86,88,18,47,13068.91217,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13108.112169999999,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,179,1,27,91:storage_in,91,93,4,47,13069.4367,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,13070.4367,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,4,,,13069.4367,13070.4367,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,182,4,16,80:storage_in,80,82,13,47,13070.361780000001,23,23,,,LEGACY_NO_PATH,hold_no_path_probe,,13071.361780000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,13,,,13070.361780000001,13071.361780000001,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,185,5,16,80:storage_in,80,82,13,47,13071.361780000001,23,23,,,LEGACY_NO_PATH,hold_no_path_probe,,13072.361780000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,13,,,13071.361780000001,13072.361780000001,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,193,4,21,85:storage_in,85,87,11,47,13072.70649,13 14,14,11 13 23 24 27 28 47,13,REROUTE_NOW_LEGACY,move,14,,0.0,13074.04994,1.3434500000003027,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,13110.106490000002,branch,none,"28->47@[0.000,12000.000)",none,none,move,14,13072.70649,13085.50649,13085.50649,13086.50649,,True,False,True
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,194,9,20,84:storage_in,84,86,18,47,13073.0454,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,13073.659440000001,0.6140400000003865,ok,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13112.2454,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,199,5,18,82:storage_in,82,84,22,47,13074.659440000001,24 26,26,22 24 27 28 47,24,REROUTE_NOW_LEGACY,move,26,,0.0,13076.28215,1.6227099999978236,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,13104.45944,branch,none,"28->47@[0.000,12000.000)",none,none,move,26,13074.659440000001,13081.45944,13081.45944,13082.45944,,True,False,True
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,213,7,25,89:storage_in,89,91,18,47,13079.045380000001,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13118.24538,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,225,9,27,91:storage_in,91,93,18,47,13082.636700000001,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13121.8367,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,230,11,16,80:storage_in,80,82,27,47,13083.761780000003,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13099.561780000002,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,238,6,28,92:storage_in,92,94,11,47,13086.09516,13 14,14,11 13 23 24 27 28 47,13,REROUTE_NOW_LEGACY,move,14,,0.0,13091.83983,5.744670000000042,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,13123.495160000002,branch,none,"28->47@[0.000,12000.000)",none,none,move,14,13086.09516,13098.89516,13098.89516,13099.89516,,True,False,True
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,243,4,26,90:storage_in,90,92,13,47,13088.13782,23,23,,,LEGACY_NO_PATH,hold_no_path_probe,,13089.13782,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,13,,,13088.13782,13089.13782,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,246,5,26,90:storage_in,90,92,13,47,13089.13782,23,23,,,LEGACY_NO_PATH,hold_no_path_probe,,13090.13782,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,13,,,13089.13782,13090.13782,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,257,4,30,94:storage_in,94,96,22,47,13093.24086,24 26,26,22 24 27 28 47,24,REROUTE_NOW_LEGACY,move,26,,0.0,13094.778690000001,1.5378300000011222,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,13123.04086,branch,none,"28->47@[0.000,12000.000)",none,none,move,26,13093.24086,13100.04086,13100.04086,13101.04086,,True,False,True
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,272,8,23,87:storage_in,87,89,27,47,13099.378690000001,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13115.17869,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,279,17,18,82:storage_in,82,84,46,47,13101.459440000002,35 36,,46 36 38 39 47,36,ABSTAIN_NO_TEACHER,no_teacher,36,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13144.45944,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,280,11,26,90:storage_in,90,92,27,47,13101.537820000001,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13117.33782,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,299,11,31,95:storage_in,95,97,27,47,13112.204480000002,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13128.004480000001,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,4,1,2,66:storage_in,66,68,4,47,12477.43655,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,12478.43655,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,4,,,12477.43655,12478.43655,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,12,3,2,66:storage_in,66,68,17,47,12483.03655,18,,,,LEGACY_NO_PATH,hold_no_path_probe,,12484.03655,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,17,,,12483.03655,12484.03655,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,13,4,2,66:storage_in,66,68,17,47,12484.03655,18,,,,LEGACY_NO_PATH,hold_no_path_probe,,12485.03655,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,17,,,12484.03655,12485.03655,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,19,1,7,71:storage_in,71,73,4,47,12485.3062,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,12486.3062,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,4,,,12485.3062,12486.3062,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,21,3,4,68:storage_in,68,70,18,47,12486.50318,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity+merge_group,edge_capacity+merge_group,abstain_no_safe_hold,False,12525.703179999999,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity+merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,32,9,2,66:storage_in,66,68,18,47,12490.636550000001,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity+merge_group,edge_capacity+merge_group,abstain_no_safe_hold,False,12529.83655,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity+merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,35,3,7,71:storage_in,71,73,17,47,12490.906200000001,18,,,,LEGACY_NO_PATH,hold_no_path_probe,,12491.906200000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,17,,,12490.906200000001,12491.906200000001,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,38,4,7,71:storage_in,71,73,17,47,12491.906200000001,18,,,,LEGACY_NO_PATH,hold_no_path_probe,,12492.906200000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,17,,,12491.906200000001,12492.906200000001,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,40,4,5,69:storage_in,69,71,18,47,12492.46742,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,12492.83977,0.372349999999642,ok,edge_capacity+merge_group,edge_capacity+merge_group,abstain_no_safe_hold,False,12531.66742,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity+merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,56,6,1,65:storage_in,65,67,13,47,12498.137770000001,23,,,,LEGACY_NO_PATH,hold_no_path_probe,,12499.137770000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,13,,,12498.137770000001,12499.137770000001,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,59,7,1,65:storage_in,65,67,13,47,12499.137770000001,23,,,,LEGACY_NO_PATH,hold_no_path_probe,,12500.137770000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,13,,,12499.137770000001,12500.137770000001,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,60,5,6,70:storage_in,70,72,11,47,12499.306480000001,13 14,14,11 13 23 24 27 28 47,13,REROUTE_NOW_LEGACY,move,14,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,legacy_reroute_from_current,True,12536.706480000003,branch,none,none,13->23:9;18->22:9,none,move,14,12499.306480000001,12512.10648,12512.10648,12513.10648,,True,False,True
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,61,10,7,71:storage_in,71,73,18,47,12499.506200000002,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity+merge_group,edge_capacity+merge_group,abstain_no_safe_hold,False,12538.7062,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity+merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,68,10,1,65:storage_in,65,67,13,47,12502.137770000001,23,,13 23 24 27 28 47,23,ABSTAIN_NO_TEACHER,no_teacher,23,,0.0,,,current_node_hold_conflict,merge_group,merge_group,abstain_no_safe_hold,False,12527.337770000002,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,74,4,9,73:storage_in,73,75,22,47,12503.77299,24 26,26,22 24 27 28 47,24,REROUTE_NOW_LEGACY,move,26,,0.0,12504.23977,0.46678000000065367,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,12533.572989999999,branch,none,none,13->23:9;18->22:9,none,move,26,12503.77299,12510.572989999999,12510.572989999999,12511.572989999999,,True,False,True
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,94,10,12,76:storage_in,76,78,11,47,12512.121410000002,13 14,14,11 13 23 24 27 28 47,13,REROUTE_NOW_LEGACY,move,14,,0.0,12514.23982,2.1184099999991304,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,12549.521410000003,branch,none,none,13->23:9;18->22:9,none,move,14,12512.121410000002,12524.92141,12524.92141,12525.92141,,True,False,True
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,100,10,3,67:storage_in,67,69,27,47,12514.787820000003,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12530.587820000002,branch,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,121,12,9,73:storage_in,73,75,46,47,12526.57299,35 36,,46 36 38 39 47,36,ABSTAIN_NO_TEACHER,no_teacher,36,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12569.572989999999,branch,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,174,2,20,84:storage_in,84,86,4,47,13060.8454,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,13061.8454,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,4,,,13060.8454,13061.8454,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,181,8,17,81:storage_in,81,83,18,47,13063.24528,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity+merge_group,edge_capacity+merge_group,abstain_no_safe_hold,False,13102.445279999998,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity+merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,191,4,20,84:storage_in,84,86,17,47,13066.4454,18,,,,LEGACY_NO_PATH,hold_no_path_probe,,13067.4454,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,17,,,13066.4454,13067.4454,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,192,4,19,83:storage_in,83,85,18,47,13067.088280000002,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity+merge_group,edge_capacity+merge_group,abstain_no_safe_hold,False,13106.28828,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity+merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,195,1,25,89:storage_in,89,91,4,47,13067.84538,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,13068.84538,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,4,,,13067.84538,13068.84538,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,199,3,22,86:storage_in,86,88,18,47,13068.91217,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity+merge_group,edge_capacity+merge_group,abstain_no_safe_hold,False,13108.112169999999,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity+merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,200,1,27,91:storage_in,91,93,4,47,13069.4367,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,13070.4367,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,4,,,13069.4367,13070.4367,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,203,4,16,80:storage_in,80,82,13,47,13070.361780000001,23,,,,LEGACY_NO_PATH,hold_no_path_probe,,13071.361780000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,13,,,13070.361780000001,13071.361780000001,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,206,5,16,80:storage_in,80,82,13,47,13071.361780000001,23,,,,LEGACY_NO_PATH,hold_no_path_probe,,13072.361780000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,13,,,13071.361780000001,13072.361780000001,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,214,4,21,85:storage_in,85,87,11,47,13072.70649,13 14,14,11 13 23 24 27 28 47,13,REROUTE_NOW_LEGACY,move,14,,0.0,13074.04994,1.3434500000003027,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,13110.106490000002,branch,none,none,13->23:9;18->22:9,none,move,14,13072.70649,13085.50649,13085.50649,13086.50649,,True,False,True
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,215,9,20,84:storage_in,84,86,18,47,13073.0454,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,13073.659440000001,0.6140400000003865,ok,edge_capacity+merge_group,edge_capacity+merge_group,abstain_no_safe_hold,False,13112.2454,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity+merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,216,7,16,80:storage_in,80,82,13,47,13073.361780000001,23,,13 23 24 27 28 47,23,ABSTAIN_NO_TEACHER,no_teacher,23,,0.0,13073.659440000001,0.2976600000001781,ok,merge_group,merge_group,abstain_no_safe_hold,False,13098.561780000002,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,221,5,18,82:storage_in,82,84,22,47,13074.659440000001,24 26,26,22 24 27 28 47,24,REROUTE_NOW_LEGACY,move,26,,0.0,13076.28215,1.6227099999978236,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,13104.45944,branch,none,none,13->23:9;18->22:9,none,move,26,13074.659440000001,13081.45944,13081.45944,13082.45944,,True,False,True
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,236,7,25,89:storage_in,89,91,18,47,13079.045380000001,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity+merge_group,edge_capacity+merge_group,abstain_no_safe_hold,False,13118.24538,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity+merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,249,9,27,91:storage_in,91,93,18,47,13082.636700000001,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity+merge_group,edge_capacity+merge_group,abstain_no_safe_hold,False,13121.8367,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,edge_capacity+merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,262,6,28,92:storage_in,92,94,11,47,13086.09516,13 14,14,11 13 23 24 27 28 47,13,REROUTE_NOW_LEGACY,move,14,,0.0,13091.83983,5.744670000000042,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,13123.495160000002,branch,none,none,13->23:9;18->22:9,none,move,14,13086.09516,13098.89516,13098.89516,13099.89516,,True,False,True
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,265,18,14,78:storage_in,78,80,13,47,13087.04994,23,,13 23 24 27 28 47,23,ABSTAIN_NO_TEACHER,no_teacher,23,,0.0,,,current_node_hold_conflict,merge_group,merge_group,abstain_no_safe_hold,False,13112.249940000002,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,266,4,26,90:storage_in,90,92,13,47,13088.13782,23,,,,LEGACY_NO_PATH,hold_no_path_probe,,13089.13782,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,13,,,13088.13782,13089.13782,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,268,5,26,90:storage_in,90,92,13,47,13089.13782,23,,,,LEGACY_NO_PATH,hold_no_path_probe,,13090.13782,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,none,13->23:9;18->22:9,none,hold,13,,,13089.13782,13090.13782,,False,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,272,7,26,90:storage_in,90,92,13,47,13091.13782,23,,13 23 24 27 28 47,23,ABSTAIN_NO_TEACHER,no_teacher,23,,0.0,,,current_node_hold_conflict,merge_group,merge_group,abstain_no_safe_hold,False,13116.33782,linear,none,none,13->23:9;18->22:9,none,unplanned,,,,,,merge_group,True,False,False
legacy_offset64_merge32,merge_group,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,277,4,30,94:storage_in,94,96,22,47,13093.24086,24 26,26,22 24 27 28 47,24,REROUTE_NOW_LEGACY,move,26,,0.0,13094.778690000001,1.5378300000011222,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,13123.04086,branch,none,none,13->23:9;18->22:9,none,move,26,13093.24086,13100.04086,13100.04086,13101.04086,,True,False,True
