scenario,context,replay_variant,variant_mode,diagnostic_ablation,teacher_source,decision_ordinal,task_decision_ordinal,task_index,segment_id,task_id,source_line,current,goal,ready_time,candidate_next_nodes,safe_next_nodes,legacy_route_suffix,legacy_next,label_taxonomy,label_kind,label_next,hold_until_time,hold_duration,earliest_safe_time,earliest_hold_duration,earliest_safe_status,block_reason,block_reason_detail,label_source,post_label_safe,teacher_finish_time,branch_or_linear,fault_state,repair_state,merge_state,buffer_state,executed_kind,executed_next,edge_start,edge_end,node_start,node_end,terminal_reason,reroute_attempted,sipp_repair_attempted,g4a_primary_eligible
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,80,6,12,76:storage_in,76,78,11,47,12508.121410000002,13 14,14,11 13 23 24 27 28 47,13,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,13,12509.121410000002,1.0,12514.23982,6.11840999999913,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12545.521410000003,branch,none,"28->47@[0.000,12000.000)",none,none,hold,11,,,12508.121410000002,12509.121410000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,81,8,0,64:storage_in,64,66,27,47,12508.83977,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12509.83977,1.0,12516.337770000002,7.4980000000014115,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12524.63977,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12508.83977,12509.83977,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,82,7,12,76:storage_in,76,78,11,47,12509.121410000002,13 14,14,11 13 23 24 27 28 47,13,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,13,12510.121410000002,1.0,12514.23982,5.11840999999913,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12546.521410000003,branch,none,"28->47@[0.000,12000.000)",none,none,hold,11,,,12509.121410000002,12510.121410000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,83,9,0,64:storage_in,64,66,27,47,12509.83977,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12510.83977,1.0,12516.337770000002,6.4980000000014115,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12525.63977,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12509.83977,12510.83977,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,84,8,12,76:storage_in,76,78,11,47,12510.121410000002,13 14,14,11 13 23 24 27 28 47,13,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,13,12511.121410000002,1.0,12514.23982,4.11840999999913,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12547.521410000003,branch,none,"28->47@[0.000,12000.000)",none,none,hold,11,,,12510.121410000002,12511.121410000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,86,10,0,64:storage_in,64,66,27,47,12510.83977,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12526.63977,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,88,9,12,76:storage_in,76,78,11,47,12511.121410000002,13 14,14,11 13 23 24 27 28 47,13,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,13,12512.121410000002,1.0,12514.23982,3.1184099999991304,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12548.521410000003,branch,none,"28->47@[0.000,12000.000)",none,none,hold,11,,,12511.121410000002,12512.121410000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,89,10,12,76:storage_in,76,78,11,47,12512.121410000002,13 14,14,11 13 23 24 27 28 47,13,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,13,12513.121410000002,1.0,12514.23982,2.1184099999991304,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12549.521410000003,branch,none,"28->47@[0.000,12000.000)",none,none,hold,11,,,12512.121410000002,12513.121410000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,90,8,3,67:storage_in,67,69,27,47,12512.787820000003,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12513.787820000003,1.0,12516.337770000002,3.5499499999987165,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12528.587820000002,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12512.787820000003,12513.787820000003,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,91,8,11,75:storage_in,75,77,22,47,12512.974170000001,24 26,26,22 24 27 28 47,24,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,24,12513.974170000001,1.0,12515.17299,2.198819999997795,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12542.77417,branch,none,"28->47@[0.000,12000.000)",none,none,hold,22,,,12512.974170000001,12513.974170000001,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,92,11,12,76:storage_in,76,78,11,47,12513.121410000002,13 14,14,11 13 23 24 27 28 47,13,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,13,12514.121410000002,1.0,12514.23982,1.1184099999991304,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12550.521410000003,branch,none,"28->47@[0.000,12000.000)",none,none,hold,11,,,12513.121410000002,12514.121410000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,94,9,3,67:storage_in,67,69,27,47,12513.787820000003,28 45,,27 28 47,28,LEGACY_NEXT_GLOBALLY_UNSAFE,hold,28,12514.787820000003,1.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12529.587820000002,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12513.787820000003,12514.787820000003,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,95,9,11,75:storage_in,75,77,22,47,12513.974170000001,24 26,26,22 24 27 28 47,24,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,24,12514.974170000001,1.0,12515.17299,1.198819999997795,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12543.77417,branch,none,"28->47@[0.000,12000.000)",none,none,hold,22,,,12513.974170000001,12514.974170000001,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,96,12,12,76:storage_in,76,78,11,47,12514.121410000002,13 14,14,11 13 23 24 27 28 47,13,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,13,12515.121410000002,1.0,12514.23982,0.11840999999913038,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12551.521410000003,branch,none,"28->47@[0.000,12000.000)",none,none,hold,11,,,12514.121410000002,12515.121410000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,97,10,3,67:storage_in,67,69,27,47,12514.787820000003,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12530.587820000002,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,98,10,11,75:storage_in,75,77,22,47,12514.974170000001,24 26,26,22 24 27 28 47,24,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,24,12515.974170000001,1.0,12515.17299,0.1988199999977951,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12544.77417,branch,none,"28->47@[0.000,12000.000)",none,none,hold,22,,,12514.974170000001,12515.974170000001,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,103,7,8,72:storage_in,72,74,27,47,12516.204480000002,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12517.204480000002,1.0,12516.337770000002,0.13328999999976077,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12532.004480000001,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12516.204480000002,12517.204480000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,106,7,9,73:storage_in,73,75,27,47,12518.77299,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12519.77299,1.0,12528.004480000001,9.23149000000194,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12534.572989999999,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12518.77299,12519.77299,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,108,8,9,73:storage_in,73,75,27,47,12519.77299,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12520.77299,1.0,12528.004480000001,8.23149000000194,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12535.572989999999,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12519.77299,12520.77299,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,109,9,9,73:storage_in,73,75,27,47,12520.77299,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12521.77299,1.0,12528.004480000001,7.231490000001941,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12536.572989999999,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12520.77299,12521.77299,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,110,10,9,73:storage_in,73,75,27,47,12521.77299,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12522.77299,1.0,12528.004480000001,6.231490000001941,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12537.572989999999,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12521.77299,12522.77299,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,112,11,9,73:storage_in,73,75,27,47,12522.77299,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12538.572989999999,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,113,9,10,74:storage_in,74,76,27,47,12524.639820000002,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12525.639820000002,1.0,12528.004480000001,3.364659999999276,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12540.439820000001,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12524.639820000002,12525.639820000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,114,10,10,74:storage_in,74,76,27,47,12525.639820000002,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12526.639820000002,1.0,12528.004480000001,2.364659999999276,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12541.439820000001,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12525.639820000002,12526.639820000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,115,11,10,74:storage_in,74,76,27,47,12526.639820000002,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12527.639820000002,1.0,12528.004480000001,1.364659999999276,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12542.439820000001,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12526.639820000002,12527.639820000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,118,12,10,74:storage_in,74,76,27,47,12527.639820000002,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12528.639820000002,1.0,12528.004480000001,0.3646599999992759,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12543.439820000001,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12527.639820000002,12528.639820000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,121,13,11,75:storage_in,75,77,27,47,12529.974170000001,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12530.974170000001,1.0,12539.439820000001,9.465650000000096,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12545.77417,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12529.974170000001,12530.974170000001,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,122,14,11,75:storage_in,75,77,27,47,12530.974170000001,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12531.974170000001,1.0,12539.439820000001,8.465650000000096,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12546.77417,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12530.974170000001,12531.974170000001,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,124,15,11,75:storage_in,75,77,27,47,12531.974170000001,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12532.974170000001,1.0,12539.439820000001,7.465650000000096,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12547.77417,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12531.974170000001,12532.974170000001,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,125,16,11,75:storage_in,75,77,27,47,12532.974170000001,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12533.974170000001,1.0,12539.439820000001,6.465650000000096,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12548.77417,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12532.974170000001,12533.974170000001,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,126,17,11,75:storage_in,75,77,27,47,12533.974170000001,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12534.974170000001,1.0,12539.439820000001,5.465650000000096,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12549.77417,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12533.974170000001,12534.974170000001,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,128,18,11,75:storage_in,75,77,27,47,12534.974170000001,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12550.77417,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,129,17,12,76:storage_in,76,78,27,47,12536.721410000004,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12537.721410000004,1.0,12539.439820000001,2.718409999997675,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12552.521410000003,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12536.721410000004,12537.721410000004,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,130,18,12,76:storage_in,76,78,27,47,12537.721410000004,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12538.721410000004,1.0,12539.439820000001,1.7184099999976752,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12553.521410000003,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12537.721410000004,12538.721410000004,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,131,19,12,76:storage_in,76,78,27,47,12538.721410000004,28 45,,27 28 47,28,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,28,12539.721410000004,1.0,12539.439820000001,0.7184099999976752,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,12554.521410000003,branch,none,"28->47@[0.000,12000.000)",none,none,hold,27,,,12538.721410000004,12539.721410000004,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,155,3,17,81:storage_in,81,83,18,47,13058.24528,22,,18 22 24 27 28 47,22,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,22,13059.24528,1.0,13064.88215,6.636870000000272,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,13097.445279999998,linear,none,"28->47@[0.000,12000.000)",none,none,hold,18,,,13058.24528,13059.24528,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,157,4,17,81:storage_in,81,83,18,47,13059.24528,22,,18 22 24 27 28 47,22,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,22,13060.24528,1.0,13064.88215,5.636870000000272,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,13098.445279999998,linear,none,"28->47@[0.000,12000.000)",none,none,hold,18,,,13059.24528,13060.24528,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,158,1,20,84:storage_in,84,86,4,47,13059.8454,17,,4 17 18 22 24 27 28 47,17,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,17,13060.8454,1.0,13060.659440000001,0.8140400000011141,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,13106.2454,linear,none,"28->47@[0.000,12000.000)",none,none,hold,4,,,13059.8454,13060.8454,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,161,5,17,81:storage_in,81,83,18,47,13060.24528,22,,18 22 24 27 28 47,22,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,22,13061.24528,1.0,13064.88215,4.636870000000272,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,13099.445279999998,linear,none,"28->47@[0.000,12000.000)",none,none,hold,18,,,13060.24528,13061.24528,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,162,2,20,84:storage_in,84,86,4,47,13060.8454,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,13061.8454,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,4,,,13060.8454,13061.8454,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,163,6,17,81:storage_in,81,83,18,47,13061.24528,22,,18 22 24 27 28 47,22,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,22,13062.24528,1.0,13064.88215,3.636870000000272,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,13100.445279999998,linear,none,"28->47@[0.000,12000.000)",none,none,hold,18,,,13061.24528,13062.24528,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,166,7,17,81:storage_in,81,83,18,47,13062.24528,22,,18 22 24 27 28 47,22,LEGACY_NEXT_GLOBALLY_UNSAFE,hold,22,13063.24528,1.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,13101.445279999998,linear,none,"28->47@[0.000,12000.000)",none,none,hold,18,,,13062.24528,13063.24528,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,169,8,17,81:storage_in,81,83,18,47,13063.24528,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13102.445279999998,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,170,3,18,82:storage_in,82,84,18,47,13064.259440000002,22,,18 22 24 27 28 47,22,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,22,13065.259440000002,1.0,13064.88215,0.6227099999978236,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,13103.45944,linear,none,"28->47@[0.000,12000.000)",none,none,hold,18,,,13064.259440000002,13065.259440000002,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,179,4,20,84:storage_in,84,86,17,47,13066.4454,18,,,,LEGACY_NO_PATH,hold_no_path_probe,,13067.4454,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,17,,,13066.4454,13067.4454,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,180,4,19,83:storage_in,83,85,18,47,13067.088280000002,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13106.28828,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,183,1,25,89:storage_in,89,91,4,47,13067.84538,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,13068.84538,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,4,,,13067.84538,13068.84538,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,187,3,22,86:storage_in,86,88,18,47,13068.91217,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13108.112169999999,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,188,1,27,91:storage_in,91,93,4,47,13069.4367,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,13070.4367,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,4,,,13069.4367,13070.4367,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,190,6,20,84:storage_in,84,86,18,47,13070.0454,22,,18 22 24 27 28 47,22,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,22,13071.0454,1.0,13073.659440000001,3.6140400000003865,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,13109.2454,linear,none,"28->47@[0.000,12000.000)",none,none,hold,18,,,13070.0454,13071.0454,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,191,4,16,80:storage_in,80,82,13,47,13070.361780000001,23,23,,,LEGACY_NO_PATH,hold_no_path_probe,,13071.361780000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,13,,,13070.361780000001,13071.361780000001,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,192,2,27,91:storage_in,91,93,4,47,13070.4367,17,,4 17 18 22 24 27 28 47,17,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,17,13071.4367,1.0,13072.445380000001,2.0086800000008225,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,13116.8367,linear,none,"28->47@[0.000,12000.000)",none,none,hold,4,,,13070.4367,13071.4367,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,193,7,20,84:storage_in,84,86,18,47,13071.0454,22,,18 22 24 27 28 47,22,LEGACY_NEXT_TEMPORARILY_BLOCKED,hold,22,13072.0454,1.0,13073.659440000001,2.6140400000003865,ok,edge_capacity,edge_capacity,shield_hold_after_blocked_legacy_next,True,13110.2454,linear,none,"28->47@[0.000,12000.000)",none,none,hold,18,,,13071.0454,13072.0454,,False,False,False
legacy_offset64_repair32,repair_window,g3c_baseline_reproduction,baseline,False,python_faithful_legacy_astar_wait_horizon_audit,194,5,16,80:storage_in,80,82,13,47,13071.361780000001,23,23,,,LEGACY_NO_PATH,hold_no_path_probe,,13072.361780000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,13,,,13071.361780000001,13072.361780000001,,False,False,False
