sample_id,window_name,scenario,context,window_offset,window_size,task_id,segment_id,decision_index,current_node,goal_node,candidate_next_nodes,teacher_next_node,is_branch_node,is_source_retry,current_time,task_entry_time,deadline_or_std,time_slack,candidate_shortest_time_to_goal,candidate_travel_time,candidate_service_time,candidate_node_type,candidate_fault_status,local_node_time_window_pressure,local_queue_or_occupancy_summary,g4d_enhanced_features,source_retry_age_seconds,source_retry_pressure,unfinished_task_queue_size_near_current_source,label_type,split,route_row_index,edge_capacity_primary
g4d_source_retry_0025904,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2318,2318:storage_in,-1,53,47,[20],,False,True,20275.31833,20275.31833,26400,6124.68167,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},26.68167,55,55,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0025928,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2345,2345:storage_in,-1,53,47,[20],,False,True,20300.22912,20300.22912,28800,8499.77088,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},3.42087,7,7,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0025948,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2346,2346:direct,-1,0,50,[6],,False,True,20301.52504,20301.52504,24900,4598.47496,"{""6"": 46.8}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},3.39312,7,7,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0025964,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2347,2347:storage_in,-1,53,47,[20],,False,True,20302.33893,20302.33893,29100,8797.66107,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},2.57923,5,5,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026010,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2350,2350:direct,-1,1,50,[7],,False,True,20304.91816,20304.91816,24900,4595.08184,"{""7"": 45.6}","{""7"": 4.8}","{""7"": 1.0}","{""7"": 5}","{""7"": false}",0,"{""out_degree"": 1}",{},4.08184,9,9,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026019,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2354,2354:storage_in,-1,4,47,[17],,False,True,20308.19274,20308.19274,27600,7291.80726,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},0.80726,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026032,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2355,2355:direct,-1,0,49,[6],,False,True,20309.20661,20309.20661,24000,3690.79339,"{""6"": 60.8}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},1.13285,2,2,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026046,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2356,2356:direct,-1,5,48,[19],,False,True,20310.33946,20310.33946,23400,3089.66054,"{""19"": 33.6}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""out_degree"": 1}",{},0.66054,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026128,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2361,2361:storage_in,-1,4,47,[17],,False,True,20315.72626,20315.72626,25200,4884.27374,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},1.27374,4,4,WAIT_AT_SOURCE_RETRY,test,,False
g4d_source_retry_0026136,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2363,2363:storage_in,-1,3,47,[16],,False,True,20316.24035,20316.24035,26400,6083.75965,"{""16"": 40.4}","{""16"": 1.6}","{""16"": 1.0}","{""16"": 4}","{""16"": false}",0,"{""out_degree"": 1}",{},0.92826,2,2,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026145,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2364,2364:direct,-1,2,49,[9],,False,True,20317.16861,20317.16861,24000,3682.83139,"{""9"": 65.6}","{""9"": 3.6}","{""9"": 1.0}","{""9"": 4}","{""9"": false}",0,"{""out_degree"": 1}",{},1.70377,2,2,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026156,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2366,2366:storage_in,-1,4,47,[17],,False,True,20318.91316,20318.91316,27300,6981.08684,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},1.98258,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026180,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2368,2368:storage_in,-1,4,47,[17],,False,True,20321.19211,20321.19211,26700,6378.80789,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},0.80789,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026193,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2369,2369:storage_in,-1,5,47,[19],,False,True,20321.45829,20321.45829,27300,6978.54171,"{""19"": 38.0}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""out_degree"": 1}",{},0.54171,2,2,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0026205,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2365,2365:direct,-1,0,50,[6],,False,True,20318.87238,20318.87238,24600,4281.12762,"{""6"": 46.8}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},4.12762,11,11,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026221,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2370,2370:direct,-1,1,50,[7],,False,True,20321.64233,20321.64233,24600,4278.35767,"{""7"": 45.6}","{""7"": 4.8}","{""7"": 1.0}","{""7"": 5}","{""7"": false}",0,"{""out_degree"": 1}",{},2.03069,4,4,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0026269,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2371,2371:direct,-1,0,49,[6],,False,True,20322.3166,20322.3166,24000,3677.6834,"{""6"": 60.8}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},3.91249,8,8,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0026324,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2378,2378:storage_in,-1,53,47,[20],,False,True,20327.47063,20327.47063,25200,4872.52937,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},2.52937,6,6,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0026355,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2379,2379:storage_in,-1,0,47,[6],,False,True,20328.87404,20328.87404,28500,8171.12596,"{""6"": 35.2}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},4.12596,10,10,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0026365,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2381,2381:direct,-1,0,50,[6],,False,True,20329.48784,20329.48784,24000,3670.51216,"{""6"": 46.8}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},4.51287,9,9,WAIT_AT_SOURCE_RETRY,test,,False
g4d_source_retry_0026391,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2382,2382:storage_in,-1,53,47,[20],,False,True,20330.13726,20330.13726,27000,6669.86274,"{""20"": 36.8}","{""20"": 4.0}","{""20"": 1.0}","{""20"": 4}","{""20"": false}",0,"{""out_degree"": 1}",{},4.86274,8,8,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026439,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2389,2389:storage_in,-1,5,47,[19],,False,True,20337.20988,20337.20988,32400,12062.79012,"{""19"": 38.0}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""out_degree"": 1}",{},0.79012,2,2,WAIT_AT_SOURCE_RETRY,test,,False
g4d_source_retry_0026451,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2387,2387:direct,-1,0,50,[6],,False,True,20336.87404,20336.87404,24600,4263.12596,"{""6"": 46.8}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},1.66595,6,6,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026491,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2392,2392:direct,-1,2,50,[9],,False,True,20338.66522,20338.66522,24000,3661.33478,"{""9"": 48.4}","{""9"": 3.6}","{""9"": 1.0}","{""9"": 4}","{""9"": false}",0,"{""out_degree"": 1}",{},1.33478,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026518,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2394,2394:direct,-1,0,50,[6],,False,True,20341.93567,20341.93567,24600,4258.06433,"{""6"": 46.8}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},0.738,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026547,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2399,2399:storage_in,-1,1,47,[7],,False,True,20345.32994,20345.32994,26700,6354.67006,"{""7"": 37.2}","{""7"": 4.8}","{""7"": 1.0}","{""7"": 5}","{""7"": false}",0,"{""out_degree"": 1}",{},0.67006,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026557,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2397,2397:storage_in,-1,0,47,[6],,False,True,20344.52755,20344.52755,27900,7555.47245,"{""6"": 35.2}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},2.98585,6,6,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0026582,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2400,2400:storage_in,-1,1,47,[7],,False,True,20347.5134,20347.5134,27000,6652.4866,"{""7"": 37.2}","{""7"": 4.8}","{""7"": 1.0}","{""7"": 5}","{""7"": false}",0,"{""out_degree"": 1}",{},1.4866,4,4,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026592,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2402,2402:storage_in,-1,4,47,[17],,False,True,20348.00693,20348.00693,34200,13851.99307,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},0.99307,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026641,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2407,2407:storage_in,-1,0,47,[6],,False,True,20358.18278,20358.18278,26400,6041.81722,"{""6"": 35.2}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},0.81722,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026666,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2409,2409:storage_in,-1,5,47,[19],,False,True,20361.47024,20361.47024,27600,7238.52976,"{""19"": 38.0}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""out_degree"": 1}",{},1.52976,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026704,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2412,2412:storage_in,-1,3,47,[16],,False,True,20364.24657,20364.24657,26400,6035.75343,"{""16"": 40.4}","{""16"": 1.6}","{""16"": 1.0}","{""16"": 4}","{""16"": false}",0,"{""out_degree"": 1}",{},0.96008,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026761,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2416,2416:storage_in,-1,4,47,[17],,False,True,20366.90716,20366.90716,30000,9633.09284,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},4.09284,9,9,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026774,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2419,2419:storage_in,-1,5,47,[19],,False,True,20369.57977,20369.57977,27600,7230.42023,"{""19"": 38.0}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""out_degree"": 1}",{},1.42023,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026786,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2418,2418:storage_in,-1,4,47,[17],,False,True,20369.00615,20369.00615,27000,6630.99385,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},3.1308,7,7,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026794,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2421,2421:storage_in,-1,5,47,[19],,False,True,20371.67298,20371.67298,25200,4828.32702,"{""19"": 38.0}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""out_degree"": 1}",{},0.46397,2,2,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026839,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2425,2425:storage_in,-1,4,47,[17],,False,True,20374.77044,20374.77044,27600,7225.22956,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},3.22956,6,6,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026847,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2427,2427:direct,-1,4,49,[17],,False,True,20377.11739,20377.11739,24000,3622.88261,"{""17"": 62.4}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},2.42332,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026882,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2431,2431:direct,-1,4,48,[17],,False,True,20379.90453,20379.90453,24600,4220.09547,"{""17"": 32.4}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},1.09547,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026898,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2432,2432:storage_in,-1,5,47,[19],,False,True,20380.10802,20380.10802,27600,7219.89198,"{""19"": 38.0}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""out_degree"": 1}",{},0.89198,1,1,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0026910,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2428,2428:direct,-1,0,50,[6],,False,True,20379.54071,20379.54071,24000,3620.45929,"{""6"": 46.8}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},2.45929,7,7,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0026925,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2433,2433:direct,-1,5,48,[19],,False,True,20382.625,20382.625,24600,4217.375,"{""19"": 33.6}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""out_degree"": 1}",{},0.26633,1,1,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0027003,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2440,2440:direct,-1,1,50,[7],,False,True,20390.33756,20390.33756,24000,3609.66244,"{""7"": 45.6}","{""7"": 4.8}","{""7"": 1.0}","{""7"": 5}","{""7"": false}",0,"{""out_degree"": 1}",{},0.33605,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027027,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2442,2442:storage_in,-1,4,47,[17],,False,True,20390.9132,20390.9132,26400,6009.0868,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},1.0868,2,2,WAIT_AT_SOURCE_RETRY,test,,False
g4d_source_retry_0027050,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2444,2444:direct,-1,2,50,[9],,False,True,20392.84285,20392.84285,24000,3607.15715,"{""9"": 48.4}","{""9"": 3.6}","{""9"": 1.0}","{""9"": 4}","{""9"": false}",0,"{""out_degree"": 1}",{},0.38427,2,2,WAIT_AT_SOURCE_RETRY,test,,False
g4d_source_retry_0027060,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2445,2445:direct,-1,5,48,[19],,False,True,20393.22712,20393.22712,24600,4206.77288,"{""19"": 33.6}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""out_degree"": 1}",{},0.77288,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027084,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2447,2447:direct,-1,0,50,[6],,False,True,20398.16937,20398.16937,24600,4201.83063,"{""6"": 46.8}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},0.50848,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027150,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,46,46:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},1.34035,3,3,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027157,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,89,89:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},3,5,5,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0027164,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,149,149:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},3,5,5,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027173,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2450,2450:direct,-1,4,48,[17],,False,True,20401.34035,20401.34035,24600,4198.65965,"{""17"": 32.4}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""out_degree"": 1}",{},1.65965,2,2,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027190,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,150,150:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},4.01145,8,8,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027197,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,151,151:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},4.01145,8,8,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027206,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2452,2452:direct,-1,5,48,[19],,False,True,20404.01145,20404.01145,24600,4195.98855,"{""19"": 33.6}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""out_degree"": 1}",{},0.98855,1,1,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0027221,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,172,172:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},5.27592,10,10,WAIT_AT_SOURCE_RETRY,val,,False
g4d_source_retry_0027228,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,214,214:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},5.27592,10,10,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027242,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,310,310:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},7,13,13,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027249,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,312,312:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},7,13,13,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027258,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2454,2454:direct,-1,0,50,[6],,False,True,20406.16932,20406.16932,24000,3593.83068,"{""6"": 46.8}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""out_degree"": 1}",{},0.83068,1,1,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027273,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,2453,2453:direct,-1,1,50,[7],,False,True,20405.27592,20405.27592,25200,4794.72408,"{""7"": 45.6}","{""7"": 4.8}","{""7"": 1.0}","{""7"": 5}","{""7"": false}",0,"{""out_degree"": 1}",{},2.72408,4,4,WAIT_AT_SOURCE_RETRY,test,,False
g4d_source_retry_0027289,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,373,373:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},9,15,15,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027296,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,395,395:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},9,15,15,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027312,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,421,421:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},11,18,18,WAIT_AT_SOURCE_RETRY,train,,False
g4d_source_retry_0027326,g4d_offset2048_1024_high_density,g4d_offset2048_1024_high_density,real_inputdata_window,2048,1024,423,423:storage_out,-1,52,49,"[29, 40]",,True,True,20400,20400,23100,2700,"{""29"": 24.4, ""40"": 47.2}","{""29"": 4.0, ""40"": 4.0}","{""29"": 1.0, ""40"": 1.0}","{""29"": 5, ""40"": 5}","{""29"": false, ""40"": false}",0,"{""out_degree"": 2}",{},11.784,19,19,WAIT_AT_SOURCE_RETRY,val,,False
