baseline,baseline_mean,bootstrap_ci_high,bootstrap_ci_low,load_factor,map,mean_delta_reference_minus_baseline,metric,missing_seed_count,missing_seeds,paired_seed_count,preferred_direction,reference,reference_loss_count,reference_mean,reference_win_count,status,tie_count
FENG_DH_BOUNDARY_CLEARANCE_V5,78556.814547,-6959.15238999999,-6992.772889999989,2.0,map2,-6975.852389999987,time_to_99_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,71580.962157,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,338658351.9261044,-193578648.47181287,-194635859.08255857,2.0,map2,-194139441.9987829,total_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,144518909.92732152,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.0,0.0,0.0,2.0,map2,0.0,unfinished_raw_bag_count,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,0,COMPLETE,10
FENG_NATIVE_HCA,56911.9,109.6,90.4975,2.0,map2,100.1,completed_raw_bag_count,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,57012.0,10,COMPLETE,0
FENG_NATIVE_HCA,2085.1305223948953,4.011846243092214,3.312063017128321,2.0,map2,3.667450309895321,completed_raw_bags_per_fixed_horizon_hour,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,2088.7979727047905,10,COMPLETE,0
FENG_NATIVE_HCA,0.9982442292850628,0.001922402301269921,0.0015856310952080289,2.0,map2,0.0017557707149372104,completion_rate,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,10,COMPLETE,0
FENG_NATIVE_HCA,27187.8,-26852.995,-27288.6075,2.0,map2,-27065.7,missed_bag_count,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,122.1,10,COMPLETE,0
FENG_NATIVE_HCA,0.4768785518838139,-0.470962165859819,-0.47862037816600006,2.0,map2,-0.4747368974952641,missed_bag_rate,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.002141654388549785,10,COMPLETE,0
FENG_NATIVE_HCA,17796892.4,-1141517.9701971512,-2197232.8155456213,2.0,map2,-1674258.2864839057,network_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,16122634.113516096,10,COMPLETE,0
FENG_NATIVE_HCA,0.5231214481161861,0.4785414035641619,0.47106218866203603,2.0,map2,0.4747368974952641,on_time_rate,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,0.9978583456114503,10,COMPLETE,0
FENG_NATIVE_HCA,29824.2,27283.502500000002,26853.697500000002,2.0,map2,27065.7,on_time_raw_bag_count,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,56889.9,10,COMPLETE,0
FENG_NATIVE_HCA,,,,2.0,map2,,population_latency_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,population_latency_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,population_latency_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,population_latency_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,285737728.5975765,-156478650.5317592,-158290047.21340796,2.0,map2,-157341452.78377146,source_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,128396275.8138051,10,COMPLETE,0
FENG_NATIVE_HCA,73014.0,-71181.60391967499,-71665.89571459999,2.0,map2,-71413.233695,tardiness_max_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,1600.7663049999962,10,COMPLETE,0
FENG_NATIVE_HCA,1382.6175454290326,-1363.8891686659736,-1400.8145453133704,2.0,map2,-1381.511703769382,tardiness_mean_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,1.1058416596505949,10,COMPLETE,0
FENG_NATIVE_HCA,5530.369999999998,-5502.179749999998,-5562.159999999998,2.0,map2,-5530.369999999998,tardiness_p95_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,COMPLETE,0
FENG_NATIVE_HCA,7367.134999999999,-7108.86635,-7615.188049999998,2.0,map2,-7367.134999999999,tardiness_p99_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,COMPLETE,0
FENG_NATIVE_HCA,78825791.5,-77790594.2778229,-79865388.78220741,2.0,map2,-78762745.2553,tardiness_sum_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,63046.24469999973,10,COMPLETE,0
FENG_NATIVE_HCA,,,,2.0,map2,,tht_admission_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,tht_admission_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,tht_admission_min_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,tht_admission_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,tht_admission_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,tht_scheduled_release_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,tht_scheduled_release_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,tht_scheduled_release_min_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,tht_scheduled_release_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,,,,2.0,map2,,tht_scheduled_release_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_NATIVE_HCA,66353.354547,-1931.0891701999835,-2002.6199035249808,2.0,map2,-1966.2939969999818,time_to_90_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,64387.06055000002,10,COMPLETE,0
FENG_NATIVE_HCA,69628.754547,-1944.818032349974,-2012.6589579749857,2.0,map2,-1977.7531899999813,time_to_95_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,67651.00135700002,10,COMPLETE,0
FENG_NATIVE_HCA,72788.354547,-1185.5923899999877,-1228.7923899999878,2.0,map2,-1207.3923899999877,time_to_99_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,71580.962157,10,COMPLETE,0
FENG_NATIVE_HCA,303531436.9261054,-158038171.11786705,-160127399.27174354,2.0,map2,-159012526.99878386,total_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,144518909.92732152,10,COMPLETE,0
FENG_NATIVE_HCA,100.1,-90.39750000000005,-109.7,2.0,map2,-100.1,unfinished_raw_bag_count,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,57012.0,-90.39750000000005,-109.9,2.0,map2,-100.1,completed_raw_bag_count,0,,10,higher,FENG_NATIVE_HCA,10,56911.9,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,2088.7979727047905,-3.31206301712823,-4.0192654108021975,2.0,map2,-3.667450309895321,completed_raw_bags_per_fixed_horizon_hour,0,,10,higher,FENG_NATIVE_HCA,10,2085.1305223948953,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,1.0,-0.0015821230618115686,-0.001922402301269921,2.0,map2,-0.0017557707149372104,completion_rate,0,,10,higher,FENG_NATIVE_HCA,10,0.9982442292850628,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,29835.6,-2432.1,-2862.0025,2.0,map2,-2647.8,missed_bag_count,0,,10,lower,FENG_NATIVE_HCA,0,27187.8,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.5233214060197853,-0.04266457061671228,-0.050278888655019935,2.0,map2,-0.04644285413597136,missed_bag_rate,0,,10,lower,FENG_NATIVE_HCA,0,0.4768785518838139,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,200490618.880001,-181944441.7160012,-183480918.740501,2.0,map2,-182693726.480001,network_backlog_area_seconds,0,,10,lower,FENG_NATIVE_HCA,0,17796892.4,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.47667859398021467,0.05018250543745175,0.042519118782010826,2.0,map2,0.046442854135971386,on_time_rate,0,,10,higher,FENG_NATIVE_HCA,0,0.5231214481161861,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,27176.4,2864.1124999999997,2424.7925,2.0,map2,2647.8,on_time_raw_bag_count,0,,10,higher,FENG_NATIVE_HCA,0,29824.2,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,population_latency_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,population_latency_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,population_latency_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,population_latency_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,138167733.0461058,148520401.3568478,146701585.62758595,2.0,map2,147569995.55147076,source_backlog_area_seconds,0,,10,lower,FENG_NATIVE_HCA,10,285737728.5975765,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,9568.9,63669.586,63232.476500000004,2.0,map2,63445.1,tardiness_max_seconds,0,,10,lower,FENG_NATIVE_HCA,10,73014.0,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,1799.8163649757946,-395.8728393934611,-436.7703603451905,2.0,map2,-417.198819546762,tardiness_mean_seconds,0,,10,lower,FENG_NATIVE_HCA,0,1382.6175454290326,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,6007.981999999999,-446.0264500000017,-507.6191500000021,2.0,map2,-477.61200000000065,tardiness_p95_seconds,0,,10,lower,FENG_NATIVE_HCA,0,5530.369999999998,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,7566.592199999997,42.31285999999892,-459.57278499999876,2.0,map2,-199.457199999999,tardiness_p99_seconds,0,,10,lower,FENG_NATIVE_HCA,4,7367.134999999999,6,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,102611130.59999993,-22559581.05599979,-24923685.65099995,2.0,map2,-23785339.099999934,tardiness_sum_seconds,0,,10,lower,FENG_NATIVE_HCA,0,78825791.5,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_admission_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_admission_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_admission_min_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_admission_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_admission_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_scheduled_release_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_scheduled_release_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_scheduled_release_min_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_scheduled_release_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_scheduled_release_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,69790.254547,-3402.379500000002,-3471.4410000000025,2.0,map2,-3436.9,time_to_90_percent_seconds,0,,10,lower,FENG_NATIVE_HCA,0,66353.354547,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,74409.354547,-4743.92,-4816.060500000002,2.0,map2,-4780.6,time_to_95_percent_seconds,0,,10,lower,FENG_NATIVE_HCA,0,69628.754547,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,78556.814547,-5742.9,-5795.700499999999,2.0,map2,-5768.459999999999,time_to_99_percent_seconds,0,,10,lower,FENG_NATIVE_HCA,0,72788.354547,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,338658351.9261044,-33902524.330999315,-36284428.48199913,2.0,map2,-35126914.99999905,total_backlog_area_seconds,0,,10,lower,FENG_NATIVE_HCA,0,303531436.9261054,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.0,109.7,90.5,2.0,map2,100.1,unfinished_raw_bag_count,0,,10,lower,FENG_NATIVE_HCA,10,100.1,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,28506.0,0.0,0.0,1.0,nanning,0.0,completed_raw_bag_count,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,28506.0,0,COMPLETE,10
FENG_DH_BOUNDARY_CLEARANCE_V5,1044.3989863523952,0.0,0.0,1.0,nanning,0.0,completed_raw_bags_per_fixed_horizon_hour,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,1044.3989863523952,0,COMPLETE,10
FENG_DH_BOUNDARY_CLEARANCE_V5,1.0,0.0,0.0,1.0,nanning,0.0,completion_rate,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,0,COMPLETE,10
FENG_DH_BOUNDARY_CLEARANCE_V5,3270.2,-3185.0,-3197.3,1.0,nanning,-3191.0,missed_bag_count,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,79.2,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.1147197081316214,-0.11173086367782219,-0.1121588437521925,1.0,nanning,-0.11194134568161088,missed_bag_rate,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.002778362450010541,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,25463926.42000005,-11088033.488915626,-11212146.616291717,1.0,nanning,-11147121.925504977,network_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,14316804.494495073,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.8852802918683785,0.11216585981898546,0.11173437171121867,1.0,nanning,0.11194134568161088,on_time_rate,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,0.9972216375499894,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,25235.8,3197.6,3185.1,1.0,nanning,3191.0,on_time_raw_bag_count,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,28426.8,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,5481.32,-903.9323541750047,-952.0872262750016,1.0,nanning,-927.2492070000038,population_latency_max_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,4554.070792999996,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,1001.8000091209,-388.3178642716429,-392.91763792459864,1.0,nanning,-390.4509587690069,population_latency_mean_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,611.3490503518931,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,4097.485,-1738.111202175,-1771.4928364437487,1.0,nanning,-1753.9800560000003,population_latency_p95_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,2343.5049439999993,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,5127.592,-2393.436312061249,-2429.229581326252,1.0,nanning,-2410.5801136500013,population_latency_p99_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,2717.011886349999,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,66741400.29305284,-2526049.00959097,-2532656.2640001625,1.0,nanning,-2529437.9081708975,source_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,64211962.38488195,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,3521.9200000000005,-2204.3295871999994,-2328.3311284249985,1.0,nanning,-2268.9763309999985,tardiness_max_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,1252.943669000002,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,149.23143478565916,-147.871755498253,-148.5786073067828,1.0,nanning,-148.22422667136743,tardiness_mean_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,1.0072081142917269,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,1338.61,-1334.9949999999997,-1342.1149999999998,1.0,nanning,-1338.61,tardiness_p95_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,2306.926000000001,-2304.3149000000017,-2309.574100000002,1.0,nanning,-2306.926000000001,tardiness_p99_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,4253991.280000001,-4215123.9444619985,-4235073.2944768015,1.0,nanning,-4225279.805494001,tardiness_sum_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,28711.474505999962,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,5481.32,-903.6969915500051,-952.1385614250033,1.0,nanning,-927.2492070000038,tht_admission_max_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,4554.070792999996,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,1001.8000091208869,-388.33841272051967,-392.8429728845536,1.0,nanning,-390.4509587689937,tht_admission_mean_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,611.3490503518931,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,53.6,-5.1990000000019805,-5.1990000000019805,1.0,nanning,-5.1990000000019805,tht_admission_min_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,48.40099999999802,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,4097.485,-1738.128203275001,-1771.3483947250006,1.0,nanning,-1753.9800560000003,tht_admission_p95_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,2343.5049439999993,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,5127.592,-2393.820128987502,-2430.1054313000013,1.0,nanning,-2410.5801136500013,tht_admission_p99_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,2717.011886349999,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,9468.796119999999,-4716.861363325005,-4771.285876000006,1.0,nanning,-4743.145179000006,tht_scheduled_release_max_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,4725.650940999994,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,1135.5156975041396,-510.30425511077345,-514.9864351927063,1.0,nanning,-512.5037940943287,tht_scheduled_release_mean_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,623.0119034098108,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,55.607665,-7.202810000001982,-7.210520000001982,1.0,nanning,-7.206665000001982,tht_scheduled_release_min_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,48.40099999999802,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,4500.743648000001,-2116.3122547875014,-2151.60918035,1.0,nanning,-2132.4087462500006,tht_scheduled_release_p95_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,2368.3349017499995,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,5334.700974500001,-2579.0937564000005,-2614.0162079762486,1.0,nanning,-2595.0070096499994,tht_scheduled_release_p99_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,2739.6939648500015,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,63762.454547,-658.7713750999743,-662.1093347999871,1.0,nanning,-660.450179999981,time_to_90_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,63102.004367000016,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,67300.514547,-38.814077224983485,-43.80543175000581,1.0,nanning,-41.22150799998781,time_to_95_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,67259.29303900001,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,71116.234547,-46.3360619999803,-51.7118941999815,1.0,nanning,-48.86397199998173,time_to_99_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,71067.37057500002,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,92205326.71305321,-13615078.250036098,-13745911.824856922,1.0,nanning,-13676559.83367597,total_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,78528766.87937725,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.0,0.0,0.0,1.0,nanning,0.0,unfinished_raw_bag_count,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,0,COMPLETE,10
FENG_NATIVE_HCA,28505.7,0.6,0.0,1.0,nanning,0.3,completed_raw_bag_count,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,28506.0,3,COMPLETE,7
FENG_NATIVE_HCA,1044.387994992825,0.021982719140305564,0.0,1.0,nanning,0.010991359570152782,completed_raw_bags_per_fixed_horizon_hour,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,1044.3989863523952,3,COMPLETE,7
FENG_NATIVE_HCA,0.9999894758998107,2.1048200378892545e-05,0.0,1.0,nanning,1.0524100189446272e-05,completion_rate,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,3,COMPLETE,7
FENG_NATIVE_HCA,9912.5,-9660.2,-9988.005,1.0,nanning,-9833.3,missed_bag_count,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,79.2,10,COMPLETE,0
FENG_NATIVE_HCA,0.34773381042587526,-0.33887558759559394,-0.35031940644074927,1.0,nanning,-0.3449554479758647,missed_bag_rate,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.002778362450010541,10,COMPLETE,0
FENG_NATIVE_HCA,7075429.0,7294928.684996987,7181026.21532296,1.0,nanning,7241375.494495073,network_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,10,14316804.494495073,0,COMPLETE,0
FENG_NATIVE_HCA,0.6522661895741247,0.3502246895390444,0.338651424261559,1.0,nanning,0.3449554479758647,on_time_rate,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,0.9972216375499894,10,COMPLETE,0
FENG_NATIVE_HCA,18593.5,9985.202500000001,9657.4,1.0,nanning,9833.3,on_time_raw_bag_count,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,28426.8,10,COMPLETE,0
FENG_NATIVE_HCA,,,,1.0,nanning,,population_latency_max_seconds,3,"155921,181081,232003",7,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.0,nanning,,population_latency_mean_seconds,3,"155921,181081,232003",7,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.0,nanning,,population_latency_p95_seconds,3,"155921,181081,232003",7,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
