start	goal	raw_bag_id	segment_id	input_path	raw_row
53	62	124	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	124 13657.95491 27300 24 62 DU6 ID25
53	64	71	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	71 12484.3062 25800 149 64 DU8 DD36
53	67	100	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	100 13089.43651 26700 95 67 DU11 DD1
53	69	93	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	93 13080.92116 26700 92 69 DU13 DU36
53	71	125	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	125 13664.3341 27000 149 71 DU15 DD36
53	73	13	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	13 10668.17885 24300 24 73 DU17 ID25
53	77	30	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	30 11275.66746 24600 95 77 DU21 DD1
53	79	23	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	23 11253.84541 24600 26 79 DU23 IU1
53	81	52	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	52 11883.60449 25200 92 81 DU25 DU36
53	83	66	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	66 12472.43655 25800 149 83 DU27 DD36
53	85	18	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	18 10683.10647 24000 49 85 DU29 IU24
53	87	267	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	267 15458.77316 29400 49 87 DU31 IU24
53	99	0	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	0 8264.845453 22200 0 99 DD5 ID1
53	101	20	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	20 10693.10327 24600 95 101 DD7 DD1
53	103	21	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	21 10693.43977 24600 92 103 DD9 DU36
53	106	33	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	33 11276.43983 24900 49 106 DD12 IU24
53	108	48	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	48 11881.10319 25200 149 108 DD14 DD36
53	110	29	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	29 11276.43982 24600 49 110 DD16 IU24
53	114	32	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	32 11276.77315 24600 92 114 DD20 DU36
53	116	2	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2 8872.816299 22200 26 116 DD22 IU1
53	118	5	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5 9471.615484 23100 24 118 DD24 ID25
53	120	1530	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1530 19089.86023 32400 95 120 DD26 DD1
53	122	1716	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1716 19358.95368 32400 57 122 DD28 DU1
53	124	308	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	308 15526.47783 29100 49 124 DD30 IU24
53	126	670	1	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	670 17276.17877 30900 26 126 DD32 IU1
57	16	3648	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3648 21818.89514 26400 57 16 ID17 DU1
57	17	3490	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3490 21614.35071 26400 57 17 ID18 DU1
57	18	2719	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2719 20734.68894 24900 57 18 ID19 DU1
57	19	21559	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	21559 60693.81127 65400 57 19 ID20 DU1
57	20	3786	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3786 22014.02147 26700 57 20 ID21 DU1
57	21	2556	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2556 20554.66005 25200 57 21 ID22 DU1
57	22	12681	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	12681 38827.9647 43200 57 22 ID23 DU1
57	23	12518	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	12518 38371.28673 42600 57 23 ID24 DU1
57	41	1574	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1574 19140.53076 23400 57 41 IU16 DU1
57	42	1834	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1834 19634.98332 24000 57 42 IU17 DU1
57	43	22542	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	22542 62918.93113 67500 57 43 IU18 DU1
57	44	1637	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1637 19235.33332 24000 57 44 IU19 DU1
57	45	9409	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9409 30722.02716 35400 57 45 IU20 DU1
57	46	1709	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1709 19344.49497 23400 57 46 IU21 DU1
57	47	7304	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7304 26175.79076 30900 57 47 IU22 DU1
57	48	4108	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4108 22349.33332 27000 57 48 IU23 DU1
57	53	11	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	11 10084.43982 23400 57 41 IU16 DU1
57	60	7125	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7125 25870.25578 30300 57 60 DU4 DU1
57	62	7242	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7242 26054.57273 30600 57 62 DU6 DU1
57	64	3537	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3537 21668.62891 26400 57 64 DU8 DU1
57	67	5934	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5934 24460.82179 28800 57 67 DU11 DU1
57	69	4088	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4088 22320.08117 26700 57 69 DU13 DU1
57	71	6242	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6242 24782.67064 29100 57 71 DU15 DU1
57	73	5590	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5590 24008.50199 28500 57 73 DU17 DU1
57	77	10115	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	10115 32852.33591 37200 57 77 DU21 DU1
57	79	15313	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	15313 45446.93673 49800 57 79 DU23 DU1
57	81	2566	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2566 20560.20571 25200 57 81 DU25 DU1
57	83	4581	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4581 22890.17177 27600 57 83 DU27 DU1
57	85	2031	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2031 19829.47235 24000 57 85 DU29 DU1
57	87	6176	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6176 24697.09158 29400 57 87 DU31 DU1
57	99	15484	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	15484 45649.62005 50400 57 99 DD5 DU1
57	101	15613	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	15613 46090.69802 50700 57 101 DD7 DU1
57	103	2210	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2210 20094.53999 24600 57 103 DD9 DU1
57	106	2245	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2245 20182.8283 24900 57 106 DD12 DU1
57	108	9227	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9227 30454.94546 34800 57 108 DD14 DU1
57	110	2239	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2239 20160.51033 24600 57 110 DD16 DU1
57	114	2207	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2207 20087.68743 24600 57 114 DD20 DU1
57	116	7207	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7207 26009.70771 30600 57 116 DD22 DU1
57	118	7925	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7925 27078.46587 31200 57 118 DD24 DU1
57	120	28328	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	28328 78438.80098 83100 57 120 DD26 DU1
57	122	8254	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8254 27664.30095 32400 57 122 DD28 DU1
57	124	6342	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6342 24919.65444 29100 57 124 DD30 DU1
57	126	10581	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	10581 34179.67758 38400 57 126 DD32 DU1
92	16	3671	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3671 21840.40056 26400 92 16 ID17 DU36
92	17	2018	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2018 19801.45067 24600 92 17 ID18 DU36
92	18	2322	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2322 20279.41751 24900 92 18 ID19 DU36
92	19	9023	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9023 29854.31518 34200 92 19 ID20 DU36
92	20	3773	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3773 21995.2519 26700 92 20 ID21 DU36
92	21	2579	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2579 20586.85698 25200 92 21 ID22 DU36
92	22	2875	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2875 20917.69092 25200 92 22 ID23 DU36
92	23	3454	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3454 21568.61029 25200 92 23 ID24 DU36
92	41	1543	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1543 19108.86101 23400 92 41 IU16 DU36
92	42	3927	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3927 22128.61039 26400 92 42 IU17 DU36
92	43	1949	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1949 19727.72627 24000 92 43 IU18 DU36
92	44	1703	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1703 19340.84196 24000 92 44 IU19 DU36
92	45	1463	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1463 19035.22899 23400 92 45 IU20 DU36
92	46	1510	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1510 19075.86223 23400 92 46 IU21 DU36
92	47	5461	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5461 23896.27702 27600 92 47 IU22 DU36
92	48	3995	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3995 22201.32251 27000 92 48 IU23 DU36
92	53	16	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	16 10683.05953 22200 92 99 DD5 DU36
92	60	5632	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5632 24057.27694 27000 92 60 DU4 DU36
92	62	4916	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4916 23283.33026 27300 92 62 DU6 DU36
92	64	3403	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3403 21520.99697 25800 92 64 DU8 DU36
92	67	4401	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4401 22703.83308 26700 92 67 DU11 DU36
92	69	3906	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3906 22119.12074 26700 92 69 DU13 DU36
92	71	4667	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4667 23003.20665 27000 92 71 DU15 DU36
92	73	5511	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5511 23933.19973 28500 92 73 DU17 DU36
92	77	2357	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2357 20312.05956 24600 92 77 DU21 DU36
92	79	2896	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2896 20943.02427 24600 92 79 DU23 DU36
92	81	3047	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3047 21107.04111 25200 92 81 DU25 DU36
92	83	3339	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3339 21466.49963 25800 92 83 DU27 DU36
92	85	2054	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2054 19855.62968 24000 92 85 DU29 DU36
92	87	6135	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6135 24660.91625 29400 92 87 DU31 DU36
92	99	985	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	985 17994.39285 22200 92 99 DD5 DU36
92	101	15671	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	15671 46160.24226 50700 92 101 DD7 DU36
92	103	2070	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2070 19876.75273 24600 92 103 DD9 DU36
92	106	2255	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2255 20203.97034 24900 92 106 DD12 DU36
92	108	2928	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2928 20972.30436 25200 92 108 DD14 DU36
92	110	2191	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2191 20059.28701 24600 92 110 DD16 DU36
92	114	2360	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2360 20310.50271 24600 92 114 DD20 DU36
92	116	931	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	931 17925.45068 22200 92 116 DD22 DU36
92	118	7538	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7538 26472.81402 31200 92 118 DD24 DU36
92	120	10507	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	10507 34075.09296 38700 92 120 DD26 DU36
92	122	8230	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8230 27622.28053 32400 92 122 DD28 DU36
92	124	6523	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6523 25129.81499 29100 92 124 DD30 DU36
92	126	7491	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7491 26391.31529 30900 92 126 DD32 DU36
95	16	27511	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	27511 74856.80274 79200 95 16 ID17 DD1
95	18	17763	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	17763 51514.8417 56100 95 18 ID19 DD1
95	19	9145	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9145 30029.88189 34200 95 19 ID20 DD1
95	20	6425	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6425 25052.60285 29700 95 20 ID21 DD1
95	21	5860	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5860 24390.9804 29100 95 21 ID22 DD1
95	22	2477	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2477 20433.8767 25200 95 22 ID23 DD1
95	23	2552	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2552 20546.63182 25200 95 23 ID24 DD1
95	42	14730	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	14730 43889.79832 48300 95 42 IU17 DD1
95	43	5185	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5185 23566.32584 28200 95 43 IU18 DD1
95	44	5127	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5127 23488.03315 28200 95 44 IU19 DD1
95	45	1274	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1274 18612.66751 23400 95 45 IU20 DD1
95	46	22301	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	22301 62321.83034 66900 95 46 IU21 DD1
95	47	963	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	963 17980.00086 22200 95 47 IU22 DD1
95	48	8942	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8942 29443.34971 34200 95 48 IU23 DD1
95	53	3	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3 8876.000872 22200 95 47 IU22 DD1
95	60	9027	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9027 29864.57636 34200 95 60 DU4 DD1
95	64	3200	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3200 21286.93181 25800 95 64 DU8 DD1
95	67	4188	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4188 22457.23479 26700 95 67 DU11 DD1
95	69	12855	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	12855 39027.70304 43500 95 69 DU13 DD1
95	71	4012	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4012 22222.46134 27000 95 71 DU15 DD1
95	73	15126	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	15126 44905.31665 49500 95 73 DU17 DD1
95	77	2016	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2016 19809.9947 24600 95 77 DU21 DD1
95	79	21804	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	21804 61208.14709 66000 95 79 DU23 DD1
95	81	3569	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3569 21710.23045 26400 95 81 DU25 DD1
95	83	3003	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3003 21047.11335 25800 95 83 DU27 DD1
95	85	20601	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	20601 58707.14721 63300 95 85 DU29 DD1
95	87	7899	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7899 27045.04937 31800 95 87 DU31 DD1
95	99	2545	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2545 20535.83501 24900 95 99 DD5 DD1
95	101	2106	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2106 19932.34452 24600 95 101 DD7 DD1
95	103	20377	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	20377 58109.94847 62400 95 103 DD9 DD1
95	106	8934	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8934 29408.01226 34200 95 106 DD12 DD1
95	108	2864	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2864 20905.78013 25200 95 108 DD14 DD1
95	114	13157	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	13157 39635.67507 44100 95 114 DD20 DD1
95	116	14288	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	14288 42693.62447 47400 95 116 DD22 DD1
95	118	14477	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	14477 43236.66359 47700 95 118 DD24 DD1
95	120	8288	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8288 27746.88518 32400 95 120 DD26 DD1
95	124	12545	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	12545 38412.6778 43200 95 124 DD30 DD1
95	126	18069	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	18069 52223.00032 57000 95 126 DD32 DD1
134	16	4873	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4873 23250.31859 26400 134 16 ID17 GTC1
134	17	24001	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	24001 66406.65195 69900 134 17 ID18 GTC1
134	18	9208	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9208 30406.31878 33600 134 18 ID19 GTC1
134	19	14155	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	14155 42473.4707 45900 134 19 ID20 GTC1
134	20	4909	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4909 23272.65186 26700 134 20 ID21 GTC1
134	21	3836	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3836 22067.65207 25200 134 21 ID22 GTC1
134	22	6941	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6941 25673.13727 28800 134 22 ID23 GTC1
134	23	27684	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	27684 75389.31868 79800 134 23 ID24 GTC1
134	41	2254	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2254 20206.31854 23400 134 41 IU16 GTC1
134	42	4818	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4818 23183.65192 26400 134 42 IU17 GTC1
134	43	10143	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	10143 32880.80392 36000 134 43 IU18 GTC1
134	44	2765	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2765 20798.31831 24000 134 44 IU19 GTC1
134	45	5439	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5439 23883.47065 27000 134 45 IU20 GTC1
134	46	8352	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8352 27974.3186 31200 134 46 IU21 GTC1
134	48	9460	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9460 31063.13731 34200 134 48 IU23 GTC1
134	53	110	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	110 13437.28805 22200 134 99 DD5 GTC1
134	60	14546	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	14546 43598.6518 46800 134 60 DU4 GTC1
134	62	5346	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5346 23771.65193 27300 134 62 DU6 GTC1
134	64	4367	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4367 22670.4707 25800 134 64 DU8 GTC1
134	67	6918	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6918 25655.68876 28800 134 67 DU11 GTC1
134	69	6920	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6920 25657.00343 29100 134 69 DU13 GTC1
134	71	7348	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7348 26251.01429 29700 134 71 DU15 GTC1
134	73	10294	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	10294 33455.47095 36600 134 73 DU17 GTC1
134	77	3410	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3410 21522.47064 24600 134 77 DU21 GTC1
134	79	20063	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	20063 57445.13759 60900 134 79 DU23 GTC1
134	83	28101	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	28101 76587.31864 79800 134 83 DU27 GTC1
134	85	5420	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5420 23861.08655 28500 134 85 DU29 GTC1
134	87	8647	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8647 28673.804 31800 134 87 DU31 GTC1
134	99	834	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	834 17794.98533 22200 134 99 DD5 GTC1
134	101	2293	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2293 20264.80397 24600 134 101 DD7 GTC1
134	103	26500	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	26500 71854.98531 76200 134 103 DD9 GTC1
134	108	3828	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3828 22061.804 25200 134 108 DD14 GTC1
134	110	12403	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	12403 38247.31856 42600 134 110 DD16 GTC1
134	114	3329	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3329 21462.98534 24600 134 114 DD20 GTC1
134	116	9703	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9703 31653.80404 35100 134 116 DD22 GTC1
134	118	1896	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1896 19676.82639 23100 134 118 DD24 GTC1
134	120	13916	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	13916 41784.31859 45300 134 120 DD26 GTC1
134	122	25590	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	25590 69376.98531 72600 134 122 DD28 GTC1
134	124	13574	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	13574 40662.13731 43800 134 124 DD30 GTC1
134	126	8076	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8076 27442.00289 30900 134 126 DD32 GTC1
