raw_bag_id,segment_id,start,goal,scheduled_release_seconds
26437,0,3,49,71599
26438,0,4,47,71615
26438,1,52,49,73899
26439,0,5,47,71617
26439,1,52,49,74201
26440,0,3,49,71620
26441,0,53,47,71622
26441,1,52,49,75021
26442,0,53,47,71624
26442,1,52,48,74723
26443,0,53,47,71627
26443,1,52,49,75022
26444,0,5,49,71627
26445,0,53,47,71629
26445,1,52,49,75023
26446,0,4,47,71631
26446,1,52,49,73901
26447,0,5,49,71647
26448,0,3,47,71649
26448,1,52,49,74203
26449,0,4,47,71652
26449,1,52,49,74204
26450,0,5,49,71655
26451,0,3,49,71657
26452,0,4,47,71660
26452,1,52,49,74206
26453,0,5,47,71663
26453,1,52,49,73903
26454,0,3,49,71673
26455,0,53,47,71676
26455,1,52,49,75024
26456,0,4,49,71679
26457,0,53,47,71681
26457,1,52,48,74724
26458,0,5,49,71681
26459,0,3,49,71692
26460,0,4,49,71703
26461,0,5,49,71705
26462,0,3,49,71708
26463,0,4,47,71713
26463,1,52,49,74208
26464,0,5,47,71716
26464,1,52,49,74212
26465,0,3,49,71719
26466,0,4,49,71735
26467,0,5,47,71740
26467,1,52,49,74214
26468,0,3,47,71743
26468,1,52,49,74424
26469,0,4,47,71756
26469,1,52,49,74215
26470,0,5,47,71764
26470,1,52,49,74426
26471,0,3,47,71767
26471,1,52,49,74217
26472,0,4,49,71769
26473,0,5,47,71772
26473,1,52,49,74428
26474,0,3,47,71775
26474,1,52,49,76828
26475,0,53,49,71776
26476,0,4,49,71780
26477,0,53,47,71781
26477,1,52,49,74218
26478,0,5,49,71783
26479,0,3,49,71791
26480,0,53,47,71792
26480,1,52,49,74430
26481,0,53,47,71795
26481,1,52,49,77167
26482,0,4,49,71799
26483,0,53,47,71800
26483,1,52,50,76536
26484,0,5,47,71815
26484,1,52,49,76830
26485,0,3,49,71820
26486,0,4,49,71823
26487,0,5,49,71825
26488,0,53,47,71827
26488,1,52,49,76213
26489,0,3,49,71831
26490,0,4,49,71833
26491,0,5,49,71836
26492,0,3,49,71839
26493,0,3,47,71846
26493,1,52,48,74725
26494,0,4,48,71848
26495,0,53,47,71851
26495,1,52,49,74220
26496,0,5,48,71851
26497,0,5,47,71853
26497,1,52,48,77450
26498,0,4,47,71852
26498,1,52,49,77169
26499,0,2,47,71852
26499,1,52,49,80402
26500,0,53,49,71853
26501,0,3,48,71857
26502,0,0,50,71857
26503,0,0,50,71859
26504,0,1,50,71861
26505,0,1,47,71863
26505,1,52,49,77171
26506,0,4,48,71862
26507,0,2,50,71862
26508,0,2,50,71864
26509,0,0,50,71869
26510,0,3,49,71867
26511,0,5,48,71867
26512,0,1,50,71871
26513,0,3,48,71870
26514,0,5,49,71871
26515,0,2,50,71872
26516,0,4,49,71872
26517,0,4,48,71874
26518,0,0,47,71876
26518,1,52,50,77173
26519,0,5,49,71876
26520,0,5,48,71878
26521,0,3,49,71876
26522,0,3,47,71878
26522,1,52,49,75025
26523,0,1,50,71878
26524,0,3,48,71880
26525,0,2,47,71878
26525,1,52,50,76538
26526,0,4,49,71882
26527,0,2,47,71881
26527,1,52,50,76539
26528,0,4,47,71884
26528,1,52,48,76540
26529,0,53,49,71885
26530,0,0,50,71885
26531,0,5,48,71886
26532,0,5,49,71888
26533,0,1,47,71888
26533,1,52,50,76541
26534,0,0,50,71890
26535,0,3,49,71889
26536,0,2,47,71891
26536,1,52,50,76542
26537,0,4,49,71892
26538,0,1,50,71895
26539,0,2,50,71898
26540,0,0,50,71901
26541,0,5,49,71903
26542,0,3,49,71911
26543,0,0,47,71920
26543,1,52,50,77452
26544,0,3,47,71921
26544,1,52,48,74726
26545,0,4,47,71923
26545,1,52,48,74728
26546,0,4,49,71926
26547,0,1,50,71928
26548,0,5,47,71930
26548,1,52,48,74729
26549,0,5,49,71932
26550,0,2,50,71931
26551,0,4,49,71932
26552,0,0,50,71935
26553,0,5,47,71935
26553,1,52,49,74222
26554,0,1,50,71936
26555,0,3,47,71937
26555,1,52,48,74730
26556,0,2,50,71939
26557,0,3,47,71939
26557,1,52,49,76215
26558,0,3,47,71941
26558,1,52,49,74224
26559,0,0,50,71946
26560,0,4,47,71943
26560,1,52,49,74433
26561,0,4,47,71945
26561,1,52,48,78903
26562,0,5,49,71947
26563,0,1,50,71947
26564,0,5,47,71949
26564,1,52,48,74731
26565,0,3,47,71947
26565,1,52,49,74227
26566,0,2,50,71952
26567,0,4,49,71959
26568,0,5,47,71961
26568,1,52,49,74228
26569,0,3,47,71964
26569,1,52,49,74230
26570,0,4,49,71979
26571,0,5,49,71982
26572,0,3,47,71990
26572,1,52,49,74232
26573,0,4,47,71993
26573,1,52,49,76216
26574,0,4,47,71995
26574,1,52,49,74234
26575,0,5,47,71996
26575,1,52,49,76832
26576,0,3,47,71999
26576,1,52,49,76217
26577,0,4,49,72001
26578,0,5,47,72004
26578,1,52,49,77175
26579,0,3,47,72006
26579,1,52,49,77177
26580,0,4,47,72009
26580,1,52,49,75902
26581,0,5,47,72011
26581,1,52,49,77179
26582,0,3,48,72015
26583,0,3,49,72017
26584,0,4,47,72023
26584,1,52,49,75027
26585,0,5,47,72026
26585,1,52,49,75029
26586,0,3,49,72037
26587,0,4,47,72039
26587,1,52,48,76544
26588,0,5,49,72040
26589,0,3,49,72043
26590,0,4,49,72046
26591,0,4,47,72050
26591,1,52,49,75031
26592,0,5,47,72052
26592,1,52,49,75033
26593,0,5,49,72054
26594,0,3,49,72058
26595,0,4,49,72060
26596,0,5,47,72066
26596,1,52,49,78604
26597,0,3,47,72071
26597,1,52,49,76834
26598,0,4,49,72082
26599,0,5,49,72087
26600,0,3,49,72092
26601,0,3,49,72094
26602,0,4,47,72103
26602,1,52,49,74435
26603,0,5,47,72106
26603,1,52,49,74436
26604,0,4,49,72107
26605,0,5,49,72110
26606,0,3,49,72112
26607,0,3,49,72114
26608,0,4,49,72116
26609,0,5,49,72119
26610,0,3,49,72122
26611,0,4,47,72124
26611,1,52,49,74438
26612,0,5,49,72132
26613,0,3,47,72140
26613,1,52,49,76835
26614,0,4,49,72150
26615,0,4,49,72154
26616,0,5,49,72158
26617,0,5,47,72160
26617,1,52,49,79802
26618,0,3,47,72163
26618,1,52,49,74440
26619,0,3,49,72172
26620,0,4,49,72175
26621,0,5,49,72178
26622,0,3,49,72186
26623,0,4,49,72191
26624,0,5,49,72196
26625,0,3,49,72205
26626,0,4,49,72210
26627,0,5,49,72220
26628,0,53,47,72222
26628,1,52,49,78605
26629,0,3,49,72223
26630,0,4,49,72226
26631,0,53,47,72227
26631,1,52,49,78606
26632,0,5,49,72232
26633,0,3,49,72234
26634,0,4,49,72237
26635,0,5,49,72239
26636,0,3,49,72250
26637,0,4,49,72252
26638,0,5,47,72255
26638,1,52,49,74442
26639,0,3,49,72257
26640,0,53,47,72276
26640,1,52,49,78607
26641,0,4,49,72276
26642,0,5,49,72282
26643,0,4,49,72286
26644,0,3,49,72287
26645,0,4,49,72290
26646,0,5,47,72292
26646,1,52,49,74444
26647,0,3,49,72295
26648,0,4,49,72297
26649,0,5,49,72300
26650,0,3,49,72303
26651,0,4,49,72308
26652,0,5,49,72312
26653,0,3,49,72314
26654,0,4,49,72335
26655,0,5,49,72338
26656,0,3,49,72340
26657,0,4,49,72343
26658,0,5,49,72346
26659,0,3,49,72348
26660,0,4,49,72351
26661,0,5,49,72354
26662,0,3,49,72356
26663,0,4,49,72365
26664,0,5,49,72370
26665,0,53,49,72379
26666,0,53,47,72381
26666,1,52,49,76836
26667,0,53,47,72384
26667,1,52,49,77181
26668,0,53,47,72387
26668,1,52,49,76838
26669,0,3,49,72389
26670,0,4,49,72399
26671,0,53,50,72400
26672,0,5,49,72402
26673,0,53,47,72403
26673,1,52,50,76546
26674,0,3,49,72404
26675,0,4,49,72407
26676,0,5,49,72410
26677,0,3,49,72412
26678,0,4,49,72415
26679,0,5,49,72418
26680,0,3,49,72426
26681,0,53,49,72437
26682,0,53,47,72440
26682,1,52,49,76839
26683,0,53,49,72443
26684,0,5,47,72448
26684,1,52,48,74732
26685,0,5,48,72450
26686,0,3,47,72451
26686,1,52,48,77453
26687,0,0,50,72452
26688,0,0,47,72454
26688,1,52,49,80702
26689,0,3,47,72454
26689,1,52,48,76548
26690,0,1,50,72455
26691,0,4,47,72456
26691,1,52,49,80403
26692,0,1,50,72457
26693,0,4,47,72458
26693,1,52,48,77455
26694,0,2,47,72457
26694,1,52,49,77183
26695,0,4,49,72460
26696,0,5,48,72459
26697,0,2,50,72460
26698,0,0,50,72460
26699,0,5,49,72462
26700,0,3,49,72462
26701,0,5,47,72464
26701,1,52,48,74733
26702,0,1,47,72464
26702,1,52,49,79503
26703,0,3,49,72464
26704,0,53,47,72466
26704,1,52,48,74734
26705,0,4,49,72466
26706,0,4,49,72468
26707,0,0,47,72469
26707,1,52,50,81901
26708,0,5,49,72470
26709,0,1,50,72470
26710,0,5,49,72472
26711,0,3,47,72470
26711,1,52,48,74735
26712,0,3,49,72472
26713,0,4,47,72473
26713,1,52,48,74736
26714,0,53,47,72474
26714,1,52,48,76550
26715,0,4,49,72475
26716,0,2,50,72475
26717,0,5,47,72477
26717,1,52,48,74737
26718,0,53,48,72478
26719,0,5,49,72479
26720,0,0,50,72477
26721,0,3,47,72478
26721,1,52,48,74738
26722,0,53,47,72482
26722,1,52,49,75035
26723,0,3,47,72480
26723,1,52,49,77185
26724,0,4,47,72481
26724,1,52,48,76551
26725,0,3,49,72482
26726,0,1,50,72487
26727,0,5,47,72483
26727,1,52,48,74740
26728,0,3,47,72486
26728,1,52,48,76552
26729,0,1,50,72491
26730,0,2,50,72488
26731,0,0,50,72491
26732,0,53,49,72491
26733,0,4,47,72491
26733,1,52,48,76553
26734,0,2,50,72494
26735,0,1,50,72494
26736,0,53,49,72496
26737,0,4,49,72503
26738,0,0,50,72508
26739,0,5,49,72509
26740,0,2,47,72511
26740,1,52,50,76554
26741,0,3,49,72514
26742,0,4,49,72518
26743,0,5,49,72520
26744,0,2,47,72520
26744,1,52,50,76556
26745,0,4,49,72521
26746,0,3,47,72522
26746,1,52,49,76841
26747,0,5,49,72523
26748,0,4,49,72525
26749,0,5,49,72527
26750,0,0,47,72528
26750,1,52,50,76557
26751,0,3,49,72530
26752,0,1,47,72531
26752,1,52,50,77457
26753,0,3,49,72532
26754,0,4,47,72534
26754,1,52,49,76843
26755,0,4,49,72538
26756,0,2,47,72539
26756,1,52,50,76558
26757,0,5,48,72539
26758,0,5,49,72541
26759,0,3,48,72542
26760,0,0,47,72544
26760,1,52,50,76559
26761,0,4,48,72547
26762,0,1,50,72555
26763,0,2,47,72557
26763,1,52,50,77187
26764,0,3,49,72562
26765,0,4,49,72567
26766,0,5,49,72574
26767,0,3,49,72576
26768,0,5,49,72580
26769,0,3,49,72580
26770,0,4,49,72583
26771,0,4,49,72585
26772,0,5,49,72587
26773,0,5,49,72589
26774,0,3,49,72594
26775,0,4,49,72596
26776,0,0,47,72597
26776,1,52,49,77189
26777,0,5,49,72613
26778,0,0,50,72620
26779,0,3,49,72623
26780,0,4,49,72627
26781,0,5,49,72629
26782,0,3,49,72637
26783,0,3,49,72639
26784,0,4,49,72639
26785,0,4,49,72641
26786,0,5,49,72643
26787,0,5,49,72645
26788,0,3,49,72646
26789,0,3,49,72650
26790,0,4,49,72660
26791,0,5,49,72671
26792,0,3,49,72676
26793,0,1,47,72678
26793,1,52,50,77458
26794,0,1,47,72681
26794,1,52,50,76560
26795,0,4,49,72682
26796,0,5,49,72687
26797,0,4,49,72691
26798,0,5,48,72695
26799,0,3,49,72701
26800,0,2,47,72701
26800,1,52,50,77191
26801,0,4,49,72705
26802,0,5,49,72706
26803,0,5,49,72710
26804,0,3,49,72711
26805,0,4,49,72720
26806,0,5,47,72724
26806,1,52,49,77193
26807,0,3,47,72735
26807,1,52,49,76218
26808,0,4,47,72738
26808,1,52,49,76219
26809,0,5,47,72740
26809,1,52,49,77195
26810,0,3,49,72743
26811,0,4,47,72745
26811,1,52,49,77197
26812,0,3,47,72747
26812,1,52,49,75036
26813,0,5,47,72748
26813,1,52,49,75037
26814,0,4,49,72752
26815,0,3,49,72754
26816,0,4,47,72757
26816,1,52,49,76222
26817,0,5,47,72758
26817,1,52,49,76224
26818,0,5,49,72760
26819,0,3,49,72763
26820,0,3,49,72765
26821,0,4,49,72775
26822,0,53,47,72777
26822,1,52,48,78904
26823,0,53,47,72782
26823,1,52,48,78905
26824,0,5,47,72789
26824,1,52,49,75038
26825,0,3,49,72791
26826,0,4,49,72797
26827,0,5,49,72799
26828,0,3,49,72802
26829,0,4,47,72807
26829,1,52,49,75039
26830,0,5,47,72810
26830,1,52,49,75041
26831,0,4,47,72811
26831,1,52,49,76845
26832,0,3,49,72812
26833,0,4,47,72818
26833,1,52,49,75043
26834,0,53,47,72822
26834,1,52,49,76225
26835,0,5,49,72823
26836,0,3,49,72826
26837,0,53,47,72827
26837,1,52,49,76227
26838,0,53,47,72829
26838,1,52,49,75903
26839,0,53,47,72832
26839,1,52,49,75904
26840,0,53,47,72834
26840,1,52,49,76229
26841,0,4,49,72839
26842,0,5,49,72847
26843,0,3,49,72850
26844,0,4,49,72853
26845,0,5,49,72855
26846,0,3,49,72863
26847,0,4,49,72869
26848,0,53,47,72870
26848,1,52,49,76231
26849,0,5,49,72876
26850,0,5,47,72878
26850,1,52,49,76847
26851,0,3,47,72879
26851,1,52,49,76849
26852,0,53,47,72881
26852,1,52,48,78906
26853,0,4,49,72885
26854,0,3,49,72895
26855,0,5,47,72904
26855,1,52,49,75905
26856,0,3,47,72911
26856,1,52,49,76851
26857,0,4,49,72914
26858,0,5,49,72916
26859,0,3,49,72922
26860,0,4,47,72924
26860,1,52,49,77199
26861,0,5,49,72930
26862,0,3,47,72933
26862,1,52,49,76853
26863,0,4,49,72938
26864,0,5,49,72941
26865,0,3,47,72943
26865,1,52,49,76854
26866,0,4,49,72965
26867,0,5,49,72967
26868,0,3,49,72975
26869,0,53,49,72976
26870,0,4,49,72978
26871,0,5,49,72981
26872,0,3,47,72986
26872,1,52,49,76856
26873,0,53,47,72987
26873,1,52,49,77201
26874,0,53,49,72989
26875,0,4,49,72991
26876,0,5,49,72995
26877,0,3,47,72997
26877,1,52,49,76858
26878,0,4,49,72999
26879,0,53,47,73000
26879,1,52,50,77203
26880,0,53,50,73003
26881,0,53,47,73005
26881,1,52,50,76562
26882,0,53,47,73008
26882,1,52,50,77459
26883,0,53,49,73020
26884,0,5,49,73026
26885,0,3,49,73029
26886,0,53,47,73029
26886,1,52,49,77205
26887,0,4,49,73031
26888,0,5,49,73037
26889,0,53,49,73037
26890,0,1,47,73039
26890,1,52,49,77207
26891,0,3,49,73039
26892,0,4,47,73044
26892,1,52,48,76564
26893,0,5,48,73046
26894,0,4,49,73047
26895,0,53,47,73048
26895,1,52,49,77209
26896,0,2,50,73050
26897,0,5,49,73052
26898,0,53,49,73051
26899,0,3,47,73051
26899,1,52,48,77460
26900,0,0,47,73054
26900,1,52,50,76565
26901,0,3,49,73053
26902,0,1,47,73058
26902,1,52,49,80404
26903,0,3,47,73057
26903,1,52,48,77461
26904,0,0,47,73057
26904,1,52,50,76567
26905,0,2,47,73058
26905,1,52,49,77211
26906,0,4,49,73058
26907,0,4,47,73060
26907,1,52,49,80703
26908,0,1,47,73062
26908,1,52,50,76568
26909,0,5,49,73062
26910,0,5,47,73065
26910,1,52,49,77213
26911,0,4,47,73063
26911,1,52,48,77462
26912,0,2,47,73062
26912,1,52,50,76569
26913,0,53,47,73063
26913,1,52,49,77215
26914,0,3,49,73064
26915,0,0,47,73069
26915,1,52,50,76570
26916,0,4,49,73067
26917,0,5,48,73068
26918,0,5,49,73070
26919,0,1,50,73070
26920,0,3,48,73070
26921,0,2,50,73072
26922,0,3,48,73072
26923,0,4,48,73073
26924,0,53,47,73075
26924,1,52,48,77463
26925,0,0,47,73083
26925,1,52,50,76571
26926,0,5,48,73075
26927,0,1,50,73078
26928,0,3,48,73078
26929,0,2,50,73080
26930,0,4,49,73080
26931,0,4,48,73082
26932,0,0,47,73088
26932,1,52,50,77217
26933,0,5,48,73083
26934,0,1,47,73086
26934,1,52,50,77219
26935,0,3,47,73086
26935,1,52,48,78907
26936,0,4,48,73089
26937,0,3,49,73090
26938,0,2,47,73091
26938,1,52,50,77221
26939,0,2,47,73093
26939,1,52,50,76572
26940,0,4,49,73093
26941,0,5,49,73095
26942,0,0,47,73095
26942,1,52,50,77223
26943,0,3,49,73098
26944,0,1,47,73099
26944,1,52,50,77464
26945,0,2,50,73102
26946,0,4,49,73111
26947,0,5,49,73114
26948,0,3,49,73116
26949,0,4,49,73119
26950,0,5,49,73120
26951,0,3,49,73123
26952,0,5,49,73124
26953,0,4,49,73126
26954,0,0,47,73131
26954,1,52,50,77465
26955,0,5,47,73131
26955,1,52,48,76573
26956,0,3,47,73134
26956,1,52,48,76574
26957,0,1,47,73136
26957,1,52,50,77466
26958,0,5,47,73136
26958,1,52,49,75907
26959,0,4,47,73137
26959,1,52,48,76575
26960,0,5,47,73139
26960,1,52,48,77467
26961,0,3,49,73140
26962,0,3,47,73142
26962,1,52,48,76576
26963,0,2,47,73144
26963,1,52,50,77469
26964,0,0,47,73149
26964,1,52,50,76577
26965,0,4,49,73148
26966,0,5,49,73151
26967,0,3,49,73154
26968,0,4,49,73170
26969,0,5,49,73175
26970,0,3,47,73176
26970,1,52,49,76232
26971,0,3,49,73178
26972,0,4,47,73179
26972,1,52,49,76859
26973,0,4,49,73181
26974,0,5,49,73187
26975,0,0,47,73194
26975,1,52,49,77225
26976,0,5,49,73199
26977,0,4,48,73204
26978,0,3,49,73207
26979,0,4,49,73211
26980,0,5,49,73213
26981,0,3,49,73218
26982,0,4,49,73223
26983,0,3,49,73227
26984,0,5,47,73231
26984,1,52,49,76861
26985,0,3,49,73234
26986,0,4,49,73237
26987,0,4,49,73239
26988,0,5,49,73241
26989,0,5,47,73243
26989,1,52,49,77227
26990,0,3,47,73243
26990,1,52,49,76862
26991,0,3,49,73255
26992,0,4,49,73261
26993,0,5,49,73263
26994,0,3,49,73274
26995,0,4,47,73277
26995,1,52,49,76863
26996,0,5,47,73284
26996,1,52,49,78608
26997,0,3,47,73290
26997,1,52,49,76865
26998,0,4,47,73291
26998,1,52,49,76867
26999,0,4,49,73293
27000,0,5,47,73295
27000,1,52,49,77229
27001,0,5,49,73298
27002,0,3,49,73300
27003,0,4,49,73310
27004,0,5,49,73314
27005,0,3,49,73317
27006,0,4,47,73335
27006,1,52,49,77231
27007,0,5,49,73338
27008,0,3,49,73340
27009,0,4,49,73343
27010,0,5,49,73345
27011,0,3,47,73347
27011,1,52,49,77233
27012,0,3,49,73354
27013,0,4,49,73356
27014,0,5,49,73359
27015,0,3,49,73362
27016,0,4,49,73364
27017,0,5,49,73367
27018,0,4,49,73371
27019,0,53,47,73377
27019,1,52,48,76578
27020,0,3,49,73380
27021,0,53,47,73383
27021,1,52,48,76579
27022,0,53,47,73387
27022,1,52,49,79504
27023,0,53,47,73393
27023,1,52,49,79505
27024,0,4,49,73394
27025,0,5,49,73397
27026,0,53,47,73398
27026,1,52,50,76581
27027,0,3,49,73399
27028,0,53,47,73403
27028,1,52,50,76583
27029,0,53,47,73408
27029,1,52,50,76585
27030,0,4,47,73413
27030,1,52,49,76235
27031,0,53,47,73413
27031,1,52,50,76587
27032,0,5,49,73415
27033,0,3,49,73418
27034,0,4,49,73420
27035,0,53,47,73422
27035,1,52,49,76869
27036,0,53,47,73424
27036,1,52,49,76871
27037,0,53,47,73426
27037,1,52,49,76872
27038,0,5,49,73426
27039,0,53,47,73428
27039,1,52,49,76874
27040,0,3,49,73428
27041,0,53,47,73431
27041,1,52,49,76876
27042,0,53,47,73433
27042,1,52,49,79803
27043,0,4,49,73434
27044,0,53,47,73436
27044,1,52,48,76588
27045,0,53,47,73438
27045,1,52,49,79804
27046,0,5,49,73439
27047,0,53,47,73442
27047,1,52,49,76878
27048,0,53,47,73447
27048,1,52,49,76880
27049,0,3,47,73447
27049,1,52,49,77235
27050,0,53,47,73452
27050,1,52,49,76882
27051,0,4,47,73452
27051,1,52,49,76237
27052,0,53,47,73458
27052,1,52,49,76883
27053,0,53,47,73463
27053,1,52,49,76887
27054,0,53,47,73468
27054,1,52,49,76889
27055,0,5,47,73471
27055,1,52,49,77237
27056,0,53,47,73476
27056,1,52,48,76589
27057,0,3,49,73477
27058,0,5,49,73478
27059,0,53,47,73478
27059,1,52,50,76591
27060,0,4,49,73479
27061,0,53,47,73481
27061,1,52,49,79506
27062,0,53,47,73484
27062,1,52,50,76593
27063,0,5,47,73482
27063,1,52,49,76238
27064,0,3,49,73485
27065,0,4,49,73487
27066,0,53,47,73489
27066,1,52,49,76891
27067,0,3,47,73496
27067,1,52,49,77239
27068,0,5,49,73501
27069,0,3,49,73503
27070,0,4,49,73508
27071,0,5,47,73511
27071,1,52,49,77241
27072,0,53,47,73526
27072,1,52,49,76893
27073,0,3,49,73527
27074,0,53,47,73529
27074,1,52,50,76595
27075,0,4,47,73531
27075,1,52,49,76240
27076,0,5,49,73535
27077,0,3,49,73538
27078,0,4,49,73540
27079,0,5,49,73543
27080,0,3,49,73551
27081,0,4,49,73572
27082,0,53,47,73573
27082,1,52,49,76242
27083,0,5,49,73575
27084,0,53,49,73576
27085,0,3,49,73583
27086,0,4,49,73586
27087,0,53,47,73587
27087,1,52,49,75908
27088,0,53,47,73591
27088,1,52,49,76895
27089,0,5,49,73588
27090,0,53,49,73593
27091,0,3,49,73591
27092,0,4,49,73596
27093,0,53,47,73605
27093,1,52,50,76597
27094,0,5,49,73610
27095,0,3,49,73612
27096,0,4,49,73623
27097,0,53,49,73629
27098,0,5,49,73634
27099,0,53,47,73635
27099,1,52,49,77243
27100,0,3,49,73637
27101,0,1,47,73639
27101,1,52,49,77245
27102,0,4,49,73642
27103,0,53,49,73643
27104,0,4,47,73646
27104,1,52,48,77470
27105,0,2,47,73647
27105,1,52,49,77247
27106,0,5,49,73647
27107,0,5,48,73649
27108,0,53,47,73649
27108,1,52,49,79805
27109,0,0,47,73652
27109,1,52,49,77249
27110,0,3,47,73651
27110,1,52,48,76599
27111,0,1,47,73652
27111,1,52,50,76600
27112,0,1,47,73655
27112,1,52,49,77251
27113,0,3,47,73653
27113,1,52,49,77253
27114,0,5,48,73658
27115,0,2,47,73655
27115,1,52,49,80704
27116,0,4,49,73656
27117,0,2,47,73657
27117,1,52,50,76601
27118,0,4,47,73665
27118,1,52,49,77255
27119,0,3,48,73658
27120,0,0,47,73657
27120,1,52,50,77471
27121,0,0,47,73663
27121,1,52,50,76603
27122,0,1,47,73664
27122,1,52,50,77257
27123,0,4,47,73668
27123,1,52,48,76604
27124,0,2,47,73663
27124,1,52,49,79507
27125,0,5,47,73670
27125,1,52,48,76606
27126,0,5,49,73672
27127,0,3,47,73667
27127,1,52,48,76608
27128,0,1,47,73672
27128,1,52,50,76610
27129,0,5,47,73689
27129,1,52,49,76896
27130,0,2,47,73672
27130,1,52,50,77473
27131,0,3,49,73673
27132,0,4,47,73677
27132,1,52,48,77474
27133,0,3,49,73675
27134,0,0,47,73677
27134,1,52,50,76612
27135,0,4,49,73683
27136,0,5,47,73692
27136,1,52,48,76613
27137,0,3,47,73678
27137,1,52,48,77475
27138,0,4,47,73687
27138,1,52,48,77476
27139,0,1,47,73683
27139,1,52,50,77259
27140,0,4,47,73690
27140,1,52,49,76900
27141,0,5,49,73694
27142,0,2,47,73688
27142,1,52,50,77261
27143,0,5,47,73696
27143,1,52,48,77477
27144,0,3,49,73690
27145,0,0,47,73694
27145,1,52,50,77479
27146,0,0,47,73696
27146,1,52,50,76614
27147,0,1,47,73698
27147,1,52,50,77480
27148,0,4,49,73698
27149,0,5,49,73701
27150,0,2,47,73701
27150,1,52,50,77262
27151,0,3,47,73703
27151,1,52,49,76902
27152,0,4,47,73714
27152,1,52,49,79806
27153,0,3,48,73715
27154,0,5,49,73716
27155,0,3,49,73719
27156,0,0,47,73721
27156,1,52,50,76616
27157,0,5,49,73723
27158,0,4,48,73723
27159,0,3,47,73726
27159,1,52,49,77264
27160,0,4,47,73727
27160,1,52,49,77266
27161,0,5,49,73730
27162,0,5,48,73732
27163,0,1,47,73734
27163,1,52,50,76618
27164,0,3,48,73734
27165,0,4,47,73736
27165,1,52,49,76904
27166,0,3,49,73738
27167,0,4,47,73740
27167,1,52,49,75909
27168,0,4,48,73742
27169,0,2,47,73744
27169,1,52,50,76620
27170,0,5,47,73744
27170,1,52,49,77268
27171,0,5,48,73747
27172,0,5,49,73749
27173,0,0,47,73750
27173,1,52,50,76622
27174,0,3,48,73753
27175,0,3,49,73756
27176,0,4,49,73759
27177,0,5,49,73762
27178,0,3,49,73770
27179,0,4,49,73773
27180,0,5,49,73784
27181,0,3,47,73787
27181,1,52,49,76906
27182,0,3,49,73789
27183,0,4,49,73789
27184,0,4,47,73791
27184,1,52,49,76908
27185,0,5,49,73793
27186,0,3,49,73794
27187,0,4,49,73797
27188,0,5,47,73798
27188,1,52,49,76244
27189,0,5,49,73810
27190,0,3,49,73815
27191,0,4,47,73820
27191,1,52,48,76623
27192,0,1,47,73821
27192,1,52,50,77482
27193,0,4,49,73826
27194,0,5,47,73831
27194,1,52,49,76909
27195,0,3,49,73837
27196,0,4,49,73839
27197,0,5,47,73842
27197,1,52,49,76910
27198,0,5,47,73844
27198,1,52,48,78908
27199,0,2,47,73844
27199,1,52,50,81902
27200,0,3,47,73845
27200,1,52,49,76911
27201,0,3,49,73847
27202,0,4,48,73848
27203,0,4,49,73854
27204,0,5,49,73861
27205,0,3,49,73863
27206,0,4,49,73867
27207,0,0,47,73870
27207,1,52,50,77270
27208,0,5,47,73871
27208,1,52,49,77272
27209,0,0,47,73877
27209,1,52,50,76624
27210,0,5,49,73879
27211,0,3,47,73882
27211,1,52,49,76912
27212,0,4,49,73895
27213,0,5,49,73898
27214,0,3,49,73900
27215,0,4,49,73903
27216,0,5,49,73906
27217,0,3,49,73911
27218,0,4,49,73914
27219,0,5,49,73919
27220,0,3,49,73930
27221,0,4,47,73938
27221,1,52,49,76914
27222,0,5,49,73946
27223,0,3,49,73954
27224,0,4,49,73957
27225,0,5,47,73959
27225,1,52,49,77274
27226,0,3,49,73962
27227,0,4,47,73966
27227,1,52,49,76916
27228,0,3,47,73966
27228,1,52,49,76917
27229,0,5,49,73973
27230,0,3,47,73975
27230,1,52,49,77276
27231,0,53,47,73977
27231,1,52,49,80405
27232,0,53,47,73983
27232,1,52,49,80406
27233,0,4,47,73983
27233,1,52,49,77278
27234,0,53,47,73987
27234,1,52,49,80407
27235,0,53,47,73993
27235,1,52,50,77280
27236,0,5,49,73997
27237,0,53,47,73998
27237,1,52,50,77282
27238,0,53,47,74003
27238,1,52,50,77484
27239,0,3,49,74005
27240,0,4,49,74007
27241,0,53,47,74008
27241,1,52,50,77485
27242,0,5,49,74013
27243,0,53,47,74013
27243,1,52,49,77284
27244,0,53,47,74015
27244,1,52,50,77285
27245,0,3,47,74015
27245,1,52,49,77286
27246,0,53,47,74018
27246,1,52,49,77288
27247,0,4,49,74021
27248,0,53,47,74022
27248,1,52,49,77290
27249,0,53,47,74024
27249,1,52,48,77486
27250,0,53,47,74026
27250,1,52,49,77292
27251,0,53,47,74028
27251,1,52,49,77296
27252,0,53,47,74030
27252,1,52,48,77487
27253,0,5,49,74029
27254,0,53,47,74032
27254,1,52,49,77297
27255,0,53,47,74034
27255,1,52,50,77488
27256,0,3,47,74034
27256,1,52,49,76918
27257,0,4,49,74037
27258,0,53,47,74037
27258,1,52,49,77299
27259,0,53,47,74042
27259,1,52,49,77301
27260,0,53,47,74047
27260,1,52,49,77303
27261,0,5,49,74047
27262,0,3,47,74050
27262,1,52,49,77305
